"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.50561,0.012589,0.075394,-1.4553e-20,367,2.1071,0.33402,0
-0.4244,-0.032901,0.23304,9.6459e-21,378,1.1826,0.28397,0
-0.42627,-0.031627,0.25805,1.3241e-20,379,1.258,0.30208,0
-0.4362,-0.020605,0.26392,-5.7523e-21,381,1.4172,0.34035,0
-0.48611,0.10603,0.17861,4.366e-20,406,1.7344,0.56364,0
-0.54283,0.2798,0.012479,1.9323e-21,410,2.137,0.69452,0
-0.55286,0.4545,-0.17232,-3.3231e-20,413,2.4799,0.80599,0
-0.5411,0.51648,-0.23967,5.8259e-20,414,2.6029,0.84595,0
-0.44446,0,0,0,418,0.92388,0.38268,0
-0.52597,0.34072,0.045135,3.0021e-20,430,1.973,0.81724,0
-0.4409,-0.033842,0.16351,5.682e-21,441,1.0838,0.5522,0
-0.4431,0.038291,0.2006,2.1414e-20,444,1.2989,0.66178,0
-0.52817,0.64485,-0.078482,-3.254e-21,453,2.1054,1.0726,0
-0.45255,0,0,0,460,0.85264,0.5225,0
-0.46867,0.31541,0.09139,3.003e-20,469,1.5546,0.95244,0
-0.44556,-0.027037,0.098528,-9.1302e-21,483,0.98382,0.71472,0
-0.43954,0.034941,0.11768,3.2614e-21,485,1.1114,0.8074,0
-0.4815,0.77675,-0.035096,-3.0053e-21,493,1.7261,1.2538,0
-0.41645,0.032841,-0.44071,-5.5401e-20,523,3.187,0.23587,0
-0.28789,-0.050984,-0.59384,2.0489e-20,528,3.8141,0,0
-0.2625,0.013897,-0.57399,-3.5855e-20,532,4.2681,0,0
-0.2401,0.036682,-0.60407,-4.1954e-20,533,4.2628,0.23492,0
-0.28491,0.33281,-0.065521,4.0913e-20,540,5.282,0,0
-0.22983,0.32297,0.03611,-6.5489e-20,543,5.5544,0.23377,0
-0.18778,0.48638,0.35828,3.0067e-20,547,6.1409,0.23326,0
-0.17943,0.63021,0.50813,8.6223e-20,548,6.4555,0,0
-0.1065,0.68035,0.55621,3.2218e-21,554,7.4555,0,0
-0.13669,0.59789,0.51607,2.2591e-21,561,8.5669,0.23111,0
-0.19061,0.65434,0.20141,-1.1274e-20,565,9.382,0.23039,0
-0.1336,0.79925,-0.39788,-8.8687e-21,570,10.726,0,0
-0.066578,0.81154,-0.43361,-7.7474e-21,626,12.738,0.454,0
-0.18301,0.29118,-0.547,-1.3626e-20,641,4.1971,0.69968,0
-0.13194,0.17858,-0.49088,2.1428e-21,643,4.6868,0.69847,0
-0.099097,0.42838,0.34654,-2.4622e-20,649,6.3905,0.6943,0
-0.096123,0.60529,0.55848,1.012e-20,653,7.7527,0.69096,0
-0.081904,0.89997,-0.46394,6.5507e-21,662,11.654,0.68139,0
-0.38505,0.62452,-0.4692,8.6297e-20,675,3.2568,0.92918,0
-0.26488,0.57012,-0.51159,-5.1525e-20,677,3.6808,0.9279,0
-0.069488,0.20417,-0.31748,-4.841e-20,683,5.1561,0.92345,0
-0.42885,0.8394,-0.3915,1.7846e-20,712,2.9753,1.1514,0
-0.14407,0.62896,-0.439,7.243e-21,717,4.0596,1.1477,0
-0.02684,0.2936,0.04801,7.1642e-20,724,5.9526,1.1414,0
-0.20405,0.87032,0.1244,1.0466e-20,733,9.2192,1.1304,0
-0.054606,0.62818,-0.32658,2.4672e-20,757,4.4592,1.3602,0
0.0081005,0.37497,-0.20731,-2.2394e-20,760,5.2716,1.3574,0
-0.028014,0.52174,0.4327,2.683e-21,766,7.19,1.3508,0
-0.11359,0.70804,0.45167,-3.7452e-20,769,8.319,1.347,0
-0.13939,1.0627,-0.39777,-1.8864e-20,774,10.499,1.3395,0
-0.23863,0.99666,-0.36902,-5.0123e-20,791,3.3928,1.5691,0
-0.14123,0.87621,-0.3491,-1.1156e-20,793,3.8541,1.5676,0
0.00558,0.60383,-0.20662,-8.7703e-21,797,4.8843,1.5643,0
0.032306,0.37757,0.059566,-3.8654e-20,801,6.0767,1.5606,0
-0.067218,0.9933,-0.39617,2.4784e-21,814,11.41,1.5437,0
-0.31373,1.1696,-0.28369,9.0513e-20,828,2.8331,1.7658,0
-0.1563,1.0153,-0.27153,5.0068e-20,871,3.586,1.9485,0
-0.079014,0.90721,-0.2362,-1.4679e-21,873,4.0873,1.9478,0
0.01598,0.75702,-0.11596,-9.2736e-21,876,4.9116,1.9466,0
0.054318,0.64152,-0.020779,-8.5573e-21,878,5.5135,1.9457,0
0.054667,0.74635,0.21069,-5.3047e-21,961,6.7218,2.3126,0
0.019875,0.87861,-0.027976,-6.9273e-21,996,5.0613,2.5172,0
0.050664,0.85722,0.071035,-3.0282e-21,998,5.6893,2.5172,0
0.0083343,0.95905,0.23694,-3.8335e-21,1003,7.4758,2.5172,0
-0.062031,1.1903,-0.22169,-1.8588e-21,1049,10.099,2.736,0
-0.033278,1.0673,-0.2547,-1.3326e-20,1051,11.109,2.736,0
-0.058176,1.2547,-0.087849,1.0171e-20,1087,9.1598,2.97,0
-0.0071275,0.96357,-0.21437,6.5828e-21,1093,12.196,2.97,0
0.0025472,0.96451,-0.0054258,1.2237e-20,1116,5.0613,3.2202,0
0.018311,1.0637,0.081806,6.2796e-22,1201,6.7218,3.7739,0
-0.01432,1.1549,-0.054391,1.9581e-21,1247,9.1598,4.08,0
-0.0051389,1.0561,-0.13776,4.9877e-22,1251,11.109,4.08,0
0.0034215,1.0702,0.032593,1.124e-22,1321,6.7218,4.7572,0
0.0092784,0.9986,-0.098311,0,1333,12.196,4.7572,0
-0.13551,1.1494,0.1142,3.7801e-20,2145,-4.3934e-16,3.1819,0
-0.10003,1.1194,0.08596,-1.9068e-20,2175,-4.2301e-16,3.807,0
-0.080118,1.1021,0.070863,-9.7766e-21,2195,-4.1015e-16,4.2993,0
0.069594,0.93101,0.28536,4.7067e-20,2456,-1.5845,1.5845,0
0.038115,0.89046,0.46822,-5.0393e-20,2468,-1.1532,1.1532,0
-0.095456,0.93569,0.6139,-4.5597e-20,2475,-0.89178,1.0442,0
-0.17982,0.85801,0.66283,1.1654e-21,2479,-0.78951,0.92446,0
-0.26426,0,0,0,2484,-0.64945,0.76041,0
-0.099974,1.0092,0.51614,7.8599e-20,2499,-0.90709,1.2487,0
-0.23601,1.0777,0.5894,4.4333e-21,2522,-0.71792,1.1717,0
-0.44104,0,0,0,2527,-0.5225,0.85264,0
-0.060306,1.0644,0.26582,-1.803e-20,2533,-1.0726,2.1054,0
-0.41077,1.0388,0.56396,-1.9916e-20,2545,-0.5522,1.0838,0
-0.57124,0,0,0,2569,-0.38268,0.92388,0
-0.40363,1.2356,0.48539,4.4716e-21,2585,-0.42475,1.3071,0
-0.51772,1.0843,0.4459,-6.5085e-20,2587,-0.37591,1.1568,0
-0.66165,0,0,0,2632,-0.15643,0.98769,0
-0.21389,1.2085,0.21287,-6.4075e-20,2639,-0.17623,2.2362,0
-0.30485,1.2707,0.27733,-1.0394e-20,2643,-0.14304,1.8155,0
-0.49966,1.2759,0.3278,-1.6278e-19,2648,-0.10781,1.369,0
-0.59142,0.99439,0.2368,3.5929e-20,2650,-0.095424,1.212,0
-0.62591,0.7228,0.15142,6.4003e-20,2651,-0.089562,1.1377,0
0.24891,0.77415,0.014542,-1.286e-22,2660,-2.5997,0,0
0.31307,0.68604,0.019091,-1.4701e-22,2668,-2.1297,0,0
0.40906,0.51926,0.090316,-4.193e-20,2679,-1.6271,0.12817,0
0.48657,0.34925,0.032737,-1.2433e-21,2684,-1.3725,0,0
0.52713,0.20257,0.035524,1.4518e-20,2688,-1.2153,0,0
0.56152,0.049424,0.023647,-1.3239e-21,2692,-1.0692,0,0
0.57175,0,0,0,2695,-1,0,0
0.45479,0.37968,0.20151,3.904e-20,2711,-1.3568,0.21499,0
0.50086,0.1529,0.22322,-2.7635e-20,2714,-1.1273,0.17859,0
0.52497,0,0,0,2716,-0.98769,0.15643,0
0.36851,0.55918,0.21131,-8.7383e-20,2729,-1.5885,0.38151,0
0.19942,0.82526,0.11624,-6.3058e-21,2740,-2.6029,0.84595,0
0.29012,0.68689,0.20384,1.4474e-20,2747,-1.8296,0.59459,0
0.33681,0.59068,0.2665,5.8115e-20,2750,-1.5541,0.50503,0
0.3793,0.45507,0.3547,-4.8342e-20,2753,-1.3071,0.42475,0
0.39845,0.23833,0.39198,9.7219e-20,2756,-1.0857,0.35279,0
0.41206,0,0,0,2758,-0.95106,0.30902,0
0.254,0.67335,0.36118,-1.3958e-20,2792,-1.456,0.74178,0
0.24722,0.3639,0.521,-1.9095e-19,2798,-1.0172,0.51827,0
0.24574,0,0,0,2800,-0.89101,0.45399,0
0.18336,0.80305,0.28141,8.6767e-22,2809,-1.7284,1.0589,0
0.2047,0.72275,0.39906,1.5692e-20,2813,-1.393,0.85347,0
0.20095,0.63506,0.52838,6.5676e-20,2816,-1.1717,0.71792,0
0.063939,0.51169,0.59642,2.5595e-19,2840,-0.92341,0.67086,0
0.045687,0,0,0,2842,-0.80902,0.58779,0
0.091651,0.93545,0.17389,2.6707e-20,2844,-2.2843,1.9505,0
0.095623,0.83242,0.453,-5.0456e-20,2855,-1.2411,1.0599,0
0.055235,0.7827,0.594,-1.215e-20,2858,-1.0442,0.89178,0
0.13857,0.90577,0.0068051,9.4051e-22,2912,-4.3358,0,0
0.16482,0.87445,0.038166,-5.2506e-21,2951,-3.5732,0.46918,0
0.15374,0.88449,0.065993,-1.4168e-20,3011,-3.47,0.92747,0
0.054284,0.98518,0.077768,2.867e-21,3372,-3.8187,3.4878,0
-0.020767,1.0508,0.09933,1.2132e-21,4180,-1.5637,4.1771,0
-0.33854,0,0,0,4394,0.64945,-0.76041,0
-0.37571,0,0,0,4402,0.45399,-0.89101,0
-0.40973,0,0,0,4406,0.30902,-0.95106,0
-0.44712,0,0,0,4410,0.15643,-0.98769,0
-0.41758,0.70442,-0.10808,-2.2821e-20,4436,0.095424,-1.212,0
-0.34147,0.22568,0.0008426,4.504e-21,4441,0.67593,-1.1031,0
-0.34146,0.47945,-0.016637,1.3594e-20,4453,0.62391,-1.2246,0
-0.36315,1.1202,-0.26936,1.3213e-19,4459,-8.2717e-17,-1.3725,0
-0.323,1.0434,-0.1352,-3.1426e-20,4477,0.47729,-1.4687,0
-0.29967,0.28777,0.022847,-1.6897e-20,4483,1.1532,-1.1532,0
-0.3062,0.77434,-0.042826,-1.74e-20,4485,0.85347,-1.393,0
-0.2175,1.2106,-0.27479,-2.8439e-20,4514,-1.8199e-16,-1.8196,0
-0.1453,1.1656,-0.2253,5.5391e-20,4558,-2.7552e-16,-2.2408,0
-0.20944,1.1062,-0.067306,1.7852e-20,4559,1.5316,-1.7937,0
-0.16298,1.1931,-0.079953,-3.4877e-21,4615,2.1213,-2.1213,0
-0.34786,0,0,0,4627,0.98769,-0.15643,0
-0.32384,0,0,0,4631,0.95106,-0.30902,0
-0.31327,0,0,0,4635,0.89101,-0.45399,0
-0.32175,0,0,0,4641,0.76041,-0.64945,0
-0.32898,-0.0017304,0.089043,-3.2522e-20,4646,1.0857,-0.35279,0
-0.32279,-0.018015,-0.0071242,1.1681e-20,4651,0.86777,-0.74111,0
-0.35343,-0.020937,0.16827,-6.2525e-21,4653,1.201,-0.19028,0
-0.31822,-0.023213,0.053165,-3.5204e-21,4657,1.0838,-0.5522,0
-0.32951,-0.040923,0.11645,-6.4051e-22,4664,1.2306,-0.39989,0
-0.31978,-0.0023813,0.0095474,9.5253e-22,4669,0.98326,-0.83971,0
-0.315,-0.050224,0.067746,9.3099e-21,4675,1.2246,-0.62391,0
-0.35516,-0.09016,0.17339,1.8114e-20,4680,1.4391,-0.22804,0
-0.32639,-0.082157,0.11563,1.4568e-21,4682,1.3864,-0.45054,0
-0.31161,0.054666,0.026402,7.4341e-21,4687,1.1075,-0.94578,0
-0.38399,-0.1652,0.1459,-4.1124e-22,4715,1.8155,-0.14304,0
-0.26647,-0.016621,0.05998,3.0921e-20,4729,1.7142,-0.87328,0
-0.34298,-0.2151,0.045905,7.1965e-22,4743,2.1071,-0.33402,0
-0.27239,-0.13187,0.032781,2.9881e-20,4745,2.0308,-0.65999,0
-0.23611,0.04431,0.040769,5.3552e-20,4747,1.9027,-0.96929,0
-0.22982,0.37231,0.0335,4.9889e-20,4749,1.7261,-1.2538,0
-0.22633,-0.085875,-0.047989,5.2277e-22,4772,2.3614,-0.76747,0
-0.21022,-0.057649,-0.079849,4.807e-20,4781,2.4799,-0.80599,0
-0.15248,0.29371,-0.1671,4.0002e-21,4818,2.9753,-1.1514,0
-0.24811,-0.10771,-0.41884,2.4434e-20,4825,3.3622,-0.47016,0
-0.14233,0.74216,-0.094621,-1.4406e-21,4830,2.9641,-1.5704,0
-0.1473,1.1064,-0.072246,-2.5789e-21,4832,2.6869,-1.9499,0
-0.22903,0.14026,-0.3969,-5.9043e-21,4846,3.7419,-0.70079,0
-0.18137,0.63047,-0.16098,1.2434e-20,4849,3.5057,-1.3635,0
-0.27659,0.068792,-0.50748,-2.8485e-20,4864,4.2628,-0.23492,0
-0.27907,0.32833,-0.33312,-3.545e-20,4866,4.1971,-0.69968,0
-0.25373,0.63109,-0.18212,-5.5232e-21,4868,4.0596,-1.1477,0
-0.21909,0.91981,-0.077748,2.4162e-20,4870,3.8541,-1.5676,0
-0.32809,0.39016,-0.22069,4.936e-20,4885,4.728,-0.4678,0
-0.2908,0.93121,-0.0031415,1.1312e-20,4889,4.4592,-1.3602,0
-0.21321,1.2328,0.034407,-4.0094e-21,4892,4.0873,-1.9478,0
-0.32918,0.88863,0.060818,-1.4787e-20,4898,4.812,-1.1452,0
-0.34657,0.8427,0.1538,5.2381e-21,4907,5.1561,-0.92345,0
-0.3349,0.78871,0.26323,-6.2859e-21,4916,5.492,-0.6965,0
-0.25045,1.2455,0.24504,-1.3351e-20,4921,5.0459,-1.7602,0
-0.28447,1.0438,0.39246,2.4888e-20,4928,5.6516,-1.1424,0
-0.25267,0.87194,0.48923,4.6529e-20,4936,6.08,-0.69506,0
-0.21698,1.1625,0.40026,3.6141e-21,4940,5.762,-1.5616,0
-0.19904,0.94949,0.52831,-5.6614e-20,4947,6.3357,-0.91989,0
-0.17148,1.1499,0.39021,-2.644e-20,4951,5.9608,-1.7579,0
-0.082236,0.74646,0.4786,9.9166e-21,4986,7.7527,-0.69096,0
-0.09466,0.61541,0.4628,-3.2768e-20,5005,8.5472,-0.46122,0
-0.051169,0.7029,0.37125,-1.159e-20,5008,8.3977,-1.1332,0
-0.020522,0.7505,0.27036,2.0595e-20,5021,8.5295,-1.7514,0
-0.079134,0.55328,0.28666,-1.7736e-20,5027,9.2813,-0.91101,0
-0.045606,0.62203,-0.14952,7.7373e-20,5059,10.499,-1.3395,0
-0.077362,0.80716,-0.47555,6.2071e-21,5075,11.684,-0.45582,0
-0.020073,0.72727,-0.31464,3.2714e-20,5081,11.32,-1.7443,0
-0.079316,0.80503,-0.48104,8.9272e-21,5095,12.738,-0.454,0
-0.11536,1.2013,0.15435,-2.0726e-21,5561,5.0613,-2.97,0
-0.10588,1.1764,0.1789,-2.1316e-20,5591,5.3695,-2.97,0
-0.094014,1.146,0.19901,-3.8552e-21,5621,5.6893,-2.97,0
-0.072268,1.1219,0.15433,5.1594e-21,5623,5.6893,-3.4878,0
-0.036352,0.99537,0.21698,-3.3659e-21,5741,7.0919,-2.97,0
-0.018016,1.0194,0.10801,-1.0262e-21,5746,7.0919,-4.4072,0
-0.0155,1.0233,0.091023,-2.4627e-21,5747,7.0919,-4.7572,0
-0.0093139,1.0326,0.050697,4.2577e-22,5750,7.0919,-5.9596,0
-0.010392,0.91892,0.18595,2.026e-21,5801,7.874,-2.97,0
-0.0040825,0.9574,0.12465,3.3149e-21,5804,7.874,-3.7739,0
0.011871,0.76672,0.12074,-4.1192e-21,5889,9.1598,-2.5172,0
0.020494,0.91515,0.039134,-3.2037e-21,5895,9.1598,-4.08,0
0.0194,0.68482,0.0061716,1.3975e-22,5949,10.099,-2.5172,0
0.03323,0.84413,-0.032609,-9.6303e-22,5953,10.099,-3.4878,0
0.024035,0.96999,-0.01954,7.7347e-22,5958,10.099,-5.1314,0
0.029289,0.75354,-0.15194,-1.9983e-22,6011,11.109,-2.97,0
0.035293,0.93657,-0.11262,-3.1523e-22,6015,11.109,-4.08,0
0.0046656,0.84423,-0.3181,-2.3058e-20,6070,12.196,-2.736,0
0.025675,1.0517,-0.099563,0,6077,12.196,-4.7572,0
0.020937,1.0469,-0.041764,8.3409e-22,6080,12.196,-5.9596,0
-0.062167,1.0898,-0.23313,5.8615e-20,6745,-0.57975,-2.4134,0
0.088357,0.9305,-0.25627,-3.9907e-20,6748,-1.5316,-1.7937,0
0.11908,0.86849,-0.33594,-6.8253e-20,6789,-1.3571,-1.3571,0
0.10627,0.83909,-0.43205,4.4959e-20,6819,-1.1532,-1.1532,0
0.039523,0.77263,-0.60044,4.8563e-20,6859,-0.91393,-0.91393,0
-0.10273,0.91481,-0.59617,7.4982e-20,6860,-0.76021,-1.0465,0
-0.323,0.97329,-0.47239,-1.8125e-20,6873,-0.46551,-1.1238,0
-0.41282,0.93051,-0.28597,4.4213e-20,6876,-0.19028,-1.201,0
-0.47193,0.32567,-0.059874,-4.3444e-20,6897,-0.083909,-1.066,0
-0.13618,0,0,0,6898,-0.64945,-0.76041,0
-0.2924,0,0,0,6901,-0.5225,-0.85264,0
-0.40543,0,0,0,6903,-0.38268,-0.92388,0
-0.48051,0,0,0,6906,-0.15643,-0.98769,0
-0.48281,0,0,0,6907,-0.078459,-0.99692,0
0.14665,0.88733,-0.16051,-1.81e-20,6923,-2.3204,-1.6853,0
0.21634,0.81282,-0.09148,7.4669e-21,6929,-2.6029,-0.84595,0
0.33158,0.64982,-0.11964,-1.1656e-20,6991,-1.87,-0.44916,0
0.26193,0.72203,-0.23888,6.3379e-22,6994,-1.7142,-0.87328,0
0.19524,0.79044,-0.29757,4.6795e-20,6996,-1.5553,-1.1297,0
0.41592,0.51411,-0.036894,4.9003e-20,7016,-1.6271,-0.12817,0
0.3642,0.57005,-0.21562,-6.1483e-20,7019,-1.5541,-0.50503,0
0.25765,0.65929,-0.38888,5.5553e-20,7031,-1.3165,-0.80663,0
0.47165,0.36799,-0.13669,-4.0505e-20,7044,-1.3568,-0.21499,0
0.42591,0.37212,-0.3201,-5.3735e-20,7055,-1.2306,-0.39989,0
0.25568,0.55062,-0.51186,7.0968e-20,7058,-1.1031,-0.67593,0
0.11336,0.69739,-0.58357,8.5138e-20,7060,-0.98326,-0.83971,0
0.52252,0.142,-0.157,1.8559e-20,7071,-1.1273,-0.17859,0
0.38789,0.15888,-0.28493,-1.4026e-19,7083,-0.98812,-0.40929,0
0.54833,0,0,0,7089,-0.98769,-0.15643,0
0.51127,0,0,0,7090,-0.97237,-0.23345,0
0.23069,0,0,0,7094,-0.85264,-0.5225,0
0.045938,0,0,0,7096,-0.76041,-0.64945,0
0.17042,0.87072,-0.020367,6.4846e-21,7368,-3.5732,-0.46918,0
0.16029,0.88212,-0.062999,1.6432e-20,7371,-3.3916,-1.1488,0
0.077332,0.97378,-0.0677,-2.9568e-21,8062,-4.1311,-3.4878,0
0.0015098,1.0491,-0.12747,1.2895e-20,8451,-1.1464,-3.8396,0
-0.039273,1.0915,-0.12505,1.7938e-20,8570,-0.23491,-3.8016,0
-0.024556,1.0809,-0.095778,-3.1401e-21,8573,-0.23383,-4.5663,0
