"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.49611,0,0,0,82,0.70711,0.70711,0
-0.486,0.023898,0.040097,-3.4158e-20,87,0.85936,0.85936,0
-0.48698,0.24007,0.0035621,1.445e-20,92,0.89178,1.0442,0
-0.47642,0.74142,-0.048517,-1.0788e-20,101,1.2866,1.2866,0
-0.37054,1.2358,-0.060428,-2.8779e-20,112,1.5316,1.7937,0
-0.26919,1.2087,-0.064851,-2.8158e-21,120,1.8605,2.1789,0
-0.50332,0.11549,0.0003617,-8.1895e-22,126,0.71472,0.98382,0
-0.53403,0,0,0,145,0.5225,0.85264,0
-0.50111,0.47981,-0.014786,-2.0178e-20,149,0.71792,1.1717,0
-0.42186,1.2318,0.018976,-9.5647e-20,155,1.0047,1.6399,0
-0.52831,0.27465,-0.019287,2.4034e-20,168,0.5522,1.0838,0
-0.51831,0.76623,0.015901,-2.4199e-20,191,0.52598,1.2698,0
-0.59272,0,0,0,208,0.30902,0.95106,0
-0.55877,0.48981,-0.0040674,4.4187e-20,210,0.37591,1.1568,0
-0.4275,1.2953,0.11841,1.3491e-20,216,0.5338,1.6426,0
-0.5738,0.6061,0.020843,7.6991e-20,231,0.28397,1.1826,0
-0.53076,1.0198,0.094007,-4.8879e-20,233,0.32087,1.3362,0
-0.38693,1.3109,0.14987,-7.643e-20,238,0.42578,1.7727,0
-0.6188,0.55639,0.049171,5.4443e-21,272,0.089562,1.1377,0
-0.56428,1.0374,0.1611,2.0621e-20,274,0.1015,1.289,0
-0.66157,0,0,0,292,0,1,0
-0.35221,0,0,0,313,1,0,0
-0.37559,-0.046371,0.057756,-6.2572e-21,319,1.212,0.095424,0
-0.35956,-0.064181,0.01102,-2.4239e-20,320,1.2925,0,0
-0.36226,-0.1081,-0.04002,-5.7894e-20,324,1.4555,0,0
-0.38347,-0.10783,-0.0095666,-2.1957e-21,325,1.4519,0.11435,0
-0.3955,-0.17743,-0.14047,1.2746e-20,333,1.8155,0.14304,0
-0.3653,-0.21684,-0.28456,1.5135e-20,338,2.1297,0,0
-0.3564,-0.19193,-0.44907,-1.3161e-20,348,2.7283,0,0
-0.38687,0,0,0,355,0.98769,0.15643,0
-0.42871,-0.15817,-0.24498,-1.7198e-20,367,2.1071,0.33402,0
-0.41229,-0.048962,0.10282,1.9344e-20,378,1.1826,0.28397,0
-0.41605,-0.060618,0.091436,2.6692e-20,379,1.258,0.30208,0
-0.42665,-0.078967,0.047426,4.2538e-21,381,1.4172,0.34035,0
-0.47401,-0.011884,-0.060598,-1.0842e-20,406,1.7344,0.56364,0
-0.47067,0.0887,-0.23646,-1.1321e-20,410,2.137,0.69452,0
-0.41034,0.1835,-0.35899,-1.0736e-19,413,2.4799,0.80599,0
-0.37724,0.21119,-0.38756,7.265e-20,414,2.6029,0.84595,0
-0.44148,0,0,0,418,0.92388,0.38268,0
-0.48978,0.20491,-0.1685,-1.3442e-20,430,1.973,0.81724,0
-0.45619,-0.037771,0.11683,1.1074e-20,441,1.0838,0.5522,0
-0.46976,0.015953,0.083385,3.6011e-20,444,1.2989,0.66178,0
-0.46035,0.50536,-0.22802,3.5549e-20,453,2.1054,1.0726,0
-0.46819,0,0,0,460,0.85264,0.5225,0
-0.49702,0.29251,-0.036659,9.7691e-21,469,1.5546,0.95244,0
-0.47295,-0.018128,0.085564,-6.9741e-21,483,0.98382,0.71472,0
-0.47523,0.051243,0.074951,-1.2112e-21,485,1.1114,0.8074,0
-0.47407,0.72568,-0.12993,-5.5624e-20,493,1.7261,1.2538,0
-0.33839,-0.17041,-0.47755,-1.0474e-20,523,3.187,0.23587,0
-0.39094,0.081198,-0.18712,-3.1568e-20,528,3.8141,0,0
-0.37958,0.22469,0.077101,-5.0787e-20,532,4.2681,0,0
-0.31905,0.098673,0.0019891,-6.2222e-20,533,4.2628,0.23492,0
-0.23156,0.4742,0.54249,1.7489e-20,540,5.282,0,0
-0.17316,0.42712,0.5545,-4.9266e-20,543,5.5544,0.23377,0
-0.13794,0.47376,0.59646,3.9041e-21,547,6.1409,0.23326,0
-0.13221,0.512,0.58707,-3.2044e-20,548,6.4555,0,0
-0.17204,0.47257,0.40435,9.0467e-20,554,7.4555,0,0
-0.19571,0.75732,-0.27512,-1.3544e-20,561,8.5669,0.23111,0
-0.12532,0.83992,-0.49181,9.9503e-21,565,9.382,0.23039,0
-0.077479,0.79224,-0.48772,6.8268e-22,570,10.726,0,0
-0.11164,0.67313,-0.17826,-3.3315e-20,626,12.738,0.454,0
-0.1708,-0.028261,-0.15968,4.3596e-20,641,4.1971,0.69968,0
-0.14969,0.086511,0.11948,1.0944e-20,643,4.6868,0.69847,0
-0.1226,0.41336,0.58402,-1.2417e-20,649,6.3905,0.6943,0
-0.23716,0.7353,0.080705,1.6864e-20,653,7.7527,0.69096,0
-0.067481,0.72774,-0.40255,1.3879e-20,662,11.654,0.68139,0
-0.20642,0.15157,-0.42212,8.1956e-20,675,3.2568,0.92918,0
-0.13755,0.050839,-0.37121,-1.4494e-20,677,3.6808,0.9279,0
-0.074511,0.18405,0.28828,-4.9613e-20,683,5.1561,0.92345,0
-0.2371,0.46397,-0.35512,-1.1908e-20,712,2.9753,1.1514,0
-0.044967,0.13831,-0.22718,2.8489e-20,717,4.0596,1.1477,0
-0.056466,0.36087,0.47137,3.9627e-20,724,5.9526,1.1414,0
-0.12152,1.0113,-0.45973,1.149e-21,733,9.2192,1.1304,0
0.018358,0.23564,-0.063915,6.6031e-21,757,4.4592,1.3602,0
