"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.4694,0,0,0,82,0.70711,0.70711,0
-0.45753,0.0062852,0.045458,-4.2361e-20,87,0.85936,0.85936,0
-0.45552,0.21581,0.018278,2.0788e-20,92,0.89178,1.0442,0
-0.45039,0.74693,-0.0010295,2.3487e-21,101,1.2866,1.2866,0
-0.39021,1.3025,-0.039376,-1.4923e-20,112,1.5316,1.7937,0
-0.30983,1.28,-0.077168,-5.2839e-21,120,1.8605,2.1789,0
-0.47703,0.096892,0.0088409,-4.5157e-21,126,0.71472,0.98382,0
-0.51015,0,0,0,145,0.5225,0.85264,0
-0.47609,0.46896,-0.0015786,-2.6098e-20,149,0.71792,1.1717,0
-0.41277,1.2669,0.039824,-7.1017e-20,155,1.0047,1.6399,0
-0.50646,0.26042,-0.010063,2.2086e-20,168,0.5522,1.0838,0
-0.50029,0.76906,0.027496,-1.8961e-20,191,0.52598,1.2698,0
-0.57697,0,0,0,208,0.30902,0.95106,0
-0.54284,0.48305,0.0033258,5.0311e-20,210,0.37591,1.1568,0
-0.41891,1.322,0.13088,1.2257e-20,216,0.5338,1.6426,0
-0.56131,0.60365,0.027403,8.3716e-20,231,0.28397,1.1826,0
-0.51974,1.0325,0.10423,-4.9104e-20,233,0.32087,1.3362,0
-0.38193,1.3373,0.15989,-7.2354e-20,238,0.42578,1.7727,0
-0.61344,0.5552,0.052575,-1.1225e-20,272,0.089562,1.1377,0
-0.55943,1.0502,0.16931,1.6077e-20,274,0.1015,1.289,0
-0.66055,0,0,0,292,0,1,0
-0.38063,0,0,0,313,1,0,0
-0.40002,-0.029456,0.23021,-3.2348e-21,319,1.212,0.095424,0
-0.38598,-0.043052,0.2292,-2.1815e-20,320,1.2925,0,0
-0.39226,-0.07823,0.22379,-5.217e-20,324,1.4555,0,0
-0.41069,-0.063243,0.24453,1.5052e-20,325,1.4519,0.11435,0
-0.44367,-0.091923,0.17231,4.4388e-20,333,1.8155,0.14304,0
-0.43284,-0.16377,0.055553,1.2379e-20,338,2.1297,0,0
-0.42302,-0.1511,-0.22997,-1.7008e-20,348,2.7283,0,0
-0.41409,0,0,0,355,0.98769,0.15643,0
-0.50581,0.0086145,0.065084,-1.4895e-20,367,2.1071,0.33402,0
-0.42549,-0.033467,0.23173,1.0101e-20,378,1.1826,0.28397,0
-0.42747,-0.032422,0.25569,1.3868e-20,379,1.258,0.30208,0
-0.43763,-0.021887,0.25968,-5.5864e-21,381,1.4172,0.34035,0
-0.48823,0.10422,0.17228,4.2352e-20,406,1.7344,0.56364,0
-0.5437,0.2771,0.003693,1.3974e-21,410,2.137,0.69452,0
-0.55122,0.45056,-0.18154,-3.7109e-20,413,2.4799,0.80599,0
-0.53831,0.51171,-0.24826,5.9262e-20,414,2.6029,0.84595,0
-0.44608,0,0,0,418,0.92388,0.38268,0
-0.52803,0.33977,0.038035,2.8744e-20,430,1.973,0.81724,0
-0.44296,-0.033954,0.16367,5.8416e-21,441,1.0838,0.5522,0
-0.44568,0.038503,0.19867,2.2637e-20,444,1.2989,0.66178,0
-0.52931,0.645,-0.085033,-2.0119e-21,453,2.1054,1.0726,0
-0.45472,0,0,0,460,0.85264,0.5225,0
-0.47194,0.31714,0.087886,2.9894e-20,469,1.5546,0.95244,0
-0.44793,-0.026686,0.098883,-9.1414e-21,483,0.98382,0.71472,0
-0.44216,0.036035,0.11734,2.8402e-21,485,1.1114,0.8074,0
-0.48392,0.7788,-0.038937,-4.7389e-21,493,1.7261,1.2538,0
-0.41138,0.023476,-0.44914,-5.4777e-20,523,3.187,0.23587,0
-0.2873,-0.056083,-0.5941,1.915e-20,528,3.8141,0,0
-0.26567,0.015455,-0.56211,-3.7823e-20,532,4.2681,0,0
-0.24117,0.028599,-0.59694,-4.1604e-20,533,4.2628,0.23492,0
-0.28716,0.34166,-0.038085,4.0572e-20,540,5.282,0,0
-0.23024,0.32976,0.062665,-6.7338e-20,543,5.5544,0.23377,0
-0.18529,0.49118,0.37623,3.163e-20,547,6.1409,0.23326,0
-0.17593,0.63188,0.51812,8.2466e-20,548,6.4555,0,0
-0.10624,0.67558,0.55545,5.1738e-21,554,7.4555,0,0
-0.14092,0.5934,0.50758,1.9121e-21,561,8.5669,0.23111,0
-0.19341,0.6605,0.17125,-1.0507e-20,565,9.382,0.23039,0
-0.13044,0.80365,-0.41117,-8.3893e-21,570,10.726,0,0
-0.066808,0.80643,-0.43255,-8.2402e-21,626,12.738,0.454,0
-0.18021,0.27244,-0.54518,-1.0481e-20,641,4.1971,0.69968,0
-0.1316,0.16422,-0.48178,3.752e-22,643,4.6868,0.69847,0
-0.097923,0.43265,0.36161,-2.4061e-20,649,6.3905,0.6943,0
-0.09858,0.60127,0.56129,1.0843e-20,653,7.7527,0.69096,0
-0.079895,0.89623,-0.46167,6.5534e-21,662,11.654,0.68139,0
-0.37862,0.61381,-0.47068,8.6858e-20,675,3.2568,0.92918,0
-0.25894,0.55625,-0.50929,-5.1104e-20,677,3.6808,0.9279,0
-0.069143,0.19546,-0.30164,-4.9553e-20,683,5.1561,0.92345,0
-0.42342,0.83151,-0.39409,1.6464e-20,712,2.9753,1.1514,0
-0.13906,0.61485,-0.43418,7.7231e-21,717,4.0596,1.1477,0
-0.025986,0.29529,0.067679,7.1659e-20,724,5.9526,1.1414,0
-0.20757,0.8832,0.092653,1.0168e-20,733,9.2192,1.1304,0
-0.050404,0.61507,-0.32094,2.4298e-20,757,4.4592,1.3602,0
0.010061,0.36259,-0.19791,-2.1342e-20,760,5.2716,1.3574,0
-0.029801,0.52319,0.44105,2.4131e-21,766,7.19,1.3508,0
-0.11984,0.71824,0.43719,-3.7602e-20,769,8.319,1.347,0
-0.13489,1.0603,-0.40527,-1.8727e-20,774,10.499,1.3395,0
-0.23357,0.9885,-0.3662,-4.9937e-20,791,3.3928,1.5691,0
-0.13622,0.86771,-0.34384,-1.0566e-20,793,3.8541,1.5676,0
0.009031,0.59221,-0.2004,-6.6712e-21,797,4.8843,1.5643,0
0.033535,0.3765,0.07442,-3.8662e-20,801,6.0767,1.5606,0
-0.064938,0.98685,-0.39374,2.4747e-21,814,11.41,1.5437,0
-0.31042,1.1639,-0.28358,9.0526e-20,828,2.8331,1.7658,0
-0.15248,1.0099,-0.26771,4.952e-20,871,3.586,1.9485,0
-0.075137,0.90235,-0.23031,-1.6507e-21,873,4.0873,1.9478,0
0.019349,0.75235,-0.10826,-8.346e-21,876,4.9116,1.9466,0
0.055909,0.6359,-0.012859,-7.8687e-21,878,5.5135,1.9457,0
0.052919,0.75467,0.21635,-5.0559e-21,961,6.7218,2.3126,0
0.021425,0.87957,-0.020827,-7.7339e-21,996,5.0613,2.5172,0
0.051303,0.86039,0.078,-3.2958e-21,998,5.6893,2.5172,0
0.0042593,0.97536,0.23209,-5.0873e-21,1003,7.4758,2.5172,0
-0.060482,1.1834,-0.22556,-1.8772e-21,1049,10.099,2.736,0
-0.032052,1.0609,-0.25443,-1.2829e-20,1051,11.109,2.736,0
-0.057972,1.2522,-0.096828,1.0137e-20,1087,9.1598,2.97,0
-0.0065684,0.95866,-0.21266,6.4543e-21,1093,12.196,2.97,0
0.0030653,0.96642,-0.0011471,1.2083e-20,1116,5.0613,3.2202,0
0.017211,1.0688,0.081153,6.7474e-22,1201,6.7218,3.7739,0
-0.01475,1.1533,-0.05868,2.123e-21,1247,9.1598,4.08,0
-0.0047987,1.0524,-0.13824,4.9374e-22,1251,11.109,4.08,0
0.0027708,1.0727,0.031843,7.2007e-23,1321,6.7218,4.7572,0
0.0094585,0.99606,-0.097445,0,1333,12.196,4.7572,0
-0.13603,1.149,0.11394,3.7865e-20,2145,-4.3934e-16,3.1819,0
