"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.29935,0,0,0,82,0.70711,0.70711,0
-0.29405,-0.015662,0.023482,-3.1935e-20,87,0.85936,0.85936,0
-0.28906,0.12093,0.017405,2.9223e-20,92,0.89178,1.0442,0
-0.25196,0.49432,0.039118,-1.2407e-20,101,1.2866,1.2866,0
-0.22818,1.1772,0.091914,-3.2167e-21,112,1.5316,1.7937,0
-0.20835,1.2827,0.075247,-4.0565e-21,120,1.8605,2.1789,0
-0.30737,0.048446,0.015312,-8.5002e-21,126,0.71472,0.98382,0
-0.33183,0,0,0,145,0.5225,0.85264,0
-0.30392,0.33497,0.019748,-1.8108e-20,149,0.71792,1.1717,0
-0.25097,1.1214,0.11412,-5.3704e-20,155,1.0047,1.6399,0
-0.32874,0.17872,0.0062401,2.0039e-20,168,0.5522,1.0838,0
-0.32413,0.61411,0.051884,-1.3055e-20,191,0.52598,1.2698,0
-0.38677,0,0,0,208,0.30902,0.95106,0
-0.35822,0.3735,0.017963,4.4394e-20,210,0.37591,1.1568,0
-0.26995,1.2168,0.1856,9.2515e-21,216,0.5338,1.6426,0
-0.37481,0.48568,0.038545,7.1324e-20,231,0.28397,1.1826,0
-0.34491,0.88448,0.12446,-3.8497e-20,233,0.32087,1.3362,0
-0.24609,1.2611,0.21612,-5.2361e-20,238,0.42578,1.7727,0
-0.42265,0.46085,0.053089,-2.8234e-20,272,0.089562,1.1377,0
-0.3821,0.91828,0.17548,6.688e-21,274,0.1015,1.289,0
-0.46682,0,0,0,292,0,1,0
-0.35479,0,0,0,313,1,0,0
-0.34452,-0.03774,-0.026316,-8.2447e-21,319,1.212,0.095424,0
-0.36225,-0.06389,-0.033818,2.5329e-20,320,1.2925,0,0
-0.3653,-0.10782,0.014954,6.0792e-20,324,1.4555,0,0
-0.34506,-0.10133,0.043461,1.6823e-20,325,1.4519,0.11435,0
-0.34248,-0.17056,0.16205,-1.1623e-20,333,1.8155,0.14304,0
-0.36883,-0.21893,0.2635,-1.5925e-20,338,2.1297,0,0
-0.3535,-0.20064,0.45037,1.4586e-20,348,2.7283,0,0
-0.32697,0,0,0,355,0.98769,0.15643,0
-0.31113,-0.13331,0.26747,1.2007e-20,367,2.1071,0.33402,0
-0.31847,-0.02851,0.012935,-9.4137e-21,378,1.1826,0.28397,0
-0.31723,-0.044223,0.035109,-1.6134e-20,379,1.258,0.30208,0
-0.31278,-0.07161,0.083421,-6.1768e-21,381,1.4172,0.34035,0
-0.28231,-0.040532,0.17207,1.1399e-20,406,1.7344,0.56364,0
-0.27118,0.064976,0.23986,7.1652e-21,410,2.137,0.69452,0
-0.28501,0.21817,0.25608,3.6749e-20,413,2.4799,0.80599,0
-0.29586,0.28304,0.24902,-1.4262e-20,414,2.6029,0.84595,0
-0.30159,0,0,0,418,0.92388,0.38268,0
-0.25698,0.10738,0.18922,-5.4639e-21,430,1.973,0.81724,0
-0.29516,-0.026579,0.03044,-1.2885e-22,441,1.0838,0.5522,0
-0.28286,-0.03092,0.076367,-3.2691e-20,444,1.2989,0.66178,0
-0.24675,0.31335,0.15062,-7.2117e-21,453,2.1054,1.0726,0
-0.29328,0,0,0,460,0.85264,0.5225,0
-0.25032,0.10255,0.08999,-1.074e-20,469,1.5546,0.95244,0
-0.28972,-0.031039,0.027203,-5.0583e-21,483,0.98382,0.71472,0
-0.28069,-0.019491,0.038108,1.6746e-20,485,1.1114,0.8074,0
-0.23623,0.44217,0.072196,-2.0351e-21,493,1.7261,1.2538,0
-0.37061,0.0068055,0.39177,9.5602e-21,523,3.187,0.23587,0
-0.38019,0.063918,0.23805,2.8985e-20,528,3.8141,0,0
-0.37622,0.21179,-0.021569,5.3311e-20,532,4.2681,0,0
-0.41959,0.36148,-0.088849,1.1114e-20,533,4.2628,0.23492,0
-0.24056,0.47482,-0.51932,-1.381e-20,540,5.282,0,0
-0.21017,0.60955,-0.59452,-3.9739e-20,543,5.5544,0.23377,0
-0.14058,0.60946,-0.58735,3.8198e-20,547,6.1409,0.23326,0
-0.13033,0.53605,-0.58551,2.1905e-20,548,6.4555,0,0
-0.16236,0.47348,-0.45427,-8.4341e-20,554,7.4555,0,0
-0.16339,0.61197,0.12243,3.4961e-20,561,8.5669,0.23111,0
-0.11771,0.74563,0.43394,-5.6479e-21,565,9.382,0.23039,0
-0.077373,0.80156,0.489,-1.3872e-22,570,10.726,0,0
-0.15734,0.7808,0.20306,7.5093e-22,626,12.738,0.454,0
-0.44725,0.67807,-0.18008,-2.1906e-20,641,4.1971,0.69968,0
-0.38436,0.77936,-0.41888,7.5066e-20,643,4.6868,0.69847,0
-0.10511,0.69067,-0.51519,-4.1907e-21,649,6.3905,0.6943,0
-0.098351,0.46845,-0.3428,-3.7566e-21,653,7.7527,0.69096,0
-0.10278,0.77267,0.48608,-2.9025e-21,662,11.654,0.68139,0
-0.38215,0.56125,0.14133,-2.4783e-20,675,3.2568,0.92918,0
-0.42981,0.69891,-0.001741,2.8286e-20,677,3.6808,0.9279,0
-0.2659,0.91358,-0.55113,-9.835e-21,683,5.1561,0.92345,0
-0.3394,0.64852,0.12608,2.5031e-20,712,2.9753,1.1514,0
-0.41425,0.96756,-0.22371,-2.6462e-21,717,4.0596,1.1477,0
-0.11928,0.84708,-0.49439,1.216e-20,724,5.9526,1.1414,0
-0.052619,0.60595,0.25081,1.5286e-20,733,9.2192,1.1304,0
-0.33596,1.1315,-0.38853,2.8378e-20,757,4.4592,1.3602,0
-0.19732,1.0203,-0.49234,-2.8742e-20,760,5.2716,1.3574,0
-0.03574,0.66572,-0.32111,1.4463e-21,766,7.19,1.3508,0
-0.03425,0.49812,-0.12376,-3.7636e-20,769,8.319,1.347,0
-0.045783,0.76111,0.45876,-5.171e-20,774,10.499,1.3395,0
-0.34373,1.1336,-0.088127,-1.6465e-20,791,3.3928,1.5691,0
-0.3508,1.2021,-0.21963,-6.4446e-20,793,3.8541,1.5676,0
-0.23457,1.1298,-0.43544,-3.0946e-20,797,4.8843,1.5643,0
-0.084456,0.88249,-0.4031,1.1734e-20,801,6.0767,1.5606,0
-0.073745,0.83053,0.46678,-8.8393e-21,814,11.41,1.5437,0
-0.28281,1.1898,-0.0079288,1.5482e-20,828,2.8331,1.7658,0
-0.2815,1.311,-0.16138,4.1723e-20,871,3.586,1.9485,0
-0.26059,1.2792,-0.26055,9.9175e-21,873,4.0873,1.9478,0
-0.17991,1.141,-0.35762,-4.1258e-20,876,4.9116,1.9466,0
-0.11609,1.0205,-0.364,5.8251e-21,878,5.5135,1.9457,0
-0.019283,0.85791,-0.22961,-7.7119e-21,961,6.7218,2.3126,0
-0.11646,1.0996,-0.2641,1.5633e-20,996,5.0613,2.5172,0
-0.072518,1.0074,-0.26332,7.881e-21,998,5.6893,2.5172,0
0.012276,0.80048,-0.1275,-7.4094e-21,1003,7.4758,2.5172,0
0.028895,0.75883,0.24503,1.7629e-21,1049,10.099,2.736,0
-0.0062733,0.90441,0.31652,-1.3014e-20,1051,11.109,2.736,0
0.043095,0.78253,0.10814,1.4089e-21,1087,9.1598,2.97,0
-0.051129,1.1524,0.094254,1.2285e-20,1093,12.196,2.97,0
-0.081209,1.0834,-0.17891,5.2998e-21,1116,5.0613,3.2202,0
-0.005737,0.95793,-0.10046,-3.6387e-21,1201,6.7218,3.7739,0
0.036527,0.95035,0.077415,-2.203e-22,1247,9.1598,4.08,0
0.018549,1.116,0.11565,-2.2544e-21,1251,11.109,4.08,0
-0.004368,0.99596,-0.05712,2.802e-21,1321,6.7218,4.7572,0
0.0082645,1.1357,0.0066733,0,1333,12.196,4.7572,0
-0.072221,1.1353,0.14923,2.9406e-20,2145,-4.3934e-16,3.1819,0
-0.050042,1.116,0.11468,-1.5711e-20,2175,-4.2301e-16,3.807,0
-0.037942,1.1039,0.094353,-8.372e-21,2195,-4.1015e-16,4.2993,0
0.11987,0.90397,0.27585,3.9161e-20,2456,-1.5845,1.5845,0
0.1048,0.85157,0.44583,-4.467e-20,2468,-1.1532,1.1532,0
-0.0069797,0.88468,0.58412,-4.3002e-20,2475,-0.89178,1.0442,0
-0.077393,0.80289,0.62395,-2.3124e-21,2479,-0.78951,0.92446,0
-0.14763,0,0,0,2484,-0.64945,0.76041,0
-0.014819,0.95951,0.49764,6.5385e-20,2499,-0.90709,1.2487,0
-0.13032,1.0158,0.56688,5.4093e-21,2522,-0.71792,1.1717,0
-0.30214,0,0,0,2527,-0.5225,0.85264,0
0.0054854,1.0314,0.27157,-1.4059e-20,2533,-1.0726,2.1054,0
-0.27782,0.96327,0.53377,-1.7407e-20,2545,-0.5522,1.0838,0
-0.41157,0,0,0,2569,-0.38268,0.92388,0
-0.27244,1.1555,0.4766,2.386e-21,2585,-0.42475,1.3071,0
-0.36548,0.99355,0.42315,-5.3166e-20,2587,-0.37591,1.1568,0
-0.47802,0,0,0,2632,-0.15643,0.98769,0
-0.12324,1.1659,0.24444,-4.6327e-20,2639,-0.17623,2.2362,0
-0.19243,1.2096,0.30481,-8.7583e-21,2643,-0.14304,1.8155,0
-0.34555,1.1713,0.33329,-1.2558e-19,2648,-0.10781,1.369,0
-0.4161,0.88154,0.22777,3.9572e-20,2650,-0.095424,1.212,0
-0.44289,0.62796,0.14119,5.9937e-20,2651,-0.089562,1.1377,0
0.24985,0.77424,-0.0034321,-8.2292e-22,2660,-2.5997,0,0
0.31409,0.68614,-0.0054336,5.0791e-22,2668,-2.1297,0,0
0.41664,0.51553,0.054534,-4.7296e-20,2679,-1.6271,0.12817,0
0.48795,0.34931,-0.012097,-6.2133e-22,2684,-1.3725,0,0
0.52866,0.20261,-0.014104,-8.6665e-21,2688,-1.2153,0,0
0.56318,0.049439,-0.010658,-3.6929e-22,2692,-1.0692,0,0
0.57342,0,0,0,2695,-1,0,0
0.47114,0.37113,0.15713,3.9798e-20,2711,-1.3568,0.21499,0
0.52077,0.14487,0.17609,-1.944e-20,2714,-1.1273,0.17859,0
0.54613,0,0,0,2716,-0.98769,0.15643,0
0.38886,0.54782,0.17655,-7.8941e-20,2729,-1.5885,0.38151,0
