"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.47264,0,0,0,82,0.70711,0.70711,0
-0.46508,0.024882,0.032316,-3.0437e-20,87,0.85936,0.85936,0
-0.46684,0.2291,-0.0027476,1.5245e-20,92,0.89178,1.0442,0
-0.44595,0.68907,-0.058539,-1.864e-20,101,1.2866,1.2866,0
-0.33267,1.189,-0.042707,-3.179e-20,112,1.5316,1.7937,0
-0.23496,1.1829,-0.030782,-1.5576e-21,120,1.8605,2.1789,0
-0.481,0.11196,-0.00096951,4.0585e-22,126,0.71472,0.98382,0
-0.50909,0,0,0,145,0.5225,0.85264,0
-0.47802,0.45739,-0.01501,-1.6744e-20,149,0.71792,1.1717,0
-0.39495,1.1927,0.025869,-1.0161e-19,155,1.0047,1.6399,0
-0.50296,0.26312,-0.018894,2.3983e-20,168,0.5522,1.0838,0
-0.49222,0.73554,0.016944,-2.456e-20,191,0.52598,1.2698,0
-0.56283,0,0,0,208,0.30902,0.95106,0
-0.53017,0.47052,-0.0035057,4.0973e-20,210,0.37591,1.1568,0
-0.40363,1.2665,0.1246,1.3404e-20,216,0.5338,1.6426,0
-0.54375,0.58387,0.020979,7.223e-20,231,0.28397,1.1826,0
-0.50274,0.98728,0.094703,-4.6705e-20,233,0.32087,1.3362,0
-0.36438,1.2874,0.15712,-7.4059e-20,238,0.42578,1.7727,0
-0.5856,0.53831,0.048214,7.2723e-21,272,0.089562,1.1377,0
-0.53374,1.0078,0.15971,2.0126e-20,274,0.1015,1.289,0
-0.62637,0,0,0,292,0,1,0
-0.34657,0,0,0,313,1,0,0
-0.36182,-0.042189,-0.05741,-6.266e-21,319,1.212,0.095424,0
-0.35252,-0.058015,-0.11488,-1.3863e-20,320,1.2925,0,0
-0.35446,-0.098381,-0.17068,-3.2697e-20,324,1.4555,0,0
-0.36701,-0.10796,-0.14099,-1.2166e-21,325,1.4519,0.11435,0
-0.37432,-0.18257,-0.25608,5.2561e-21,333,1.8155,0.14304,0
-0.36885,-0.18146,-0.35368,9.9882e-21,338,2.1297,0,0
-0.39888,-0.12477,-0.37224,-4.4948e-21,348,2.7283,0,0
-0.3657,0,0,0,355,0.98769,0.15643,0
-0.38704,-0.20884,-0.32603,-1.4945e-20,367,2.1071,0.33402,0
-0.38767,-0.046847,0.0016576,1.6113e-20,378,1.1826,0.28397,0
-0.39071,-0.06498,-0.021269,2.1448e-20,379,1.258,0.30208,0
-0.39769,-0.099043,-0.072891,5.726e-21,381,1.4172,0.34035,0
-0.42603,-0.084035,-0.16031,-2.6036e-20,406,1.7344,0.56364,0
-0.39952,-0.037935,-0.29305,-8.1732e-21,410,2.137,0.69452,0
-0.33193,0.014364,-0.36124,-9.3406e-20,413,2.4799,0.80599,0
-0.30117,0.030522,-0.37024,6.9512e-20,414,2.6029,0.84595,0
-0.40987,0,0,0,418,0.92388,0.38268,0
-0.42198,0.086213,-0.22652,-3.2264e-20,430,1.973,0.81724,0
-0.42978,-0.038025,0.060976,1.2884e-20,441,1.0838,0.5522,0
-0.44169,-0.012022,0.0065611,2.2797e-20,444,1.2989,0.66178,0
-0.38336,0.36554,-0.24209,4.5359e-20,453,2.1054,1.0726,0
-0.4392,0,0,0,460,0.85264,0.5225,0
-0.45668,0.22698,-0.088305,-5.1508e-21,469,1.5546,0.95244,0
-0.45029,-0.017403,0.059784,-5.1039e-21,483,0.98382,0.71472,0
-0.45393,0.040945,0.036447,4.953e-21,485,1.1114,0.8074,0
-0.42017,0.63427,-0.14272,-6.8089e-20,493,1.7261,1.2538,0
-0.37172,-0.13928,-0.28789,1.3528e-20,523,3.187,0.23587,0
-0.42096,0.14418,0.099325,-4.21e-20,528,3.8141,0,0
-0.36164,0.26242,0.35066,-3.5977e-20,532,4.2681,0,0
-0.30835,0.13579,0.2869,-6.9526e-20,533,4.2628,0.23492,0
-0.19153,0.42366,0.6063,3.4536e-21,540,5.282,0,0
-0.16335,0.3522,0.61258,-1.8848e-20,543,5.5544,0.23377,0
-0.16553,0.3573,0.59652,-2.7822e-20,547,6.1409,0.23326,0
-0.16563,0.37709,0.53587,-1.1032e-19,548,6.4555,0,0
-0.20692,0.56383,-0.0073189,9.4568e-20,554,7.4555,0,0
-0.14107,0.81925,-0.49314,-1.1169e-20,561,8.5669,0.23111,0
-0.089544,0.81814,-0.51138,3.461e-21,565,9.382,0.23039,0
-0.09604,0.71922,-0.48127,4.078e-21,570,10.726,0,0
-0.1158,0.71294,0.15477,-3.8444e-20,626,12.738,0.454,0
-0.17127,-0.018058,0.13129,2.5244e-20,641,4.1971,0.69968,0
-0.1423,0.10211,0.35922,1.541e-20,643,4.6868,0.69847,0
-0.19867,0.48787,0.423,-9.321e-22,649,6.3905,0.6943,0
-0.22749,0.88544,-0.31731,-9.2911e-21,653,7.7527,0.69096,0
-0.092383,0.64139,-0.28282,1.7302e-20,662,11.654,0.68139,0
-0.16449,-0.024173,-0.30114,7.2439e-20,675,3.2568,0.92918,0
-0.12298,-0.053645,-0.16063,2.5802e-21,677,3.6808,0.9279,0
-0.087039,0.20174,0.45744,-3.9016e-20,683,5.1561,0.92345,0
-0.16824,0.25872,-0.28248,-1.3426e-20,712,2.9753,1.1514,0
-0.037184,0.071835,-0.003671,3.2891e-20,717,4.0596,1.1477,0
-0.13604,0.52967,0.40074,1.6941e-20,724,5.9526,1.1414,0
-0.076866,0.92607,-0.44682,1.5955e-21,733,9.2192,1.1304,0
0.0087096,0.24026,0.14067,-4.5259e-21,757,4.4592,1.3602,0
-0.039177,0.40829,0.35429,2.0123e-20,760,5.2716,1.3574,0
