"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.3001,0,0,0,82,0.70711,0.70711,0
-0.29619,-0.0098746,0.013955,-2.9267e-20,87,0.85936,0.85936,0
-0.29181,0.12436,0.0071078,2.909e-20,92,0.89178,1.0442,0
-0.24871,0.47389,0.018531,-1.9087e-20,101,1.2866,1.2866,0
-0.20866,1.1376,0.090906,-8.3106e-21,112,1.5316,1.7937,0
-0.18433,1.2518,0.09139,-3.0301e-21,120,1.8605,2.1789,0
-0.30862,0.053539,0.01032,-7.6819e-21,126,0.71472,0.98382,0
-0.33156,0,0,0,145,0.5225,0.85264,0
-0.30443,0.33241,0.014121,-1.562e-20,149,0.71792,1.1717,0
-0.24427,1.096,0.1091,-6.3923e-20,155,1.0047,1.6399,0
-0.32796,0.18037,0.0029226,2.0632e-20,168,0.5522,1.0838,0
-0.32188,0.6047,0.047965,-1.5027e-20,191,0.52598,1.2698,0
-0.38289,0,0,0,208,0.30902,0.95106,0
-0.35481,0.37048,0.015618,4.1612e-20,210,0.37591,1.1568,0
-0.26483,1.1987,0.18326,9.6651e-21,216,0.5338,1.6426,0
-0.36995,0.48036,0.036397,6.7995e-20,231,0.28397,1.1826,0
-0.33999,0.8709,0.12112,-3.8078e-20,233,0.32087,1.3362,0
-0.24027,1.2452,0.21525,-5.3006e-20,238,0.42578,1.7727,0
-0.41477,0.45616,0.051721,-2.2402e-20,272,0.089562,1.1377,0
-0.37466,0.90559,0.17235,8.0821e-21,274,0.1015,1.289,0
-0.45706,0,0,0,292,0,1,0
-0.36868,0,0,0,313,1,0,0
-0.35549,-0.033099,-0.11558,-1.0047e-20,319,1.212,0.095424,0
-0.37584,-0.057201,-0.13678,2.6934e-20,320,1.2925,0,0
-0.38076,-0.098598,-0.10387,6.4983e-20,324,1.4555,0,0
-0.35796,-0.10012,-0.074951,2.2226e-20,325,1.4519,0.11435,0
-0.35892,-0.18002,0.030646,-1.259e-20,333,1.8155,0.14304,0
-0.39671,-0.20778,0.13484,-1.6401e-20,338,2.1297,0,0
-0.36586,-0.20919,0.3991,1.8805e-20,348,2.7283,0,0
-0.33388,0,0,0,355,0.98769,0.15643,0
-0.31269,-0.18885,0.15347,9.0457e-21,367,2.1071,0.33402,0
-0.32412,-0.024911,-0.065087,-1.0289e-20,378,1.1826,0.28397,0
-0.32335,-0.044929,-0.056028,-1.8813e-20,379,1.258,0.30208,0
-0.31958,-0.08358,-0.02324,-9.042e-21,381,1.4172,0.34035,0
-0.28121,-0.09083,0.068616,7.3958e-21,406,1.7344,0.56364,0
-0.24696,-0.030136,0.16065,7.1298e-21,410,2.137,0.69452,0
-0.23076,0.089841,0.22382,-2.9282e-23,413,2.4799,0.80599,0
-0.23078,0.1462,0.23754,-6.1598e-21,414,2.6029,0.84595,0
-0.30078,0,0,0,418,0.92388,0.38268,0
-0.23705,0.025244,0.11294,-2.2375e-20,430,1.973,0.81724,0
-0.29654,-0.024001,-0.013309,3.2716e-22,441,1.0838,0.5522,0
-0.28552,-0.04617,0.0076724,-3.3117e-20,444,1.2989,0.66178,0
-0.20964,0.22251,0.10489,6.3767e-21,453,2.1054,1.0726,0
-0.29193,0,0,0,460,0.85264,0.5225,0
-0.24632,0.064187,0.029843,-2.1076e-20,469,1.5546,0.95244,0
-0.29135,-0.027217,0.0050705,-4.5711e-21,483,0.98382,0.71472,0
-0.28374,-0.021026,0.0037653,1.6258e-20,485,1.1114,0.8074,0
-0.21709,0.39132,0.036894,-2.2895e-20,493,1.7261,1.2538,0
-0.3133,-0.10901,0.4727,4.6406e-20,523,3.187,0.23587,0
-0.32147,-0.029659,0.46375,8.8399e-21,528,3.8141,0,0
-0.33629,0.12319,0.25935,5.4806e-20,532,4.2681,0,0
-0.37603,0.2612,0.17771,3.8198e-20,533,4.2628,0.23492,0
-0.28104,0.44649,-0.3381,-2.7119e-20,540,5.282,0,0
-0.26303,0.62061,-0.4973,-3.5553e-20,543,5.5544,0.23377,0
-0.17034,0.67082,-0.59024,6.6446e-20,547,6.1409,0.23326,0
-0.1354,0.6125,-0.58463,-2.2626e-20,548,6.4555,0,0
-0.12178,0.55687,-0.55284,-4.3694e-20,554,7.4555,0,0
-0.15762,0.53707,-0.23087,3.7607e-20,561,8.5669,0.23111,0
-0.15103,0.67268,0.2151,-1.7459e-20,565,9.382,0.23039,0
-0.087566,0.82854,0.496,2.7597e-21,570,10.726,0,0
-0.11702,0.76962,0.41659,-6.2939e-21,626,12.738,0.454,0
