"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.30188,0,0,0,82,0.70711,0.70711,0
-0.29621,-0.016613,0.025822,-3.2762e-20,87,0.85936,0.85936,0
-0.2912,0.12165,0.019595,2.9218e-20,92,0.89178,1.0442,0
-0.25577,0.50272,0.042798,-1.0755e-20,101,1.2866,1.2866,0
-0.23497,1.188,0.089965,-2.3683e-21,112,1.5316,1.7937,0
-0.21499,1.2892,0.069275,-4.2587e-21,120,1.8605,2.1789,0
-0.30988,0.048079,0.01632,-8.524e-21,126,0.71472,0.98382,0
-0.33481,0,0,0,145,0.5225,0.85264,0
-0.30665,0.33767,0.020647,-1.8791e-20,149,0.71792,1.1717,0
-0.25508,1.1294,0.11398,-5.1842e-20,155,1.0047,1.6399,0
-0.33183,0.17963,0.0067291,1.9915e-20,168,0.5522,1.0838,0
-0.32755,0.61869,0.05237,-1.2692e-20,191,0.52598,1.2698,0
-0.39073,0,0,0,208,0.30902,0.95106,0
-0.36201,0.37589,0.018258,4.5099e-20,210,0.37591,1.1568,0
-0.27357,1.2226,0.18521,9.216e-21,216,0.5338,1.6426,0
-0.37894,0.48873,0.038851,7.2245e-20,231,0.28397,1.1826,0
-0.3489,0.88989,0.12489,-3.8751e-20,233,0.32087,1.3362,0
-0.24965,1.2658,0.21538,-5.255e-20,238,0.42578,1.7727,0
-0.42752,0.46338,0.053388,-2.928e-20,272,0.089562,1.1377,0
-0.38668,0.92323,0.17609,6.5148e-21,274,0.1015,1.289,0
-0.47215,0,0,0,292,0,1,0
-0.35179,0,0,0,313,1,0,0
-0.3426,-0.037965,-0.0024153,-7.5701e-21,319,1.212,0.095424,0
-0.35909,-0.06419,-0.0064513,2.4055e-20,320,1.2925,0,0
-0.3617,-0.10808,0.044993,5.7127e-20,324,1.4555,0,0
-0.34284,-0.099568,0.072938,1.5506e-20,325,1.4519,0.11435,0
-0.34058,-0.16446,0.19097,-9.4816e-21,333,1.8155,0.14304,0
-0.3648,-0.21623,0.28847,-1.5192e-20,338,2.1297,0,0
-0.35722,-0.18998,0.44833,1.2779e-20,348,2.7283,0,0
-0.32661,0,0,0,355,0.98769,0.15643,0
-0.31521,-0.11572,0.28775,1.1822e-20,367,2.1071,0.33402,0
-0.31863,-0.028863,0.033124,-8.8592e-21,378,1.1826,0.28397,0
-0.31732,-0.043186,0.058241,-1.4959e-20,379,1.258,0.30208,0
-0.31299,-0.067173,0.10926,-5.5284e-21,381,1.4172,0.34035,0
-0.28582,-0.026442,0.19356,1.3431e-20,406,1.7344,0.56364,0
-0.28149,0.089174,0.25162,7.476e-21,410,2.137,0.69452,0
-0.30225,0.24809,0.25481,4.3964e-20,413,2.4799,0.80599,0
-0.31517,0.31397,0.24268,-1.442e-20,414,2.6029,0.84595,0
-0.30383,0,0,0,418,0.92388,0.38268,0
-0.26574,0.12827,0.20195,-1.229e-21,430,1.973,0.81724,0
-0.29699,-0.027197,0.041448,-5.6688e-23,441,1.0838,0.5522,0
-0.28461,-0.026604,0.092537,-3.1687e-20,444,1.2989,0.66178,0
-0.25933,0.33637,0.15589,-1.0207e-20,453,2.1054,1.0726,0
-0.29594,0,0,0,460,0.85264,0.5225,0
-0.25444,0.11354,0.10222,-7.8563e-21,469,1.5546,0.95244,0
-0.29179,-0.031856,0.032787,-5.2465e-21,483,0.98382,0.71472,0
-0.28248,-0.018486,0.046346,1.6802e-20,485,1.1114,0.8074,0
-0.24416,0.45789,0.077688,2.6136e-21,493,1.7261,1.2538,0
-0.38893,0.035908,0.35892,2.0273e-22,523,3.187,0.23587,0
