"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.32285,0,0,0,82,0.70711,0.70711,0
-0.31569,-0.018179,0.034113,-3.6339e-20,87,0.85936,0.85936,0
-0.3108,0.1306,0.026098,2.8748e-20,92,0.89178,1.0442,0
-0.28251,0.54735,0.050987,-4.5982e-21,101,1.2866,1.2866,0
-0.26887,1.2317,0.0741,-5.0191e-22,112,1.5316,1.7937,0
-0.2444,1.3098,0.039199,-5.1138e-21,120,1.8605,2.1789,0
-0.33101,0.050355,0.018958,-8.1737e-21,126,0.71472,0.98382,0
-0.35803,0,0,0,145,0.5225,0.85264,0
-0.32871,0.35608,0.021877,-2.1632e-20,149,0.71792,1.1717,0
-0.28064,1.1662,0.10799,-4.7422e-20,155,1.0047,1.6399,0
-0.35544,0.18843,0.0071359,1.9594e-20,168,0.5522,1.0838,0
-0.35213,0.64483,0.052174,-1.1906e-20,191,0.52598,1.2698,0
-0.41806,0,0,0,208,0.30902,0.95106,0
-0.38837,0.39154,0.018176,4.7804e-20,210,0.37591,1.1568,0
-0.29682,1.2489,0.17993,9.3457e-21,216,0.5338,1.6426,0
-0.4066,0.50714,0.039063,7.6097e-20,231,0.28397,1.1826,0
-0.37528,0.9183,0.12484,-4.0353e-20,233,0.32087,1.3362,0
-0.27176,1.2867,0.20883,-5.4667e-20,238,0.42578,1.7727,0
-0.45788,0.4784,0.054335,-3.1521e-20,272,0.089562,1.1377,0
-0.41517,0.9489,0.17765,6.5974e-21,274,0.1015,1.289,0
-0.50422,0,0,0,292,0,1,0
-0.34624,0,0,0,313,1,0,0
-0.34237,-0.034915,0.093177,-4.5425e-21,319,1.212,0.095424,0
-0.35238,-0.059216,0.10242,1.5173e-20,320,1.2925,0,0
-0.35428,-0.10019,0.15841,3.5655e-20,324,1.4555,0,0
-0.34276,-0.084728,0.18245,1.2858e-20,325,1.4519,0.11435,0
-0.34689,-0.12846,0.28244,5.1708e-21,333,1.8155,0.14304,0
-0.36653,-0.1864,0.35071,-1.0182e-20,338,2.1297,0,0
-0.39297,-0.13187,0.38511,4.6772e-21,348,2.7283,0,0
-0.33407,0,0,0,355,0.98769,0.15643,0
-0.34964,-0.040949,0.33309,7.4366e-21,367,2.1071,0.33402,0
-0.32847,-0.028063,0.11132,-6.0136e-21,378,1.1826,0.28397,0
-0.32715,-0.036071,0.14628,-9.5505e-21,379,1.258,0.30208,0
-0.32432,-0.045354,0.20288,-4.1257e-21,381,1.4172,0.34035,0
-0.31364,0.030883,0.25854,2.4927e-20,406,1.7344,0.56364,0
-0.33689,0.17963,0.26852,9.2144e-21,410,2.137,0.69452,0
-0.37959,0.35267,0.21936,6.2195e-20,413,2.4799,0.80599,0
-0.39754,0.42014,0.18843,-9.5513e-21,414,2.6029,0.84595,0
-0.32233,0,0,0,418,0.92388,0.38268,0
-0.3141,0.20789,0.22842,1.4533e-20,430,1.973,0.81724,0
-0.31416,-0.029181,0.082888,6.0046e-22,441,1.0838,0.5522,0
-0.30223,-0.0083613,0.14973,-2.5679e-20,444,1.2989,0.66178,0
-0.32002,0.42678,0.15474,-1.9522e-20,453,2.1054,1.0726,0
-0.31657,0,0,0,460,0.85264,0.5225,0
