"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.37717,0,0,0,82,0.70711,0.70711,0
-0.36783,-0.013525,0.041758,-4.0994e-20,87,0.85936,0.85936,0
-0.36367,0.15854,0.02812,2.7285e-20,92,0.89178,1.0442,0
-0.34574,0.63202,0.043685,1.8302e-21,101,1.2866,1.2866,0
-0.32676,1.284,0.033001,-2.6192e-21,112,1.5316,1.7937,0
-0.28477,1.3186,-0.013758,-5.7763e-21,120,1.8605,2.1789,0
-0.38562,0.063737,0.018111,-7.061e-21,126,0.71472,0.98382,0
-0.41579,0,0,0,145,0.5225,0.85264,0
-0.38437,0.39925,0.016687,-2.5099e-20,149,0.71792,1.1717,0
-0.33486,1.2209,0.085931,-5.021e-20,155,1.0047,1.6399,0
-0.41332,0.21351,0.0031182,1.9903e-20,168,0.5522,1.0838,0
-0.41012,0.69732,0.045793,-1.3036e-20,191,0.52598,1.2698,0
-0.48091,0,0,0,208,0.30902,0.95106,0
-0.44939,0.42712,0.014426,5.0625e-20,210,0.37591,1.1568,0
-0.34709,1.2886,0.16331,1.0216e-20,216,0.5338,1.6426,0
-0.46875,0.54624,0.03636,8.1122e-20,231,0.28397,1.1826,0
-0.43386,0.97012,0.11966,-4.3903e-20,233,0.32087,1.3362,0
-0.31811,1.3163,0.19128,-6.0871e-20,238,0.42578,1.7727,0
-0.52248,0.50979,0.054696,-2.8378e-20,272,0.089562,1.1377,0
-0.47545,0.99521,0.17688,9.006e-21,274,0.1015,1.289,0
-0.57041,0,0,0,292,0,1,0
-0.35927,0,0,0,313,1,0,0
-0.36421,-0.025267,0.20265,-1.5671e-21,319,1.212,0.095424,0
-0.36348,-0.042307,0.22302,-1.1603e-21,320,1.2925,0,0
-0.36716,-0.075613,0.26646,-2.5142e-21,324,1.4555,0,0
-0.36837,-0.05662,0.28433,1.5525e-20,325,1.4519,0.11435,0
-0.38992,-0.076373,0.32389,3.1775e-20,333,1.8155,0.14304,0
-0.40752,-0.13539,0.32197,-6.9586e-22,338,2.1297,0,0
-0.45522,-0.077074,0.18134,-4.0957e-21,348,2.7283,0,0
-0.36744,0,0,0,355,0.98769,0.15643,0
-0.4301,0.037144,0.29939,-3.0408e-21,367,2.1071,0.33402,0
-0.36595,-0.025107,0.19832,-8.9127e-22,378,1.1826,0.28397,0
-0.36532,-0.025016,0.23915,-1.3516e-21,379,1.258,0.30208,0
-0.36707,-0.01665,0.28788,-5.0404e-21,381,1.4172,0.34035,0
-0.38354,0.095219,0.28466,4.2956e-20,406,1.7344,0.56364,0
-0.4381,0.27006,0.21659,1.049e-20,410,2.137,0.69452,0
-0.4917,0.44972,0.099321,5.6359e-20,413,2.4799,0.80599,0
