"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.30189,0,0,0,82,0.70711,0.70711,0
-0.29819,-0.0086864,0.012551,-2.8954e-20,87,0.85936,0.85936,0
-0.29398,0.12588,0.0053493,2.9e-20,92,0.89178,1.0442,0
-0.25011,0.47287,0.014495,-2.0114e-20,101,1.2866,1.2866,0
-0.2069,1.1321,0.089363,-9.348e-21,112,1.5316,1.7937,0
-0.18112,1.2464,0.092626,-2.8528e-21,120,1.8605,2.1789,0
-0.31056,0.054881,0.0094387,-7.4257e-21,126,0.71472,0.98382,0
-0.33333,0,0,0,145,0.5225,0.85264,0
-0.30629,0.33329,0.012964,-1.5281e-20,149,0.71792,1.1717,0
-0.24479,1.0932,0.10746,-6.5902e-20,155,1.0047,1.6399,0
-0.32964,0.18144,0.0022125,2.0735e-20,168,0.5522,1.0838,0
-0.3233,0.60464,0.047066,-1.5405e-20,191,0.52598,1.2698,0
-0.38416,0,0,0,208,0.30902,0.95106,0
-0.3561,0.37104,0.01508,4.1195e-20,210,0.37591,1.1568,0
-0.26551,1.1968,0.1823,9.7698e-21,216,0.5338,1.6426,0
-0.37102,0.48061,0.035926,6.7541e-20,231,0.28397,1.1826,0
-0.34095,0.87009,0.12036,-3.8104e-20,233,0.32087,1.3362,0
-0.2407,1.2432,0.21452,-5.3323e-20,238,0.42578,1.7727,0
-0.41536,0.45629,0.051485,-2.1258e-20,272,0.089562,1.1377,0
-0.37521,0.90475,0.17176,8.4021e-21,274,0.1015,1.289,0
-0.45736,0,0,0,292,0,1,0
-0.37076,0,0,0,313,1,0,0
-0.35737,-0.031927,-0.12827,-1.0168e-20,319,1.212,0.095424,0
-0.37774,-0.055494,-0.15159,2.6662e-20,320,1.2925,0,0
-0.38294,-0.096172,-0.12187,6.4241e-20,324,1.4555,0,0
-0.3602,-0.098863,-0.093141,2.3084e-20,325,1.4519,0.11435,0
-0.36233,-0.17943,0.0082159,-1.181e-20,333,1.8155,0.14304,0
-0.40196,-0.20319,0.11102,-1.6083e-20,338,2.1297,0,0
-0.37144,-0.20496,0.38256,1.9086e-20,348,2.7283,0,0
-0.33549,0,0,0,355,0.98769,0.15643,0
-0.31521,-0.1949,0.13099,8.0806e-21,367,2.1071,0.33402,0
-0.32572,-0.024113,-0.076518,-1.0209e-20,378,1.1826,0.28397,0
-0.32504,-0.044617,-0.069693,-1.8847e-20,379,1.258,0.30208,0
-0.32152,-0.084647,-0.040033,-9.3894e-21,381,1.4172,0.34035,0
-0.28279,-0.097586,0.050054,7.1972e-21,406,1.7344,0.56364,0
-0.24574,-0.04416,0.14322,7.2824e-21,410,2.137,0.69452,0
-0.22475,0.069176,0.21237,-6.7439e-21,413,2.4799,0.80599,0
-0.22275,0.12345,0.22925,-3.4833e-21,414,2.6029,0.84595,0
-0.30173,0,0,0,418,0.92388,0.38268,0
-0.23621,0.013013,0.097082,-2.4963e-20,430,1.973,0.81724,0
-0.29799,-0.023649,-0.019809,5.4843e-22,441,1.0838,0.5522,0
-0.28733,-0.048223,-0.0033749,-3.2726e-20,444,1.2989,0.66178,0
-0.20593,0.20879,0.093732,8.704e-21,453,2.1054,1.0726,0
-0.29308,0,0,0,460,0.85264,0.5225,0
-0.24761,0.059302,0.018891,-2.2424e-20,469,1.5546,0.95244,0
-0.2931,-0.026576,0.0018517,-4.5218e-21,483,0.98382,0.71472,0
-0.28579,-0.020848,-0.0015814,1.6179e-20,485,1.1114,0.8074,0
-0.2161,0.38549,0.029379,-2.6418e-20,493,1.7261,1.2538,0
-0.30807,-0.12421,0.47569,5.0902e-20,523,3.187,0.23587,0
-0.31299,-0.042613,0.49362,4.7544e-21,528,3.8141,0,0
-0.32703,0.10589,0.30516,5.3867e-20,532,4.2681,0,0
-0.36504,0.23953,0.22191,4.0483e-20,533,4.2628,0.23492,0
-0.28571,0.43713,-0.29777,-2.9449e-20,540,5.282,0,0
-0.27147,0.61685,-0.47009,-3.3083e-20,543,5.5544,0.23377,0
-0.17724,0.67659,-0.58482,7.031e-20,547,6.1409,0.23326,0
-0.13841,0.61952,-0.58312,-2.9732e-20,548,6.4555,0,0
-0.11736,0.57591,-0.55399,-3.7553e-20,554,7.4555,0,0
-0.15294,0.53268,-0.28253,3.6204e-20,561,8.5669,0.23111,0
-0.15486,0.65812,0.16418,-2.0062e-20,565,9.382,0.23039,0
-0.091182,0.82968,0.49447,3.3164e-21,570,10.726,0,0
-0.11049,0.77198,0.43554,-6.7525e-21,626,12.738,0.454,0
-0.39061,0.55054,0.081729,1.7788e-20,641,4.1971,0.69968,0
-0.3984,0.70408,-0.16039,2.8674e-20,643,4.6868,0.69847,0
-0.13988,0.80032,-0.5618,5.2378e-21,649,6.3905,0.6943,0
-0.080525,0.61206,-0.44449,-7.6783e-21,653,7.7527,0.69096,0
-0.073573,0.79718,0.49321,-3.2405e-22,662,11.654,0.68139,0
-0.27177,0.38275,0.25387,-2.6182e-20,675,3.2568,0.92918,0
-0.33053,0.53794,0.18304,3.5411e-20,677,3.6808,0.9279,0
-0.33277,0.9348,-0.41787,-8.3358e-21,683,5.1561,0.92345,0
-0.23746,0.4815,0.18866,9.7901e-21,712,2.9753,1.1514,0
-0.36251,0.8347,-0.010295,4.3729e-22,717,4.0596,1.1477,0
-0.17314,0.96304,-0.52235,1.4342e-20,724,5.9526,1.1414,0
-0.062072,0.53358,-0.036271,1.9348e-20,733,9.2192,1.1304,0
-0.34721,1.0859,-0.21553,1.1523e-20,757,4.4592,1.3602,0
-0.25877,1.1119,-0.44568,-1.5215e-20,760,5.2716,1.3574,0
-0.054651,0.78572,-0.38419,5.1402e-21,766,7.19,1.3508,0
-0.035403,0.59821,-0.28195,-3.0927e-20,769,8.319,1.347,0
-0.037907,0.70848,0.35991,-5.9586e-20,774,10.499,1.3395,0
-0.2703,0.98996,0.033262,2.5798e-21,791,3.3928,1.5691,0
-0.30965,1.0989,-0.064825,-4.8413e-20,793,3.8541,1.5676,0
-0.2795,1.1981,-0.3547,-2.4495e-21,797,4.8843,1.5643,0
-0.12675,0.99799,-0.43961,1.1571e-20,801,6.0767,1.5606,0
-0.041825,0.79582,0.44958,-7.5505e-21,814,11.41,1.5437,0
-0.21403,1.0756,0.055544,-8.1052e-22,828,2.8331,1.7658,0
-0.2481,1.274,-0.058988,2.076e-20,871,3.586,1.9485,0
-0.25658,1.2973,-0.16072,8.321e-21,873,4.0873,1.9478,0
-0.21318,1.2338,-0.31242,-4.5492e-20,876,4.9116,1.9466,0
-0.15478,1.1274,-0.36379,2.3586e-20,878,5.5135,1.9457,0
-0.044869,0.93734,-0.28071,-1.0215e-20,961,6.7218,2.3126,0
-0.13847,1.1769,-0.2451,2.0253e-20,996,5.0613,2.5172,0
-0.098622,1.0884,-0.27286,9.3934e-21,998,5.6893,2.5172,0
-0.0090257,0.86056,-0.20395,-8.2239e-21,1003,7.4758,2.5172,0
0.032061,0.71166,0.12691,5.0389e-22,1049,10.099,2.736,0
0.017393,0.79406,0.28373,-1.1887e-20,1051,11.109,2.736,0
0.033184,0.78767,0.0079764,1.466e-21,1087,9.1598,2.97,0
-0.014297,0.98355,0.27136,1.0386e-20,1093,12.196,2.97,0
-0.094421,1.1355,-0.1693,2.5524e-21,1116,5.0613,3.2202,0
-0.020142,0.99296,-0.13386,-3.8285e-21,1201,6.7218,3.7739,0
0.030867,0.91707,0.020821,1.8202e-21,1247,9.1598,4.08,0
0.031751,1.0181,0.14534,-9.7651e-22,1251,11.109,4.08,0
-0.013093,1.0141,-0.080191,2.8167e-21,1321,6.7218,4.7572,0
0.017508,1.1111,0.065068,0,1333,12.196,4.7572,0
-0.066757,1.1256,0.15308,2.851e-20,2145,-4.3934e-16,3.1819,0
-0.045091,1.1089,0.11954,-1.513e-20,2175,-4.2301e-16,3.807,0
-0.03348,1.0986,0.099435,-8.04e-21,2195,-4.1015e-16,4.2993,0
0.1237,0.89702,0.2703,3.8687e-20,2456,-1.5845,1.5845,0
0.11109,0.84267,0.43749,-4.4402e-20,2468,-1.1532,1.1532,0
0.002382,0.87375,0.57469,-4.3746e-20,2475,-0.89178,1.0442,0
-0.065387,0.79196,0.61411,-4.1696e-21,2479,-0.78951,0.92446,0
-0.13302,0,0,0,2484,-0.64945,0.76041,0
-0.0071076,0.94868,0.48996,6.3566e-20,2499,-0.90709,1.2487,0
-0.12027,1.0034,0.55881,6.6245e-21,2522,-0.71792,1.1717,0
-0.28682,0,0,0,2527,-0.5225,0.85264,0
0.009881,1.0224,0.26855,-1.3864e-20,2533,-1.0726,2.1054,0
-0.26491,0.95054,0.52622,-1.5827e-20,2545,-0.5522,1.0838,0
-0.39658,0,0,0,2569,-0.38268,0.92388,0
-0.26241,1.141,0.47058,3.4107e-21,2585,-0.42475,1.3071,0
-0.35301,0.98032,0.4172,-5.2084e-20,2587,-0.37591,1.1568,0
-0.46562,0,0,0,2632,-0.15643,0.98769,0
-0.11776,1.1533,0.24416,-4.6264e-20,2639,-0.17623,2.2362,0
-0.18635,1.1957,0.30268,-9.0269e-21,2643,-0.14304,1.8155,0
-0.337,1.1554,0.32877,-1.2474e-19,2648,-0.10781,1.369,0
-0.40615,0.86945,0.22399,3.5623e-20,2650,-0.095424,1.212,0
