"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.49418,0,0,0,82,0.70711,0.70711,0
-0.48242,0.016446,0.044428,-3.9263e-20,87,0.85936,0.85936,0
-0.48188,0.23468,0.011303,1.6975e-20,92,0.89178,1.0442,0
-0.47743,0.76394,-0.026183,-2.4403e-21,101,1.2866,1.2866,0
-0.39268,1.2799,-0.059131,-2.2127e-20,112,1.5316,1.7937,0
-0.29821,1.2469,-0.082831,-4.2862e-21,120,1.8605,2.1789,0
-0.50129,0.10956,0.0040101,-2.7805e-21,126,0.71472,0.98382,0
-0.53402,0,0,0,145,0.5225,0.85264,0
-0.49991,0.48454,-0.009655,-2.3992e-20,149,0.71792,1.1717,0
-0.42835,1.2607,0.024407,-8.3607e-20,155,1.0047,1.6399,0
-0.52932,0.27368,-0.015836,2.3255e-20,168,0.5522,1.0838,0
-0.52114,0.7796,0.02,-2.1994e-20,191,0.52598,1.2698,0
-0.59799,0,0,0,208,0.30902,0.95106,0
-0.56348,0.49486,-0.0013791,4.7923e-20,210,0.37591,1.1568,0
-0.43313,1.3171,0.12086,1.3043e-20,216,0.5338,1.6426,0
-0.58047,0.614,0.023374,8.1595e-20,231,0.28397,1.1826,0
-0.53718,1.0377,0.097729,-4.9877e-20,233,0.32087,1.3362,0
-0.39348,1.3306,0.15099,-7.5754e-20,238,0.42578,1.7727,0
-0.62959,0.56312,0.050898,-1.9218e-21,272,0.089562,1.1377,0
-0.57418,1.0542,0.16487,1.9022e-20,274,0.1015,1.289,0
-0.6749,0,0,0,292,0,1,0
-0.3702,0,0,0,313,1,0,0
-0.39469,-0.039459,0.17143,-5.2317e-21,319,1.212,0.095424,0
-0.37724,-0.05593,0.14796,-2.6689e-20,320,1.2925,0,0
-0.38237,-0.096794,0.11744,-6.457e-20,324,1.4555,0,0
-0.40549,-0.086539,0.14355,7.0193e-21,325,1.4519,0.11435,0
-0.43049,-0.13511,0.031754,3.2085e-20,333,1.8155,0.14304,0
-0.40062,-0.20438,-0.11701,1.5948e-20,338,2.1297,0,0
-0.36988,-0.20615,-0.38687,-1.8199e-20,348,2.7283,0,0
-0.40965,0,0,0,355,0.98769,0.15643,0
-0.48425,-0.063623,-0.086872,-1.7779e-20,367,2.1071,0.33402,0
-0.42964,-0.042077,0.19233,1.6158e-20,378,1.1826,0.28397,0
-0.43295,-0.045854,0.19973,2.2238e-20,379,1.258,0.30208,0
-0.44505,-0.045951,0.17781,-1.8872e-21,381,1.4172,0.34035,0
-0.5009,0.063548,0.069812,2.1566e-20,406,1.7344,0.56364,0
-0.53225,0.21382,-0.11994,-6.3815e-21,410,2.137,0.69452,0
-0.50148,0.35907,-0.2912,-8.509e-20,413,2.4799,0.80599,0
-0.47479,0.40571,-0.34252,6.7024e-20,414,2.6029,0.84595,0
-0.45666,0,0,0,418,0.92388,0.38268,0
-0.53401,0.30292,-0.065084,1.1509e-20,430,1.973,0.81724,0
-0.4613,-0.035706,0.15508,8.2604e-21,441,1.0838,0.5522,0
-0.47079,0.03542,0.15752,3.5259e-20,444,1.2989,0.66178,0
-0.51992,0.61411,-0.16848,1.6495e-20,453,2.1054,1.0726,0
-0.474,0,0,0,460,0.85264,0.5225,0
-0.50242,0.3259,0.03191,2.4306e-20,469,1.5546,0.95244,0
-0.47138,-0.021844,0.09919,-8.708e-21,483,0.98382,0.71472,0
-0.46962,0.048491,0.10536,-1.7914e-21,485,1.1114,0.8074,0
-0.4992,0.78195,-0.089758,-3.0404e-20,493,1.7261,1.2538,0
-0.34834,-0.11239,-0.53292,-3.773e-20,523,3.187,0.23587,0
-0.31513,-0.03958,-0.48642,-5.7108e-21,528,3.8141,0,0
-0.32949,0.11019,-0.29373,-5.4224e-20,532,4.2681,0,0
-0.27764,0.017665,-0.37299,-4.4552e-20,533,4.2628,0.23492,0
-0.2848,0.43961,0.30811,3.2179e-20,540,5.282,0,0
-0.21147,0.40694,0.37601,-7.3371e-20,543,5.5544,0.23377,0
-0.14985,0.5264,0.54161,3.0952e-20,547,6.1409,0.23326,0
-0.13779,0.6179,0.58362,3.0264e-20,548,6.4555,0,0
-0.11857,0.57118,0.55388,3.8803e-20,554,7.4555,0,0
-0.19922,0.61633,0.21034,-5.7028e-21,561,8.5669,0.23111,0
-0.18761,0.77244,-0.25315,4.899e-21,565,9.382,0.23039,0
-0.090424,0.82949,-0.49501,-3.1165e-21,570,10.726,0,0
-0.080469,0.72539,-0.39599,-1.7737e-20,626,12.738,0.454,0
-0.16089,0.044646,-0.45648,3.4305e-20,641,4.1971,0.69968,0
-0.14267,0.064907,-0.24081,-8.6788e-21,643,4.6868,0.69847,0
-0.093392,0.46281,0.50756,-1.5706e-20,649,6.3905,0.6943,0
-0.15541,0.57257,0.50927,2.2858e-20,653,7.7527,0.69096,0
-0.061512,0.83161,-0.42828,8.1375e-21,662,11.654,0.68139,0
-0.28749,0.42426,-0.46519,8.9008e-20,675,3.2568,0.92918,0
-0.1844,0.32044,-0.47147,-3.9451e-20,677,3.6808,0.9279,0
-0.073408,0.15736,-0.014354,-5.8168e-20,683,5.1561,0.92345,0
-0.33636,0.68792,-0.39946,-8.1604e-22,712,2.9753,1.1514,0
-0.078849,0.37985,-0.36908,1.7149e-20,717,4.0596,1.1477,0
-0.028992,0.32916,0.30725,5.9952e-20,724,5.9526,1.1414,0
-0.19653,1.0221,-0.30069,4.8771e-21,733,9.2192,1.1304,0
-0.0028584,0.40573,-0.23869,1.6719e-20,757,4.4592,1.3602,0
0.021714,0.25785,-0.0055879,-1.7045e-21,760,5.2716,1.3574,0
-0.077912,0.58361,0.47634,-3.2774e-21,766,7.19,1.3508,0
-0.19969,0.93155,0.083199,-3.2313e-20,769,8.319,1.347,0
-0.07907,0.98796,-0.42557,-1.7963e-20,774,10.499,1.3395,0
-0.15919,0.8676,-0.30685,-4.6695e-20,791,3.3928,1.5691,0
-0.066906,0.73989,-0.25743,-8.0882e-21,793,3.8541,1.5676,0
0.044199,0.4301,-0.096356,3.0073e-20,797,4.8843,1.5643,0
0.025088,0.39928,0.27258,-4.4649e-20,801,6.0767,1.5606,0
-0.039737,0.89945,-0.35499,1.9374e-21,814,11.41,1.5437,0
-0.25451,1.0789,-0.26212,8.6793e-20,828,2.8331,1.7658,0
-0.096051,0.94201,-0.19776,4.0624e-20,871,3.586,1.9485,0
-0.021377,0.84307,-0.13504,-4.1785e-21,873,4.0873,1.9478,0
0.056389,0.68886,0.00048234,2.5654e-21,876,4.9116,1.9466,0
0.069209,0.59412,0.10848,3.833e-21,878,5.5135,1.9457,0
0.0016398,0.94487,0.22755,-9.7926e-21,961,6.7218,2.3126,0
0.040094,0.9188,0.073265,-1.3355e-20,996,5.0613,2.5172,0
0.048798,0.93672,0.15435,-6.6539e-21,998,5.6893,2.5172,0
-0.05817,1.1934,0.085957,-3.0651e-20,1003,7.4758,2.5172,0
-0.037797,1.0856,-0.25107,-1.8336e-21,1049,10.099,2.736,0
-0.014662,0.97785,-0.24112,-7.9252e-21,1051,11.109,2.736,0
-0.050794,1.1834,-0.18533,1.025e-20,1087,9.1598,2.97,0
0.0044925,0.89225,-0.1809,5.5688e-21,1093,12.196,2.97,0
0.0098139,1.0119,0.051048,9.4449e-21,1116,5.0613,3.2202,0
-0.0016561,1.1326,0.049799,8.7619e-22,1201,6.7218,3.7739,0
-0.016353,1.1187,-0.1069,4.0601e-21,1247,9.1598,4.08,0
0.003257,1.002,-0.13572,4.9062e-22,1251,11.109,4.08,0
-0.0064082,1.1031,0.011606,-3.2581e-22,1321,6.7218,4.7572,0
0.016017,0.9632,-0.078395,0,1333,12.196,4.7572,0
-0.13811,1.1412,0.11269,3.816e-20,2145,-4.3934e-16,3.1819,0
-0.10113,1.1121,0.086558,-1.8969e-20,2175,-4.2301e-16,3.807,0
-0.080494,1.096,0.07256,-9.6401e-21,2195,-4.1015e-16,4.2993,0
0.067473,0.92769,0.28075,4.7708e-20,2456,-1.5845,1.5845,0
0.036505,0.88682,0.46259,-5.0951e-20,2468,-1.1532,1.1532,0
-0.096749,0.93166,0.60824,-4.685e-20,2475,-0.89178,1.0442,0
-0.18014,0.85456,0.65809,-4.1168e-22,2479,-0.78951,0.92446,0
-0.26373,0,0,0,2484,-0.64945,0.76041,0
-0.1027,1.0052,0.51066,7.8464e-20,2499,-0.90709,1.2487,0
-0.23911,1.0737,0.58416,5.7088e-21,2522,-0.71792,1.1717,0
-0.44302,0,0,0,2527,-0.5225,0.85264,0
-0.064156,1.0598,0.26161,-1.8378e-20,2533,-1.0726,2.1054,0
-0.41462,1.0365,0.56041,-1.8463e-20,2545,-0.5522,1.0838,0
-0.57666,0,0,0,2569,-0.38268,0.92388,0
-0.41049,1.2323,0.48033,5.9078e-21,2585,-0.42475,1.3071,0
-0.52487,1.0837,0.44295,-6.5627e-20,2587,-0.37591,1.1568,0
-0.67348,0,0,0,2632,-0.15643,0.98769,0
-0.22033,1.2017,0.20765,-6.6433e-20,2639,-0.17623,2.2362,0
-0.3136,1.2652,0.2709,-1.1018e-20,2643,-0.14304,1.8155,0
-0.51147,1.2747,0.32227,-1.6715e-19,2648,-0.10781,1.369,0
-0.60471,0.99823,0.23413,3.1155e-20,2650,-0.095424,1.212,0
-0.6398,0.7286,0.15039,6.1774e-20,2651,-0.089562,1.1377,0
0.25033,0.7742,0.0099494,-5.6602e-23,2660,-2.5997,0,0
0.31455,0.68609,0.013616,-1.5703e-22,2668,-2.1297,0,0
0.41046,0.51886,0.08354,-4.2018e-20,2679,-1.6271,0.12817,0
0.48824,0.34928,0.025008,-1.1396e-21,2684,-1.3725,0,0
0.52888,0.20259,0.027721,1.3888e-20,2688,-1.2153,0,0
0.56332,0.049431,0.019211,-1.1727e-21,2692,-1.0692,0,0
0.57356,0,0,0,2695,-1,0,0
0.45641,0.3787,0.19388,3.9481e-20,2711,-1.3568,0.21499,0
0.50313,0.15197,0.2165,-2.7602e-20,2714,-1.1273,0.17859,0
0.52746,0,0,0,2716,-0.98769,0.15643,0
0.36951,0.55791,0.20467,-8.8037e-20,2729,-1.5885,0.38151,0
0.19957,0.82402,0.11196,-6.2356e-21,2740,-2.6029,0.84595,0
0.2905,0.68539,0.19806,1.4506e-20,2747,-1.8296,0.59459,0
0.33757,0.58899,0.25995,5.8736e-20,2750,-1.5541,0.50503,0
0.38078,0.45312,0.34734,-4.9797e-20,2753,-1.3071,0.42475,0
0.40103,0.23657,0.38567,9.7477e-20,2756,-1.0857,0.35279,0
0.41505,0,0,0,2758,-0.95106,0.30902,0
0.25418,0.6709,0.35491,-1.438e-20,2792,-1.456,0.74178,0
0.24981,0.36148,0.51532,-1.9153e-19,2798,-1.0172,0.51827,0
0.24884,0,0,0,2800,-0.89101,0.45399,0
0.18259,0.80057,0.27613,8.9307e-22,2809,-1.7284,1.0589,0
0.20452,0.71994,0.39294,1.6419e-20,2813,-1.393,0.85347,0
0.20178,0.6319,0.52167,6.5495e-20,2816,-1.1717,0.71792,0
0.06604,0.50892,0.59158,2.561e-19,2840,-0.92341,0.67086,0
0.04834,0,0,0,2842,-0.80902,0.58779,0
0.090321,0.93276,0.17035,2.7146e-20,2844,-2.2843,1.9505,0
0.094556,0.82902,0.44722,-5.027e-20,2855,-1.2411,1.0599,0
0.05523,0.77898,0.58783,-1.2681e-20,2858,-1.0442,0.89178,0
0.1399,0.9058,0.0042718,1.0952e-21,2912,-4.3358,0,0
0.16573,0.87404,0.034925,-5.1617e-21,2951,-3.5732,0.46918,0
0.1542,0.88363,0.062783,-1.4415e-20,3011,-3.47,0.92747,0
0.053959,0.9833,0.076356,2.8655e-21,3372,-3.8187,3.4878,0
-0.021935,1.0469,0.098732,1.3852e-21,4180,-1.5637,4.1771,0
-0.30967,0,0,0,4394,0.64945,-0.76041,0
-0.34771,0,0,0,4402,0.45399,-0.89101,0
-0.3838,0,0,0,4406,0.30902,-0.95106,0
-0.42417,0,0,0,4410,0.15643,-0.98769,0
-0.397,0.69681,-0.11116,-1.3081e-20,4436,0.095424,-1.212,0
-0.31254,0.20923,-0.007024,7.1032e-21,4441,0.67593,-1.1031,0
-0.31386,0.46445,-0.025549,1.1707e-20,4453,0.62391,-1.2246,0
-0.34625,1.1202,-0.27516,1.2682e-19,4459,-8.2717e-17,-1.3725,0
-0.30111,1.0416,-0.14528,-3.1767e-20,4477,0.47729,-1.4687,0
-0.26768,0.2672,-0.0033952,-1.5708e-20,4483,1.1532,-1.1532,0
-0.27982,0.76488,-0.057714,-1.2055e-20,4485,0.85347,-1.393,0
-0.20483,1.2168,-0.28193,-2.7175e-20,4514,-1.8199e-16,-1.8196,0
-0.13582,1.1736,-0.23084,5.2299e-20,4558,-2.7552e-16,-2.2408,0
-0.20732,1.1335,-0.089783,9.0774e-21,4559,1.5316,-1.7937,0
-0.18875,1.2455,-0.07834,-7.0321e-21,4615,2.1213,-2.1213,0
-0.33505,0,0,0,4627,0.98769,-0.15643,0
-0.3099,0,0,0,4631,0.95106,-0.30902,0
-0.2957,0,0,0,4635,0.89101,-0.45399,0
-0.29565,0,0,0,4641,0.76041,-0.64945,0
-0.31334,-0.0060064,0.050028,-3.2775e-20,4646,1.0857,-0.35279,0
-0.2959,-0.022175,-0.011691,7.5664e-21,4651,0.86777,-0.74111,0
-0.33989,-0.027981,0.098852,-6.4902e-21,4653,1.201,-0.19028,0
-0.29758,-0.023732,0.018217,-4.9869e-22,4657,1.0838,-0.5522,0
-0.31204,-0.04014,0.044286,-1.0405e-21,4664,1.2306,-0.39989,0
-0.29069,-0.012607,-0.0056567,-6.2869e-23,4669,0.98326,-0.83971,0
-0.29179,-0.044104,0.0083683,1.1009e-20,4675,1.2246,-0.62391,0
-0.33884,-0.094381,0.06045,2.9224e-20,4680,1.4391,-0.22804,0
-0.30644,-0.072114,0.017219,-1.003e-21,4682,1.3864,-0.45054,0
-0.28002,0.040114,0.00018541,6.0653e-21,4687,1.1075,-0.94578,0
-0.36149,-0.17963,-0.013825,1.0701e-20,4715,1.8155,-0.14304,0
-0.2441,0.025498,-0.04874,2.8103e-20,4729,1.7142,-0.87328,0
-0.31451,-0.19348,-0.13667,-8.7574e-21,4743,2.1071,-0.33402,0
-0.25519,-0.063876,-0.12301,2.5735e-20,4745,2.0308,-0.65999,0
-0.22351,0.10315,-0.072753,2.908e-20,4747,1.9027,-0.96929,0
-0.21629,0.38687,-0.031292,2.5529e-20,4749,1.7261,-1.2538,0
-0.23066,0.027895,-0.19509,-3.6007e-21,4772,2.3614,-0.76747,0
-0.22613,0.074289,-0.21539,5.0759e-21,4781,2.4799,-0.80599,0
-0.24083,0.48785,-0.18766,-1.0317e-20,4818,2.9753,-1.1514,0
-0.30347,0.061731,-0.40782,-3.6672e-20,4825,3.3622,-0.47016,0
-0.22978,0.90274,-0.075676,1.0221e-20,4830,2.9641,-1.5704,0
-0.20303,1.2012,-0.050288,-1.2631e-20,4832,2.6869,-1.9499,0
-0.34602,0.38722,-0.24572,-4.8961e-21,4846,3.7419,-0.70079,0
-0.29607,0.83875,-0.066912,1.4817e-20,4849,3.5057,-1.3635,0
-0.36805,0.24502,-0.21084,-4.0119e-20,4864,4.2628,-0.23492,0
-0.3938,0.55643,-0.07268,-1.711e-20,4866,4.1971,-0.69968,0
-0.36534,0.84045,0.017631,-2.7484e-22,4868,4.0596,-1.1477,0
-0.31185,1.104,0.070302,4.9262e-20,4870,3.8541,-1.5676,0
-0.39338,0.56358,0.12839,-2.6735e-21,4885,4.728,-0.4678,0
-0.34787,1.0894,0.2227,-1.2248e-20,4889,4.4592,-1.3602,0
-0.25725,1.298,0.16478,-8.4436e-21,4892,4.0873,-1.9478,0
-0.35338,1.0191,0.32232,3.1341e-21,4898,4.812,-1.1452,0
-0.33116,0.93587,0.4249,8.4583e-21,4907,5.1561,-0.92345,0
-0.28505,0.84333,0.51087,-9.5197e-21,4916,5.492,-0.6965,0
-0.22852,1.2061,0.36401,2.4619e-20,4921,5.0459,-1.7602,0
-0.21908,1.0059,0.51677,1.0482e-20,4928,5.6516,-1.1424,0
-0.17886,0.82799,0.57579,4.9943e-20,4936,6.08,-0.69506,0
-0.1619,1.0571,0.44654,-1.6153e-20,4940,5.762,-1.5616,0
-0.13459,0.85314,0.53617,-4.4135e-20,4947,6.3357,-0.91989,0
-0.12416,1.0307,0.40438,-2.6547e-20,4951,5.9608,-1.7579,0
-0.081048,0.60647,0.44333,7.5911e-21,4986,7.7527,-0.69096,0
-0.12775,0.51257,0.2917,-4.6291e-20,5005,8.5472,-0.46122,0
-0.053651,0.55057,0.29767,-1.7717e-20,5008,8.3977,-1.1332,0
-0.0088961,0.62555,0.18991,3.1279e-20,5021,8.5295,-1.7514,0
-0.08517,0.55148,-0.025054,-2.3431e-20,5027,9.2813,-0.91101,0
-0.038066,0.71107,-0.36483,5.9202e-20,5059,10.499,-1.3395,0
-0.076835,0.79671,-0.49191,1.3984e-21,5075,11.684,-0.45582,0
-0.031193,0.79314,-0.42818,3.6188e-20,5081,11.32,-1.7443,0
-0.11223,0.7713,-0.43121,6.8005e-21,5095,12.738,-0.454,0
-0.10714,1.1465,0.19358,-4.2688e-21,5561,5.0613,-2.97,0
-0.092756,1.1137,0.20744,-1.9206e-20,5591,5.3695,-2.97,0
-0.077146,1.078,0.21549,-1.6065e-21,5621,5.6893,-2.97,0
-0.059908,1.0706,0.16487,3.2696e-21,5623,5.6893,-3.4878,0
-0.015489,0.92822,0.18338,-1.765e-21,5741,7.0919,-2.97,0
-0.0062402,0.98879,0.08591,-8.0369e-22,5746,7.0919,-4.4072,0
-0.0053089,0.99841,0.071373,-2.9651e-21,5747,7.0919,-4.7572,0
-0.00293,1.0207,0.038136,2.5815e-23,5750,7.0919,-5.9596,0
0.0091769,0.86139,0.12691,1.955e-21,5801,7.874,-2.97,0
0.011124,0.92274,0.079013,3.2209e-21,5804,7.874,-3.7739,0
0.026665,0.70033,0.017337,-3.3366e-21,5889,9.1598,-2.5172,0
0.0314,0.91768,-0.02295,-1.7565e-21,5895,9.1598,-4.08,0
0.025971,0.68111,-0.13908,-8.3415e-23,5949,10.099,-2.5172,0
0.040883,0.86859,-0.1228,-8.0357e-22,5953,10.099,-3.4878,0
0.027668,0.99824,-0.049334,1.0481e-21,5958,10.099,-5.1314,0
0.023743,0.8215,-0.25833,2.2797e-21,6011,11.109,-2.97,0
0.031653,1.0215,-0.14543,1.0317e-21,6015,11.109,-4.08,0
-0.023749,0.95934,-0.3083,-2.654e-20,6070,12.196,-2.736,0
0.017384,1.1126,-0.063266,0,6077,12.196,-4.7572,0
0.018235,1.0729,-0.023406,6.1762e-22,6080,12.196,-5.9596,0
-0.054688,1.0962,-0.23707,5.6683e-20,6745,-0.57975,-2.4134,0
0.093743,0.93427,-0.26059,-3.9007e-20,6748,-1.5316,-1.7937,0
0.12415,0.87211,-0.34111,-6.7263e-20,6789,-1.3571,-1.3571,0
0.11104,0.84291,-0.43774,4.4399e-20,6819,-1.1532,-1.1532,0
0.042978,0.77664,-0.60629,4.9132e-20,6859,-0.91393,-0.91393,0
-0.097648,0.91884,-0.60138,7.4678e-20,6860,-0.76021,-1.0465,0
-0.31426,0.97503,-0.47566,-1.7226e-20,6873,-0.46551,-1.1238,0
-0.39846,0.92856,-0.2886,4.3744e-20,6876,-0.19028,-1.201,0
-0.45484,0.32068,-0.059948,-3.9637e-20,6897,-0.083909,-1.066,0
-0.13326,0,0,0,6898,-0.64945,-0.76041,0
-0.28703,0,0,0,6901,-0.5225,-0.85264,0
-0.39673,0,0,0,6903,-0.38268,-0.92388,0
-0.46562,0,0,0,6906,-0.15643,-0.98769,0
-0.46576,0,0,0,6907,-0.078459,-0.99692,0
