"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
0.40855,0.51902,0.089869,-4.2713e-20,2679,-1.6271,0.12817,0
0.48496,0.34925,0.031609,-1.2266e-21,2684,-1.3725,0,0
0.52555,0.20258,0.03372,1.1463e-20,2688,-1.2153,0,0
0.55995,0.049425,0.021694,-1.2919e-21,2692,-1.0692,0,0
0.57018,0,0,0,2695,-1,0,0
0.4555,0.37913,0.20039,3.8864e-20,2711,-1.3568,0.21499,0
0.50172,0.15236,0.22101,-2.6426e-20,2714,-1.1273,0.17859,0
0.52588,0,0,0,2716,-0.98769,0.15643,0
0.37026,0.55841,0.21093,-8.5649e-20,2729,-1.5885,0.38151,0
0.20138,0.82486,0.11715,-6.5336e-21,2740,-2.6029,0.84595,0
0.29277,0.68603,0.20408,1.5697e-20,2747,-1.8296,0.59459,0
0.33971,0.58963,0.26617,5.8019e-20,2750,-1.5541,0.50503,0
0.38244,0.4539,0.35358,-4.8956e-20,2753,-1.3071,0.42475,0
0.40191,0.23716,0.38956,9.5487e-20,2756,-1.0857,0.35279,0
0.41564,0,0,0,2758,-0.95106,0.30902,0
0.25931,0.6717,0.36105,-1.4676e-20,2792,-1.456,0.74178,0
0.25363,0.36186,0.51827,-1.8736e-19,2798,-1.0172,0.51827,0
0.25238,0,0,0,2800,-0.89101,0.45399,0
0.18917,0.80161,0.28225,8.5254e-23,2809,-1.7284,1.0589,0
0.21128,0.72075,0.39907,1.6032e-20,2813,-1.393,0.85347,0
0.20815,0.6327,0.52736,6.4027e-20,2816,-1.1717,0.71792,0
0.073775,0.50844,0.59333,2.5122e-19,2840,-0.92341,0.67086,0
0.055922,0,0,0,2842,-0.80902,0.58779,0
0.097365,0.93499,0.1757,2.56e-20,2844,-2.2843,1.9505,0
0.1049,0.82966,0.45345,-4.8983e-20,2855,-1.2411,1.0599,0
0.065557,0.77928,0.59321,-1.2106e-20,2858,-1.0442,0.89178,0
