"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.33859,0.55168,0.17137,3.5431e-20,677,3.6808,0.9279,0
-0.32928,0.93679,-0.43179,-8.5327e-21,683,5.1561,0.92345,0
-0.24439,0.49419,0.18655,1.0859e-20,712,2.9753,1.1514,0
-0.36811,0.84612,-0.024994,1.2592e-22,717,4.0596,1.1477,0
-0.16888,0.95546,-0.52229,1.3844e-20,724,5.9526,1.1414,0
-0.061844,0.53628,-0.014777,1.9185e-20,733,9.2192,1.1304,0
-0.34843,1.0928,-0.22981,1.3003e-20,757,4.4592,1.3602,0
-0.2548,1.1076,-0.45216,-1.6596e-20,760,5.2716,1.3574,0
-0.05316,0.77798,-0.37986,4.8913e-21,766,7.19,1.3508,0
-0.035441,0.58825,-0.27538,-3.1786e-20,769,8.319,1.347,0
-0.037893,0.71363,0.36962,-5.8851e-20,774,10.499,1.3395,0
-0.27636,1.0015,0.025853,1.1897e-21,791,3.3928,1.5691,0
-0.31416,1.109,-0.075784,-4.9998e-20,793,3.8541,1.5676,0
-0.27725,1.196,-0.36318,-5.0177e-21,797,4.8843,1.5643,0
-0.12355,0.98968,-0.43816,1.1788e-20,801,6.0767,1.5606,0
-0.043242,0.79825,0.45366,-7.6169e-21,814,11.41,1.5437,0
-0.21913,1.0843,0.052285,-5.3511e-23,828,2.8331,1.7658,0
-0.25141,1.2788,-0.066318,2.2233e-20,871,3.586,1.9485,0
-0.25798,1.2985,-0.1688,8.5321e-21,873,4.0873,1.9478,0
-0.21134,1.2283,-0.3173,-4.5445e-20,876,4.9116,1.9466,0
-0.15213,1.1199,-0.36516,2.2079e-20,878,5.5135,1.9457,0
-0.043093,0.93141,-0.27801,-1.0011e-20,961,6.7218,2.3126,0
-0.13721,1.1717,-0.24747,1.9966e-20,996,5.0613,2.5172,0
-0.096898,1.0826,-0.27313,9.2905e-21,998,5.6893,2.5172,0
-0.0075571,0.85578,-0.19952,-8.19e-21,1003,7.4758,2.5172,0
0.032439,0.7131,0.13569,5.9666e-22,1049,10.099,2.736,0
0.016594,0.80008,0.28978,-1.2054e-20,1051,11.109,2.736,0
0.034407,0.7863,0.014889,1.6043e-21,1087,9.1598,2.97,0
-0.016544,0.99467,0.26393,1.0295e-20,1093,12.196,2.97,0
-0.09369,1.1319,-0.17066,2.7635e-21,1116,5.0613,3.2202,0
-0.019125,0.99014,-0.13204,-3.8254e-21,1201,6.7218,3.7739,0
0.031599,0.91833,0.025067,1.699e-21,1247,9.1598,4.08,0
0.031308,1.025,0.14544,-1.0815e-21,1251,11.109,4.08,0
-0.012437,1.0125,-0.078865,2.8247e-21,1321,6.7218,4.7572,0
0.017067,1.1141,0.061438,0,1333,12.196,4.7572,0
-0.066889,1.1263,0.15296,2.8541e-20,2145,-4.3934e-16,3.1819,0
-0.045245,1.1094,0.11932,-1.516e-20,2175,-4.2301e-16,3.807,0
-0.033633,1.099,0.099167,-8.0598e-21,2195,-4.1015e-16,4.2993,0
0.12364,0.89741,0.27067,3.8685e-20,2456,-1.5845,1.5845,0
0.11092,0.84315,0.438,-4.4395e-20,2468,-1.1532,1.1532,0
0.0020918,0.87431,0.57524,-4.3679e-20,2475,-0.89178,1.0442,0
-0.065808,0.79251,0.61465,-4.0478e-21,2479,-0.78951,0.92446,0
-0.13357,0,0,0,2484,-0.64945,0.76041,0
-0.0072915,0.94924,0.49044,6.3639e-20,2499,-0.90709,1.2487,0
-0.12054,1.004,0.5593,6.5468e-21,2522,-0.71792,1.1717,0
-0.28732,0,0,0,2527,-0.5225,0.85264,0
0.0098512,1.0229,0.2688,-1.386e-20,2533,-1.0726,2.1054,0
-0.26526,0.95112,0.52663,-1.5922e-20,2545,-0.5522,1.0838,0
-0.39696,0,0,0,2569,-0.38268,0.92388,0
-0.26256,1.1417,0.47098,3.3257e-21,2585,-0.42475,1.3071,0
-0.35324,0.98087,0.41753,-5.211e-20,2587,-0.37591,1.1568,0
-0.46571,0,0,0,2632,-0.15643,0.98769,0
-0.11776,1.154,0.24433,-4.6183e-20,2639,-0.17623,2.2362,0
-0.18629,1.1964,0.30297,-9.0012e-21,2643,-0.14304,1.8155,0
-0.33694,1.1561,0.32913,-1.2464e-19,2648,-0.10781,1.369,0
-0.40609,0.86981,0.22422,3.5928e-20,2650,-0.095424,1.212,0
-0.43241,0.62037,0.13893,5.7404e-20,2651,-0.089562,1.1377,0
0.25027,0.7742,-0.0097414,-8.497e-22,2660,-2.5997,0,0
0.3145,0.68609,-0.013359,5.8384e-22,2668,-2.1297,0,0
0.41763,0.51461,0.04401,-4.7911e-20,2679,-1.6271,0.12817,0
0.48819,0.34928,-0.024617,-4.4629e-22,2684,-1.3725,0,0
0.52883,0.20259,-0.027315,-1.2226e-20,2688,-1.2153,0,0
0.56328,0.049431,-0.018963,-1.1031e-22,2692,-1.0692,0,0
0.57351,0,0,0,2695,-1,0,0
0.47329,0.36909,0.14473,4.016e-20,2711,-1.3568,0.21499,0
0.5237,0.143,0.16411,-1.8307e-20,2714,-1.1273,0.17859,0
0.54934,0,0,0,2716,-0.98769,0.15643,0
0.39117,0.54514,0.16626,-7.828e-20,2729,-1.5885,0.38151,0
0.21895,0.81423,0.095936,-7.5514e-21,2740,-2.6029,0.84595,0
0.31585,0.67069,0.16889,2.3596e-20,2747,-1.8296,0.59459,0
0.36653,0.57194,0.22252,6.0973e-20,2750,-1.5541,0.50503,0
0.41482,0.43374,0.29959,-6.1287e-20,2753,-1.3071,0.42475,0
0.44262,0.21829,0.33378,8.5731e-20,2756,-1.0857,0.35279,0
0.45935,0,0,0,2758,-0.95106,0.30902,0
0.29793,0.64515,0.32031,-2.1685e-20,2792,-1.456,0.74178,0
0.31319,0.33324,0.46446,-1.6777e-19,2798,-1.0172,0.51827,0
0.31639,0,0,0,2800,-0.89101,0.45399,0
0.22532,0.77627,0.25419,-4.7181e-21,2809,-1.7284,1.0589,0
0.25579,0.68978,0.36026,2.2507e-20,2813,-1.393,0.85347,0
0.26254,0.59714,0.47806,5.2456e-20,2816,-1.1717,0.71792,0
0.1523,0.46975,0.54247,2.2199e-19,2840,-0.92341,0.67086,0
0.1402,0,0,0,2842,-0.80902,0.58779,0
0.12953,0.91474,0.16499,2.1244e-20,2844,-2.2843,1.9505,0
0.16116,0.78988,0.4195,-3.8543e-20,2855,-1.2411,1.0599,0
0.13469,0.73325,0.54865,-1.4994e-20,2858,-1.0442,0.89178,0
0.13985,0.9058,-0.0041629,-1.1386e-21,2912,-4.3358,0,0
0.17217,0.87124,0.02374,-6.5833e-21,2951,-3.5732,0.46918,0
0.16714,0.87808,0.052438,-1.1109e-20,3011,-3.47,0.92747,0
0.078977,0.97696,0.07642,2.7473e-21,3372,-3.8187,3.4878,0
0.019769,1.0398,0.11122,-1.8581e-22,4180,-1.5637,4.1771,0
-0.50506,0,0,0,4394,0.64945,-0.76041,0
-0.55382,0,0,0,4402,0.45399,-0.89101,0
-0.59844,0,0,0,4406,0.30902,-0.95106,0
-0.64376,0,0,0,4410,0.15643,-0.98769,0
-0.60551,0.83497,-0.10928,-4.2285e-20,4436,0.095424,-1.212,0
-0.50766,0.32196,0.011527,1.4258e-20,4441,0.67593,-1.1031,0
-0.51113,0.63177,0.0016595,1.4539e-20,4453,0.62391,-1.2246,0
-0.52839,1.2507,-0.26357,1.748e-19,4459,-8.2717e-17,-1.3725,0
-0.48508,1.2037,-0.10246,-3.7005e-20,4477,0.47729,-1.4687,0
-0.47742,0.48897,-0.0019472,1.3572e-21,4483,1.1532,-1.1532,0
-0.47398,0.98033,-0.011637,-2.1144e-20,4485,0.85347,-1.393,0
-0.33869,1.2884,-0.24174,-3.7334e-20,4514,-1.8199e-16,-1.8196,0
-0.24352,1.2222,-0.18629,7.4916e-20,4558,-2.7552e-16,-2.2408,0
-0.39253,1.2788,0.059525,2.2367e-20,4559,1.5316,-1.7937,0
-0.28592,1.2201,0.12427,-1.1602e-20,4615,2.1213,-2.1213,0
-0.40932,0,0,0,4627,0.98769,-0.15643,0
-0.44375,0,0,0,4631,0.95106,-0.30902,0
-0.46681,0,0,0,4635,0.89101,-0.45399,0
-0.48708,0,0,0,4641,0.76041,-0.64945,0
-0.44226,-0.038478,-0.15651,3.3775e-20,4646,1.0857,-0.35279,0
-0.48068,-0.026355,-0.057945,1.4348e-20,4651,0.86777,-0.74111,0
-0.41295,-0.0418,-0.18358,8.5865e-21,4653,1.201,-0.19028,0
-0.46173,-0.035773,-0.15436,-8.3484e-21,4657,1.0838,-0.5522,0
-0.44645,-0.038699,-0.1973,1.0411e-21,4664,1.2306,-0.39989,0
-0.47395,0.031075,-0.073583,5.0148e-21,4669,0.98326,-0.83971,0
-0.46608,0.0035774,-0.16638,-1.2842e-20,4675,1.2246,-0.62391,0
-0.42678,-0.070013,-0.16041,-5.9196e-20,4680,1.4391,-0.22804,0
-0.45868,-0.020574,-0.17881,1.3724e-20,4682,1.3864,-0.45054,0
-0.47296,0.16055,-0.059036,-1.3507e-21,4687,1.1075,-0.94578,0
-0.42978,-0.13671,-0.02635,-3.0604e-20,4715,1.8155,-0.14304,0
-0.51755,0.29394,-0.012922,-2.1824e-20,4729,1.7142,-0.87328,0
-0.48309,-0.066574,0.092244,1.8197e-20,4743,2.1071,-0.33402,0
-0.52862,0.16728,0.069948,-2.0474e-20,4745,2.0308,-0.65999,0
-0.52881,0.44565,0.074807,-8.0291e-21,4747,1.9027,-0.96929,0
-0.49927,0.78115,0.091344,3.1309e-20,4749,1.7261,-1.2538,0
-0.5178,0.30598,0.23859,1.4534e-20,4772,2.3614,-0.76747,0
-0.49931,0.35463,0.29421,8.6281e-20,4781,2.4799,-0.80599,0
-0.33329,0.68187,0.39871,1.3069e-21,4818,2.9753,-1.1514,0
-0.31303,0.0042264,0.55241,8.0529e-20,4825,3.3622,-0.47016,0
-0.2557,0.97561,0.31269,-5.1231e-20,4830,2.9641,-1.5704,0
-0.24783,1.1338,0.20973,-9.3246e-21,4832,2.6869,-1.9499,0
-0.21226,0.11079,0.52676,1.4953e-20,4846,3.7419,-0.70079,0
-0.15454,0.7138,0.35246,-1.741e-20,4849,3.5057,-1.3635,0
-0.27942,0.019879,0.36207,4.4814e-20,4864,4.2628,-0.23492,0
-0.16143,0.039318,0.45015,-3.5115e-20,4866,4.1971,-0.69968,0
-0.077506,0.37087,0.36656,-1.7686e-20,4868,4.0596,-1.1477,0
-0.064837,0.73499,0.25416,8.2238e-21,4870,3.8541,-1.5676,0
-0.21064,0.093848,0.15309,-1.6525e-20,4885,4.728,-0.4678,0
-0.0021336,0.39829,0.23506,-1.6276e-20,4889,4.4592,-1.3602,0
-0.019949,0.84127,0.1314,4.261e-21,4892,4.0873,-1.9478,0
-0.022861,0.18009,0.19019,-3.617e-20,4898,4.812,-1.1452,0
-0.073396,0.15788,0.0037,5.7503e-20,4907,5.1561,-0.92345,0
-0.12011,0.26113,-0.23114,-5.174e-20,4916,5.492,-0.6965,0
0.061401,0.53118,0.0097285,-5.2492e-21,4921,5.0459,-1.7602,0
-0.024386,0.26666,-0.19666,6.2229e-20,4928,5.6516,-1.1424,0
-0.098307,0.40703,-0.44856,4.0789e-20,4936,6.08,-0.69506,0
0.038335,0.36202,-0.17663,7.4049e-20,4940,5.762,-1.5616,0
-0.067859,0.42217,-0.46503,-6.0784e-20,4947,6.3357,-0.91989,0
0.047647,0.46892,-0.22063,1.7621e-20,4951,5.9608,-1.7579,0
-0.15819,0.57424,-0.50193,-2.3232e-20,4986,7.7527,-0.69096,0
-0.21476,0.678,-0.16162,2.5546e-20,5005,8.5472,-0.46122,0
-0.21462,0.8749,-0.084395,2.4865e-21,5008,8.3977,-1.1332,0
-0.17495,1.1428,0.12101,2.2378e-20,5021,8.5295,-1.7514,0
-0.19934,0.96413,0.31307,-3.5318e-21,5027,9.2813,-0.91101,0
-0.077584,0.98481,0.42459,1.799e-20,5059,10.499,-1.3395,0
-0.066894,0.81693,0.44526,2.3034e-21,5075,11.684,-0.45582,0
-0.035112,0.916,0.33674,6.3131e-21,5081,11.32,-1.7443,0
-0.081271,0.72262,0.39291,1.7909e-20,5095,12.738,-0.454,0
0.019071,0.99181,-0.061491,-6.0244e-21,5561,5.0613,-2.97,0
0.026151,1.0077,-0.090617,1.2424e-20,5591,5.3695,-2.97,0
0.028029,1.0335,-0.11549,5.2543e-21,5621,5.6893,-2.97,0
0.01068,1.0624,-0.07345,-6.3197e-21,5623,5.6893,-3.4878,0
-0.018092,1.2014,-0.0859,-9.437e-21,5741,7.0919,-2.97,0
-0.0075852,1.1241,-0.0069901,2.9304e-23,5746,7.0919,-4.4072,0
-0.0075632,1.1116,6.6503e-05,5.6519e-22,5747,7.0919,-4.7572,0
-0.0074739,1.0825,0.010207,2.6872e-22,5750,7.0919,-5.9596,0
-0.04954,1.2529,0.027761,-1.0246e-21,5801,7.874,-2.97,0
-0.020769,1.1756,0.03126,-6.3485e-22,5804,7.874,-3.7739,0
-0.077883,1.2057,0.2375,-8.6573e-21,5889,9.1598,-2.5172,0
-0.016345,1.1172,0.10817,-4.106e-21,5895,9.1598,-4.08,0
-0.045068,1.0836,0.27773,6.5776e-22,5949,10.099,-2.5172,0
-0.017174,1.0721,0.17747,1.5031e-21,5953,10.099,-3.4878,0
0.00062721,1.0504,0.08485,-8.9596e-22,5958,10.099,-5.1314,0
-0.0097223,0.981,0.21847,-4.0015e-21,6011,11.109,-2.97,0
0.0035098,1.0003,0.13534,-4.9101e-22,6015,11.109,-4.08,0
0.0010478,0.87808,0.199,-1.3186e-20,6070,12.196,-2.736,0
0.016202,0.96217,0.077501,0,6077,12.196,-4.7572,0
0.015642,0.99149,0.043691,-1.7559e-22,6080,12.196,-5.9596,0
-0.13867,1.1335,-0.21296,7.6092e-20,6745,-0.57975,-2.4134,0
0.034585,0.96501,-0.26573,-5.3027e-20,6748,-1.5316,-1.7937,0
0.059913,0.90877,-0.35733,-7.6437e-20,6789,-1.3571,-1.3571,0
0.036507,0.88659,-0.46233,5.0956e-20,6819,-1.1532,-1.1532,0
-0.052676,0.83067,-0.64762,5.9835e-20,6859,-0.91393,-0.91393,0
-0.21458,0.98615,-0.63636,8.6955e-20,6860,-0.76021,-1.0465,0
-0.47512,1.069,-0.50547,-2.0348e-20,6873,-0.46551,-1.1238,0
-0.5895,1.0491,-0.30406,5.5969e-20,6876,-0.19028,-1.201,0
-0.66724,0.38539,-0.067137,-5.6261e-20,6897,-0.083909,-1.066,0
-0.26352,0,0,0,6898,-0.64945,-0.76041,0
-0.44284,0,0,0,6901,-0.5225,-0.85264,0
-0.57654,0,0,0,6903,-0.38268,-0.92388,0
-0.67353,0,0,0,6906,-0.15643,-0.98769,0
-0.67966,0,0,0,6907,-0.078459,-0.99692,0
0.11346,0.90758,-0.1727,-1.8749e-20,6923,-2.3204,-1.6853,0
0.19951,0.82396,-0.11177,6.2357e-21,6929,-2.6029,-0.84595,0
0.31483,0.66208,-0.15569,-4.1984e-21,6991,-1.87,-0.44916,0
0.227,0.74641,-0.27073,-4.6988e-21,6994,-1.7142,-0.87328,0
0.14818,0.82284,-0.32495,5.1091e-20,6996,-1.5553,-1.1297,0
0.41041,0.51884,-0.083208,4.3001e-20,7016,-1.6271,-0.12817,0
0.33755,0.58889,-0.25963,-5.8764e-20,7019,-1.5541,-0.50503,0
0.20665,0.69402,-0.43126,6.4337e-20,7031,-1.3165,-0.80663,0
0.4564,0.37864,-0.1935,-3.9498e-20,7044,-1.3568,-0.21499,0
0.39112,0.39417,-0.37904,-5.7008e-20,7055,-1.2306,-0.39989,0
0.19271,0.59002,-0.56644,9.5767e-20,7058,-1.1031,-0.67593,0
0.031006,0.74905,-0.63359,1.0553e-19,7060,-0.98326,-0.83971,0
0.50315,0.15192,-0.21614,2.8095e-20,7071,-1.1273,-0.17859,0
0.33347,0.17652,-0.32654,-1.4596e-19,7083,-0.98812,-0.40929,0
0.52749,0,0,0,7089,-0.98769,-0.15643,0
0.47901,0,0,0,7090,-0.97237,-0.23345,0
0.15163,0,0,0,7094,-0.85264,-0.5225,0
-0.057217,0,0,0,7096,-0.76041,-0.64945,0
0.16567,0.87402,-0.034785,5.1614e-21,7368,-3.5732,-0.46918,0
0.14647,0.89021,-0.075884,1.8828e-20,7371,-3.3916,-1.1488,0
0.05714,0.98113,-0.069469,-3.0428e-21,8062,-4.1311,-3.4878,0
-0.043121,1.0635,-0.1111,1.3394e-20,8451,-1.1464,-3.8396,0
-0.090998,1.1036,-0.095233,2.5877e-20,8570,-0.23491,-3.8016,0
-0.064899,1.0835,-0.072071,-4.6763e-21,8573,-0.23383,-4.5663,0
