"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.4253,0,0,0,82,0.70711,0.70711,0
-0.41437,-0.005104,0.044546,-4.2952e-20,87,0.85936,0.85936,0
-0.41104,0.18684,0.024698,2.4699e-20,92,0.89178,1.0442,0
-0.40042,0.69667,0.025341,3.7877e-21,101,1.2866,1.2866,0
-0.36521,1.3044,-0.0044549,-7.6161e-21,112,1.5316,1.7937,0
-0.30461,1.307,-0.051043,-5.816e-21,120,1.8605,2.1789,0
-0.43345,0.079437,0.014304,-6.0319e-21,126,0.71472,0.98382,0
-0.46557,0,0,0,145,0.5225,0.85264,0
-0.43258,0.43646,0.0084929,-2.6475e-20,149,0.71792,1.1717,0
-0.37754,1.2522,0.063137,-5.8545e-20,155,1.0047,1.6399,0
-0.46272,0.23746,-0.002818,2.0786e-20,168,0.5522,1.0838,0
-0.45847,0.7378,0.037345,-1.5522e-20,191,0.52598,1.2698,0
-0.53277,0,0,0,208,0.30902,0.95106,0
-0.4998,0.45723,0.0093562,5.1316e-20,210,0.37591,1.1568,0
-0.3866,1.3114,0.14698,1.1198e-20,216,0.5338,1.6426,0
-0.51917,0.57784,0.03236,8.3491e-20,231,0.28397,1.1826,0
-0.48085,1.0069,0.11261,-4.6813e-20,233,0.32087,1.3362,0
-0.35366,1.3319,0.17512,-6.6732e-20,238,0.42578,1.7727,0
-0.57304,0.5349,0.054027,-2.1326e-20,272,0.089562,1.1377,0
-0.52226,1.0279,0.1739,1.224e-20,274,0.1015,1.289,0
-0.62113,0,0,0,292,0,1,0
-0.37515,0,0,0,313,1,0,0
-0.38699,-0.02307,0.24108,-1.4413e-21,319,1.212,0.095424,0
-0.37912,-0.036132,0.25721,-1.2348e-20,320,1.2925,0,0
-0.38467,-0.06758,0.27938,-2.895e-20,324,1.4555,0,0
-0.39481,-0.049902,0.29653,1.7659e-20,325,1.4519,0.11435,0
-0.4263,-0.067072,0.28009,4.4253e-20,333,1.8155,0.14304,0
-0.43492,-0.13156,0.21854,6.027e-21,338,2.1297,0,0
-0.46289,-0.092205,-0.018742,-1.2827e-20,348,2.7283,0,0
-0.39678,0,0,0,355,0.98769,0.15643,0
-0.48348,0.047474,0.20736,-9.6628e-21,367,2.1071,0.33402,0
-0.40012,-0.026708,0.23229,3.7699e-21,378,1.1826,0.28397,0
-0.40054,-0.024109,0.26889,5.2311e-21,379,1.258,0.30208,0
-0.40654,-0.010359,0.29968,-6.2949e-21,381,1.4172,0.34035,0
-0.4419,0.11532,0.25106,4.9186e-20,406,1.7344,0.56364,0
-0.50578,0.29535,0.12838,8.1319e-21,410,2.137,0.69452,0
-0.5468,0.47742,-0.032407,2.1002e-20,413,2.4799,0.80599,0
-0.55138,0.54664,-0.0999,3.7334e-20,414,2.6029,0.84595,0
-0.41282,0,0,0,418,0.92388,0.38268,0
-0.4781,0.33431,0.13665,3.5778e-20,430,1.973,0.81724,0
-0.40498,-0.032386,0.1528,3.6895e-21,441,1.0838,0.5522,0
-0.40056,0.030514,0.21403,4.2118e-21,444,1.2989,0.66178,0
-0.49065,0.61425,0.015431,-1.7318e-20,453,2.1054,1.0726,0
-0.41459,0,0,0,460,0.85264,0.5225,0
-0.41426,0.27965,0.13201,2.7347e-20,469,1.5546,0.95244,0
-0.40613,-0.031526,0.090228,-8.5885e-21,483,0.98382,0.71472,0
-0.39725,0.018434,0.1165,9.3101e-21,485,1.1114,0.8074,0
-0.43416,0.72587,0.018237,1.6652e-20,493,1.7261,1.2538,0
-0.48372,0.13448,-0.29012,-6.0341e-20,523,3.187,0.23587,0
-0.32773,0.062166,-0.52206,3.314e-20,528,3.8141,0,0
-0.25653,0.095571,-0.61604,-3.9669e-21,532,4.2681,0,0
-0.26082,0.2167,-0.61369,-4.7568e-20,533,4.2628,0.23492,0
-0.23062,0.21212,-0.44638,3.68e-20,540,5.282,0,0
-0.20056,0.23422,-0.35479,-3.8894e-20,543,5.5544,0.23377,0
-0.20582,0.39488,0.021428,-1.0546e-20,547,6.1409,0.23326,0
-0.22462,0.56696,0.26939,1.4252e-19,548,6.4555,0,0
-0.12746,0.71755,0.54535,-2.2722e-20,554,7.4555,0,0
-0.098416,0.68574,0.53799,5.4966e-21,561,8.5669,0.23111,0
-0.13476,0.64087,0.48775,-1.2626e-20,565,9.382,0.23039,0
-0.17006,0.7143,-0.084925,-1.4259e-20,570,10.726,0,0
-0.075612,0.86932,-0.45737,-9.0598e-24,626,12.738,0.454,0
-0.24336,0.51819,-0.57196,-5.0797e-20,641,4.1971,0.69968,0
-0.15385,0.42698,-0.54339,3.7096e-20,643,4.6868,0.69847,0
-0.11187,0.35643,0.056927,-3.4407e-20,649,6.3905,0.6943,0
-0.079339,0.62761,0.50468,2.2851e-21,653,7.7527,0.69096,0
-0.12887,0.92924,-0.44603,7.077e-21,662,11.654,0.68139,0
-0.46887,0.73615,-0.40804,7.049e-20,675,3.2568,0.92918,0
-0.35598,0.72975,-0.51922,-5.0428e-20,677,3.6808,0.9279,0
-0.079196,0.41261,-0.43873,-2.8556e-20,683,5.1561,0.92345,0
-0.4892,0.91285,-0.31949,3.6765e-20,712,2.9753,1.1514,0
-0.22223,0.79935,-0.49973,2.8495e-21,717,4.0596,1.1477,0
-0.029926,0.32424,-0.21547,6.9207e-20,724,5.9526,1.1414,0
-0.1312,0.73016,0.46637,1.13e-20,733,9.2192,1.1304,0
-0.11838,0.78475,-0.40962,2.9388e-20,757,4.4592,1.3602,0
-0.02326,0.57394,-0.29583,-3.1674e-20,760,5.2716,1.3574,0
