"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.3338,-0.14562,-0.1789,-9.0189e-22,406,1.7344,0.56364,0
-0.288,-0.1525,-0.15618,7.2191e-21,410,2.137,0.69452,0
-0.22945,-0.11693,-0.089973,-6.7914e-20,413,2.4799,0.80599,0
-0.20702,-0.095103,-0.057808,5.8425e-20,414,2.6029,0.84595,0
-0.33811,0,0,0,418,0.92388,0.38268,0
-0.28499,-0.075542,-0.1536,-4.4237e-20,430,1.973,0.81724,0
-0.34701,-0.027294,-0.051031,7.9543e-21,441,1.0838,0.5522,0
-0.34531,-0.058385,-0.095465,-1.6369e-20,444,1.2989,0.66178,0
-0.2319,0.12579,-0.12145,3.7905e-20,453,2.1054,1.0726,0
-0.34529,0,0,0,460,0.85264,0.5225,0
-0.32008,0.065867,-0.10997,-2.5846e-20,469,1.5546,0.95244,0
-0.35587,-0.02018,-0.0065253,-4.0337e-21,483,0.98382,0.71472,0
-0.35449,-0.0021666,-0.03453,1.5827e-20,485,1.1114,0.8074,0
-0.27161,0.41352,-0.08912,-6.4271e-20,493,1.7261,1.2538,0
-0.3587,-0.14219,0.23124,5.3907e-20,523,3.187,0.23587,0
-0.32578,0.058116,0.52597,-3.4536e-20,528,3.8141,0,0
-0.2556,0.09044,0.6176,5.4243e-21,532,4.2681,0,0
-0.23946,0.023753,0.59465,-2.0316e-20,533,4.2628,0.23492,0
-0.23285,0.21497,0.4347,-4.0259e-20,540,5.282,0,0
-0.27955,0.39695,0.19691,4.1019e-20,543,5.5544,0.23377,0
-0.2744,0.59048,-0.16886,3.5129e-20,547,6.1409,0.23326,0
-0.22366,0.57039,-0.28086,-1.3839e-19,548,6.4555,0,0
-0.12626,0.71725,-0.54715,2.2265e-20,554,7.4555,0,0
-0.090367,0.71447,-0.50501,6.9515e-21,561,8.5669,0.23111,0
-0.11107,0.62558,-0.46166,-1.8171e-20,565,9.382,0.23039,0
-0.1696,0.71746,0.099048,1.5292e-20,570,10.726,0,0
-0.07401,0.82299,0.47368,-1.2913e-20,626,12.738,0.454,0
-0.18518,0.10166,0.46225,2.4403e-20,641,4.1971,0.69968,0
-0.22866,0.29813,0.4126,-3.772e-20,643,4.6868,0.69847,0
-0.26478,0.86745,-0.3881,2.5347e-20,649,6.3905,0.6943,0
-0.10345,0.83932,-0.51928,-1.4356e-20,653,7.7527,0.69096,0
-0.086844,0.7395,0.35791,2.705e-21,662,11.654,0.68139,0
-0.13735,-0.0040117,0.16395,2.5115e-20,675,3.2568,0.92918,0
-0.13313,0.082081,0.29859,1.05e-20,677,3.6808,0.9279,0
-0.28425,0.65925,0.14145,-4.8924e-21,683,5.1561,0.92345,0
-0.11537,0.16178,0.054066,-7.8951e-21,712,2.9753,1.1514,0
-0.13776,0.38378,0.28603,1.4712e-20,717,4.0596,1.1477,0
-0.28337,1.0172,-0.281,3.9726e-20,724,5.9526,1.1414,0
-0.05103,0.69938,-0.36205,1.0064e-20,733,9.2192,1.1304,0
-0.18551,0.7164,0.1808,-2.483e-20,757,4.4592,1.3602,0
-0.27197,0.98663,-0.05306,3.3481e-20,760,5.2716,1.3574,0
-0.12245,1.0064,-0.46294,1.6705e-20,766,7.19,1.3508,0
-0.054489,0.83962,-0.39128,-6.8791e-21,769,8.319,1.347,0
-0.050627,0.58307,-0.11023,-8.9669e-20,774,10.499,1.3395,0
-0.086279,0.64615,0.10728,6.9454e-21,791,3.3928,1.5691,0
-0.11466,0.72133,0.1489,-7.9906e-21,793,3.8541,1.5676,0
-0.2285,1.0124,0.016749,7.1078e-20,797,4.8843,1.5643,0
-0.22286,1.1788,-0.34297,-1.7732e-20,801,6.0767,1.5606,0
-0.033812,0.66364,0.1835,-8.46e-21,814,11.41,1.5437,0
-0.099446,0.86908,0.047428,1.0616e-20,828,2.8331,1.7658,0
-0.10728,1.0394,0.089491,-1.3651e-20,871,3.586,1.9485,0
-0.13877,1.1017,0.069804,-1.1272e-21,873,4.0873,1.9478,0
-0.19545,1.2316,-0.066148,-1.601e-20,876,4.9116,1.9466,0
-0.20037,1.266,-0.20522,6.7044e-20,878,5.5135,1.9457,0
-0.097004,1.1196,-0.30057,-2.3969e-20,961,6.7218,2.3126,0
-0.1401,1.2772,-0.11047,2.0303e-20,996,5.0613,2.5172,0
-0.13086,1.24,-0.19553,1.0991e-20,998,5.6893,2.5172,0
-0.050967,1.0152,-0.27549,-1.2202e-20,1003,7.4758,2.5172,0
0.015284,0.7708,-0.088255,-6.9592e-22,1049,10.099,2.736,0
0.020466,0.70953,0.038557,-1.0476e-20,1051,11.109,2.736,0
0.0048639,0.86648,-0.15184,2.259e-21,1087,9.1598,2.97,0
0.020743,0.7805,0.20317,9.676e-21,1093,12.196,2.97,0
-0.095975,1.2084,-0.089529,-3.6886e-21,1116,5.0613,3.2202,0
-0.044473,1.082,-0.14906,-3.5813e-21,1201,6.7218,3.7739,0
0.0099956,0.93489,-0.084997,3.9657e-21,1247,9.1598,4.08,0
0.031665,0.89821,0.052894,7.3149e-22,1251,11.109,4.08,0
-0.029066,1.0668,-0.094733,2.3095e-21,1321,6.7218,4.7572,0
0.028986,0.9908,0.093868,0,1333,12.196,4.7572,0
-0.08392,1.1134,0.14631,3.008e-20,2145,-4.3934e-16,3.1819,0
-0.057876,1.0971,0.11724,-1.5307e-20,2175,-4.2301e-16,3.807,0
-0.04403,1.088,0.099637,-7.9311e-21,2195,-4.1015e-16,4.2993,0
0.10808,0.895,0.26394,4.0842e-20,2456,-1.5845,1.5845,0
0.093783,0.84172,0.43111,-4.6104e-20,2468,-1.1532,1.1532,0
-0.017484,0.87382,0.56925,-4.6137e-20,2475,-0.89178,1.0442,0
-0.085601,0.79355,0.61143,-6.3167e-21,2479,-0.78951,0.92446,0
-0.15371,0,0,0,2484,-0.64945,0.76041,0
-0.028792,0.94847,0.4833,6.5255e-20,2499,-0.90709,1.2487,0
-0.14544,1.0049,0.55308,8.6797e-21,2522,-0.71792,1.1717,0
-0.31452,0,0,0,2527,-0.5225,0.85264,0
-0.010562,1.0189,0.2608,-1.5047e-20,2533,-1.0726,2.1054,0
-0.29492,0.95679,0.52441,-1.3697e-20,2545,-0.5522,1.0838,0
-0.43255,0,0,0,2569,-0.38268,0.92388,0
-0.29712,1.1462,0.46331,6.0822e-21,2585,-0.42475,1.3071,0
-0.39099,0.99153,0.41546,-5.4429e-20,2587,-0.37591,1.1568,0
-0.51497,0,0,0,2632,-0.15643,0.98769,0
-0.14564,1.1471,0.23117,-5.2956e-20,2639,-0.17623,2.2362,0
-0.22135,1.1943,0.28806,-1.0161e-20,2643,-0.14304,1.8155,0
-0.38289,1.1677,0.31899,-1.3683e-19,2648,-0.10781,1.369,0
-0.45703,0.89096,0.22098,2.7267e-20,2650,-0.095424,1.212,0
-0.48515,0.64224,0.13856,5.377e-20,2651,-0.089562,1.1377,0
0.24724,0.77415,-0.015324,-6.3593e-22,2660,-2.5997,0,0
0.31138,0.68605,-0.019614,4.8225e-22,2668,-2.1297,0,0
0.41324,0.51432,0.036964,-4.7185e-20,2679,-1.6271,0.12817,0
0.48485,0.34925,-0.032125,-3.4352e-22,2684,-1.3725,0,0
0.52543,0.20258,-0.034332,-1.0355e-20,2688,-1.2153,0,0
0.55983,0.049425,-0.02217,3.0424e-23,2692,-1.0692,0,0
0.57006,0,0,0,2695,-1,0,0
0.46795,0.36844,0.13731,4.0691e-20,2711,-1.3568,0.21499,0
0.51876,0.14242,0.1586,-1.9275e-20,2714,-1.1273,0.17859,0
0.54456,0,0,0,2716,-0.98769,0.15643,0
0.38445,0.54433,0.15928,-8.0348e-20,2729,-1.5885,0.38151,0
0.2116,0.81311,0.090479,-7.2568e-21,2740,-2.6029,0.84595,0
0.30786,0.66968,0.16234,2.2459e-20,2747,-1.8296,0.59459,0
0.35858,0.57089,0.2156,6.1591e-20,2750,-1.5541,0.50503,0
0.40729,0.43254,0.29244,-6.2118e-20,2753,-1.3071,0.42475,0
0.43586,0.21732,0.32887,8.7455e-20,2756,-1.0857,0.35279,0
0.45289,0,0,0,2758,-0.95106,0.30902,0
0.28732,0.64377,0.31352,-2.1411e-20,2792,-1.456,0.74178,0
0.30399,0.33227,0.46049,-1.7145e-19,2798,-1.0172,0.51827,0
0.30753,0,0,0,2800,-0.89101,0.45399,0
0.21346,0.77464,0.24767,-3.9348e-21,2809,-1.7284,1.0589,0
0.24372,0.6883,0.3535,2.2881e-20,2813,-1.393,0.85347,0
0.25089,0.5956,0.47151,5.3733e-20,2816,-1.1717,0.71792,0
0.13971,0.4694,0.53972,2.2617e-19,2840,-0.92341,0.67086,0
0.12788,0,0,0,2842,-0.80902,0.58779,0
0.11753,0.91203,0.15961,2.2663e-20,2844,-2.2843,1.9505,0
0.14584,0.78838,0.41272,-3.9699e-20,2855,-1.2411,1.0599,0
0.1195,0.73197,0.54249,-1.5552e-20,2858,-1.0442,0.89178,0
0.137,0.90576,-0.0075198,-6.2368e-22,2912,-4.3358,0,0
0.16777,0.87075,0.019501,-6.2508e-21,2951,-3.5732,0.46918,0
0.16124,0.87712,0.048164,-1.1877e-20,3011,-3.47,0.92747,0
0.070633,0.9744,0.074099,2.7485e-21,3372,-3.8187,3.4878,0
0.0082552,1.0339,0.10903,3.0321e-22,4180,-1.5637,4.1771,0
-0.43704,0,0,0,4394,0.64945,-0.76041,0
-0.48748,0,0,0,4402,0.45399,-0.89101,0
-0.53468,0,0,0,4406,0.30902,-0.95106,0
-0.58463,0,0,0,4410,0.15643,-0.98769,0
-0.55231,0.80599,-0.11499,-2.1261e-20,4436,0.095424,-1.212,0
-0.44154,0.28038,-0.0036386,1.8396e-20,4441,0.67593,-1.1031,0
-0.44722,0.58716,-0.016419,1.0942e-20,4453,0.62391,-1.2246,0
-0.48499,1.2361,-0.27489,1.6013e-19,4459,-8.2717e-17,-1.3725,0
-0.43279,1.1837,-0.1243,-3.7339e-20,4477,0.47729,-1.4687,0
-0.3989,0.41989,-0.036373,-1.2426e-21,4483,1.1532,-1.1532,0
-0.41159,0.94131,-0.040522,-1.1328e-20,4485,0.85347,-1.393,0
-0.30767,1.2904,-0.25814,-3.414e-20,4514,-1.8199e-16,-1.8196,0
-0.22038,1.2295,-0.20076,6.7646e-20,4558,-2.7552e-16,-2.2408,0
-0.36659,1.3047,0.005741,7.8292e-21,4559,1.5316,-1.7937,0
-0.3117,1.3003,0.099126,-1.5206e-20,4615,2.1213,-2.1213,0
-0.39789,0,0,0,4627,0.98769,-0.15643,0
-0.4114,0,0,0,4631,0.95106,-0.30902,0
-0.41574,0,0,0,4635,0.89101,-0.45399,0
-0.4209,0,0,0,4641,0.76041,-0.64945,0
-0.40651,-0.02932,-0.15905,1.9761e-20,4646,1.0857,-0.35279,0
-0.41555,-0.032701,-0.050603,1.1546e-20,4651,0.86777,-0.74111,0
-0.39581,-0.024928,-0.24278,5.6295e-21,4653,1.201,-0.19028,0
-0.4067,-0.032435,-0.15341,-3.7482e-21,4657,1.0838,-0.5522,0
-0.40443,-0.02173,-0.25008,5.3791e-22,4664,1.2306,-0.39989,0
-0.40552,0.0035343,-0.073895,4.0479e-21,4669,0.98326,-0.83971,0
-0.40239,0.0011582,-0.20439,-1.6607e-21,4675,1.2246,-0.62391,0
-0.40377,-0.030211,-0.30328,-3.664e-20,4680,1.4391,-0.22804,0
-0.40876,0.006944,-0.28266,1.0511e-20,4682,1.3864,-0.45054,0
-0.3971,0.10992,-0.077445,-1.5833e-21,4687,1.1075,-0.94578,0
-0.42766,-0.067351,-0.27747,-4.4541e-20,4715,1.8155,-0.14304,0
-0.43854,0.28315,-0.15563,-1.6075e-20,4729,1.7142,-0.87328,0
-0.48538,0.046998,-0.20329,1.0188e-20,4743,2.1071,-0.33402,0
-0.49112,0.24394,-0.16486,-2.5862e-20,4745,2.0308,-0.65999,0
-0.46649,0.43372,-0.094975,-5.364e-20,4747,1.9027,-0.96929,0
-0.43652,0.72827,-0.01647,-1.6115e-20,4749,1.7261,-1.2538,0
-0.53846,0.41219,-0.023803,1.2862e-20,4772,2.3614,-0.76747,0
-0.54849,0.47759,0.037398,-1.9254e-20,4781,2.4799,-0.80599,0
-0.48815,0.91158,0.32313,-3.6198e-20,4818,2.9753,-1.1514,0
-0.47159,0.34257,0.41211,1.2208e-19,4825,3.3622,-0.47016,0
-0.38163,1.1758,0.31687,-2.7008e-20,4830,2.9641,-1.5704,0
-0.3203,1.2662,0.21064,-2.5824e-20,4832,2.6869,-1.9499,0
-0.36226,0.55135,0.54165,4.8039e-21,4846,3.7419,-0.70079,0
-0.3212,1.0092,0.4385,-1.5745e-20,4849,3.5057,-1.3635,0
-0.25927,0.20996,0.61483,4.7643e-20,4864,4.2628,-0.23492,0
-0.24086,0.51177,0.57102,4.984e-20,4866,4.1971,-0.69968,0
-0.21948,0.79407,0.49812,-2.9402e-21,4868,4.0596,-1.1477,0
-0.20998,0.99014,0.40357,2.2904e-20,4870,3.8541,-1.5676,0
-0.1774,0.28385,0.58972,-5.3333e-20,4885,4.728,-0.4678,0
-0.11615,0.77986,0.40685,-2.9267e-20,4889,4.4592,-1.3602,0
-0.13177,0.98258,0.30135,-1.1472e-21,4892,4.0873,-1.9478,0
-0.083625,0.60899,0.41184,2.132e-21,4898,4.812,-1.1452,0
-0.078461,0.40387,0.43692,2.9196e-20,4907,5.1561,-0.92345,0
-0.10814,0.24572,0.41243,-4.7885e-20,4916,5.492,-0.6965,0
-0.020415,0.75653,0.22864,4.8885e-20,4921,5.0459,-1.7602,0
-0.030695,0.36526,0.29738,2.7893e-20,4928,5.6516,-1.1424,0
-0.11366,0.2907,0.1144,5.7629e-20,4936,6.08,-0.69506,0
0.016922,0.51725,0.17297,2.3943e-20,4940,5.762,-1.5616,0
-0.069846,0.32799,0.0083362,-1.0521e-19,4947,6.3357,-0.91989,0
0.034491,0.55638,0.095768,-2.6035e-21,4951,5.9608,-1.7579,0
-0.079512,0.62812,-0.50715,-2.5366e-21,4986,7.7527,-0.69096,0
-0.098766,0.67216,-0.54664,1.7564e-22,5005,8.5472,-0.46122,0
-0.072254,0.65257,-0.52387,-4.0162e-21,5008,8.3977,-1.1332,0
-0.046741,0.71076,-0.44556,3.0204e-20,5021,8.5295,-1.7514,0
-0.14284,0.70627,-0.47214,-4.3126e-21,5027,9.2813,-0.91101,0
-0.19138,1.0268,0.16109,2.6307e-20,5059,10.499,-1.3395,0
-0.12574,0.89257,0.45008,-1.4539e-21,5075,11.684,-0.45582,0
-0.10917,1.1048,0.36891,1.2549e-20,5081,11.32,-1.7443,0
-0.074947,0.86776,0.45631,2.0223e-22,5095,12.738,-0.454,0
-0.013967,0.93454,0.080989,-9.2966e-21,5561,5.0613,-2.97,0
0.0037705,0.91557,0.050185,1.4534e-22,5591,5.3695,-2.97,0
0.019561,0.90274,0.013506,5.7022e-21,5621,5.6893,-2.97,0
0.0091038,0.95506,0.0038097,-6.222e-21,5623,5.6893,-3.4878,0
0.046834,0.93984,-0.15791,3.5389e-21,5741,7.0919,-2.97,0
0.015321,1.0407,-0.053248,6.9422e-22,5746,7.0919,-4.4072,0
0.010402,1.0467,-0.03962,-1.7809e-21,5747,7.0919,-4.7572,0
0.00046716,1.054,-0.012954,-6.9691e-22,5750,7.0919,-5.9596,0
0.027477,1.0201,-0.20132,-2.0601e-21,5801,7.874,-2.97,0
0.020352,1.0889,-0.10337,-1.3247e-21,5804,7.874,-3.7739,0
-0.065795,1.1158,-0.14051,-3.1238e-21,5889,9.1598,-2.5172,0
-0.00384,1.1597,-0.012716,1.0382e-21,5895,9.1598,-4.08,0
-0.098543,1.2425,0.12024,-3.0074e-22,5949,10.099,-2.5172,0
-0.031656,1.2069,0.085115,6.1853e-21,5953,10.099,-3.4878,0
-0.00039267,1.1012,0.041801,-1.0621e-21,5958,10.099,-5.1314,0
-0.04466,1.1552,0.214,-7.5261e-21,6011,11.109,-2.97,0
-0.011227,1.1076,0.12038,-4.3617e-22,6015,11.109,-4.08,0
-0.026395,1.0333,0.25507,-1.926e-20,6070,12.196,-2.736,0
0.0039584,1.0355,0.1034,0,6077,12.196,-4.7572,0
0.0083114,1.0323,0.060051,-5.1779e-22,6080,12.196,-5.9596,0
-0.12174,1.1396,-0.22252,7.0901e-20,6745,-0.57975,-2.4134,0
0.044915,0.96768,-0.27252,-5.007e-20,6748,-1.5316,-1.7937,0
0.070043,0.91053,-0.36426,-7.3691e-20,6789,-1.3571,-1.3571,0
0.047099,0.88789,-0.46913,4.9276e-20,6819,-1.1532,-1.1532,0
-0.042181,0.83117,-0.65275,5.9669e-20,6859,-0.91393,-0.91393,0
-0.19889,0.98514,-0.64113,8.506e-20,6860,-0.76021,-1.0465,0
-0.44812,1.0611,-0.50761,-1.8526e-20,6873,-0.46551,-1.1238,0
-0.54929,1.0319,-0.30688,5.3674e-20,6876,-0.19028,-1.201,0
-0.61943,0.36906,-0.066438,-4.7404e-20,6897,-0.083909,-1.066,0
-0.25001,0,0,0,6898,-0.64945,-0.76041,0
-0.42214,0,0,0,6901,-0.5225,-0.85264,0
-0.54726,0,0,0,6903,-0.38268,-0.92388,0
-0.6301,0,0,0,6906,-0.15643,-0.98769,0
-0.63169,0,0,0,6907,-0.078459,-0.99692,0
0.11892,0.90978,-0.17821,-1.847e-20,6923,-2.3204,-1.6853,0
0.20083,0.82497,-0.11723,6.5026e-21,6929,-2.6029,-0.84595,0
0.31524,0.66277,-0.16223,-5.4044e-21,6991,-1.87,-0.44916,0
0.23125,0.74771,-0.27726,-4.0434e-21,6994,-1.7142,-0.87328,0
0.15524,0.82442,-0.33158,4.9318e-20,6996,-1.5553,-1.1297,0
0.4083,0.51907,-0.090246,4.3583e-20,7016,-1.6271,-0.12817,0
0.33899,0.58985,-0.26652,-5.8003e-20,7019,-1.5541,-0.50503,0
0.21207,0.69541,-0.43795,6.2442e-20,7031,-1.3165,-0.80663,0
0.45506,0.37925,-0.2009,-3.8868e-20,7044,-1.3568,-0.21499,0
0.39168,0.39537,-0.386,-5.521e-20,7055,-1.2306,-0.39989,0
0.19735,0.59144,-0.57251,9.6511e-20,7058,-1.1031,-0.67593,0
0.039305,0.75002,-0.63901,1.0538e-19,7060,-0.98326,-0.83971,0
0.50122,0.15248,-0.22163,2.7102e-20,7071,-1.1273,-0.17859,0
0.33426,0.17696,-0.32859,-1.4287e-19,7083,-0.98812,-0.40929,0
0.52536,0,0,0,7089,-0.98769,-0.15643,0
0.47767,0,0,0,7090,-0.97237,-0.23345,0
0.15526,0,0,0,7094,-0.85264,-0.5225,0
-0.049421,0,0,0,7096,-0.76041,-0.64945,0
0.16426,0.87442,-0.03903,5.4693e-21,7368,-3.5732,-0.46918,0
0.14731,0.89131,-0.080201,1.8179e-20,7371,-3.3916,-1.1488,0
0.059482,0.98337,-0.071655,-3.0406e-21,8062,-4.1311,-3.4878,0
-0.035461,1.0704,-0.11437,1.3659e-20,8451,-1.1464,-3.8396,0
-0.082924,1.1143,-0.098273,2.4063e-20,8570,-0.23491,-3.8016,0
-0.059928,1.0927,-0.071826,-4.3756e-21,8573,-0.23383,-4.5663,0
