"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.47174,0,0,0,82,0.70711,0.70711,0
-0.45984,0.0070535,0.045449,-4.2222e-20,87,0.85936,0.85936,0
-0.45793,0.21747,0.017799,2.0509e-20,92,0.89178,1.0442,0
-0.45301,0.74919,-0.0028595,2.1125e-21,101,1.2866,1.2866,0
-0.39106,1.3015,-0.041256,-1.5435e-20,112,1.5316,1.7937,0
-0.30953,1.2779,-0.078207,-5.2277e-21,120,1.8605,2.1789,0
-0.47933,0.09795,0.0084724,-4.3979e-21,126,0.71472,0.98382,0
-0.51247,0,0,0,145,0.5225,0.85264,0
-0.47837,0.4706,-0.00222,-2.6006e-20,149,0.71792,1.1717,0
-0.41446,1.2671,0.038478,-7.1903e-20,155,1.0047,1.6399,0
-0.50871,0.26168,-0.010524,2.2173e-20,168,0.5522,1.0838,0
-0.5024,0.77045,0.026885,-1.919e-20,191,0.52598,1.2698,0
-0.57916,0,0,0,208,0.30902,0.95106,0
-0.54498,0.48433,0.0029466,5.0186e-20,210,0.37591,1.1568,0
-0.42046,1.3221,0.12998,1.2321e-20,216,0.5338,1.6426,0
-0.56337,0.60487,0.027085,8.364e-20,231,0.28397,1.1826,0
-0.52163,1.0335,0.1037,-4.9207e-20,233,0.32087,1.3362,0
-0.38325,1.3372,0.15905,-7.2662e-20,238,0.42578,1.7727,0
-0.61532,0.55615,0.052461,-1.0537e-20,272,0.089562,1.1377,0
-0.56116,1.0511,0.16898,1.6315e-20,274,0.1015,1.289,0
-0.66233,0,0,0,292,0,1,0
-0.38035,0,0,0,313,1,0,0
-0.40021,-0.030109,0.22756,-3.371e-21,319,1.212,0.095424,0
-0.38584,-0.043879,0.22509,-2.2306e-20,320,1.2925,0,0
-0.39209,-0.079441,0.21783,-5.3393e-20,324,1.4555,0,0
-0.41097,-0.06469,0.23891,1.4637e-20,325,1.4519,0.11435,0
-0.44363,-0.094559,0.16341,4.3789e-20,333,1.8155,0.14304,0
-0.43106,-0.16674,0.04364,1.2688e-20,338,2.1297,0,0
-0.41916,-0.1557,-0.24279,-1.7183e-20,348,2.7283,0,0
-0.41443,0,0,0,355,0.98769,0.15643,0
-0.50545,0.0044786,0.054683,-1.5083e-20,367,2.1071,0.33402,0
-0.42644,-0.034043,0.23021,1.0544e-20,378,1.1826,0.28397,0
-0.42852,-0.033242,0.25311,1.4474e-20,379,1.258,0.30208,0
-0.43889,-0.02323,0.25522,-5.4146e-21,381,1.4172,0.34035,0
-0.49019,0.1023,0.1658,4.1416e-20,406,1.7344,0.56364,0
-0.54451,0.27415,-0.0051192,6.1244e-22,410,2.137,0.69452,0
-0.54923,0.44629,-0.19061,-4.1048e-20,413,2.4799,0.80599,0
-0.53517,0.50657,-0.25662,6.017e-20,414,2.6029,0.84595,0
-0.44753,0,0,0,418,0.92388,0.38268,0
-0.52966,0.33863,0.030855,2.769e-20,430,1.973,0.81724,0
-0.44486,-0.034067,0.16373,6.003e-21,441,1.0838,0.5522,0
-0.44807,0.038666,0.1966,2.3705e-20,444,1.2989,0.66178,0
