"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.47821,0.74545,-0.39285,6.6981e-20,675,3.2568,0.92918,0
-0.36888,0.74691,-0.51485,-4.907e-20,677,3.6808,0.9279,0
-0.082829,0.44742,-0.44525,-2.6019e-20,683,5.1561,0.92345,0
-0.49422,0.91689,-0.30417,3.8938e-20,712,2.9753,1.1514,0
-0.23391,0.82008,-0.50556,2.4861e-21,717,4.0596,1.1477,0
-0.030931,0.34101,-0.24354,6.6482e-20,724,5.9526,1.1414,0
-0.1215,0.72127,0.48955,1.1139e-20,733,9.2192,1.1304,0
-0.12785,0.80415,-0.4204,2.9882e-20,757,4.4592,1.3602,0
-0.029096,0.59988,-0.30605,-3.1848e-20,760,5.2716,1.3574,0
-0.01392,0.47514,0.24525,8.4771e-21,766,7.19,1.3508,0
-0.05009,0.64477,0.48728,-3.2357e-20,769,8.319,1.347,0
-0.19387,1.0058,-0.09246,-2.9807e-20,774,10.499,1.3395,0
-0.3151,1.1195,-0.38344,-5.1558e-20,791,3.3928,1.5691,0
-0.22194,1.0106,-0.40953,-2.5725e-20,793,3.8541,1.5676,0
-0.054107,0.75955,-0.31181,-3.4443e-20,797,4.8843,1.5643,0
0.019325,0.47,-0.13995,-1.8342e-20,801,6.0767,1.5606,0
-0.12552,1.0824,-0.3779,-2.8953e-21,814,11.41,1.5437,0
-0.35498,1.2504,-0.25859,8.3881e-20,828,2.8331,1.7658,0
-0.21525,1.1109,-0.30964,5.7258e-20,871,3.586,1.9485,0
-0.14079,0.99799,-0.30997,1.663e-21,873,4.0873,1.9478,0
-0.03886,0.83432,-0.2339,-1.8458e-20,876,4.9116,1.9466,0
0.011701,0.73618,-0.14294,-1.566e-20,878,5.5135,1.9457,0
0.057925,0.69956,0.089809,-5.115e-21,961,6.7218,2.3126,0
-0.017996,0.89231,-0.13376,-5.2723e-22,996,5.0613,2.5172,0
0.022625,0.83808,-0.049673,1.4293e-21,998,5.6893,2.5172,0
0.049073,0.769,0.20923,-1.196e-21,1003,7.4758,2.5172,0
-0.078141,1.2539,-0.087727,2.8664e-22,1049,10.099,2.736,0
-0.060969,1.1811,-0.23319,-2.5411e-20,1051,11.109,2.736,0
-0.032726,1.1965,0.098456,4.0713e-22,1087,9.1598,2.97,0
-0.023119,1.0504,-0.23238,1.0521e-20,1093,12.196,2.97,0
-0.019261,0.95695,-0.075595,1.1721e-20,1116,5.0613,3.2202,0
0.025628,0.98779,0.063422,-7.9978e-22,1201,6.7218,3.7739,0
-0.00056438,1.1562,0.025772,-1.4742e-21,1247,9.1598,4.08,0
-0.011658,1.1169,-0.11472,3.8433e-22,1251,11.109,4.08,0
0.0084159,1.0292,0.030501,1.1201e-21,1321,6.7218,4.7572,0
0.0033394,1.0426,-0.1029,0,1333,12.196,4.7572,0
-0.12375,1.1534,0.12111,3.6126e-20,2145,-4.3934e-16,3.1819,0
-0.091583,1.1243,0.090254,-1.8573e-20,2175,-4.2301e-16,3.807,0
-0.073485,1.1071,0.073473,-9.6363e-21,2195,-4.1015e-16,4.2993,0
0.078744,0.9291,0.28732,4.5267e-20,2456,-1.5845,1.5845,0
0.049649,0.88685,0.46884,-4.9021e-20,2468,-1.1532,1.1532,0
-0.080472,0.93035,0.61332,-4.4231e-20,2475,-0.89178,1.0442,0
-0.16319,0.85154,0.66005,1.745e-21,2479,-0.78951,0.92446,0
-0.24583,0,0,0,2484,-0.64945,0.76041,0
-0.084489,1.0042,0.51728,7.648e-20,2499,-0.90709,1.2487,0
-0.21677,1.0706,0.58972,3.6512e-21,2522,-0.71792,1.1717,0
-0.41693,0,0,0,2527,-0.5225,0.85264,0
-0.047256,1.0625,0.26999,-1.7107e-20,2533,-1.0726,2.1054,0
-0.38631,1.0281,0.56172,-2.0601e-20,2545,-0.5522,1.0838,0
-0.54099,0,0,0,2569,-0.38268,0.92388,0
-0.37724,1.225,0.48788,3.0435e-21,2585,-0.42475,1.3071,0
-0.48747,1.0697,0.44444,-6.2607e-20,2587,-0.37591,1.1568,0
-0.62238,0,0,0,2632,-0.15643,0.98769,0
-0.19472,1.2068,0.22203,-5.9318e-20,2639,-0.17623,2.2362,0
-0.28026,1.2649,0.28676,-9.6546e-21,2643,-0.14304,1.8155,0
-0.46561,1.2597,0.33308,-1.5308e-19,2648,-0.10781,1.369,0
-0.55254,0.97267,0.23744,4.0198e-20,2650,-0.095424,1.212,0
-0.58519,0.70245,0.15055,6.4974e-20,2651,-0.089562,1.1377,0
0.24713,0.77416,0.015094,-2.9972e-22,2660,-2.5997,0,0
0.31127,0.68605,0.019229,-3.0392e-23,2668,-2.1297,0,0
0.40845,0.51898,0.089576,-4.2788e-20,2679,-1.6271,0.12817,0
0.48477,0.34926,0.031217,-1.2211e-21,2684,-1.3725,0,0
0.52536,0.20258,0.03326,1.1158e-20,2688,-1.2153,0,0
0.55976,0.049426,0.021343,-1.2834e-21,2692,-1.0692,0,0
0.57,0,0,0,2695,-1,0,0
0.45552,0.37904,0.2,3.8864e-20,2711,-1.3568,0.21499,0
0.50177,0.15228,0.22055,-2.6313e-20,2714,-1.1273,0.17859,0
0.52594,0,0,0,2716,-0.98769,0.15643,0
0.37035,0.55829,0.21065,-8.5515e-20,2729,-1.5885,0.38151,0
0.20145,0.82478,0.11708,-6.5516e-21,2740,-2.6029,0.84595,0
0.29291,0.6859,0.20389,1.5812e-20,2747,-1.8296,0.59459,0
0.33989,0.58947,0.2659,5.8034e-20,2750,-1.5541,0.50503,0
0.38268,0.45371,0.3532,-4.9069e-20,2753,-1.3071,0.42475,0
0.40221,0.23698,0.3891,9.5337e-20,2756,-1.0857,0.35279,0
0.41597,0,0,0,2758,-0.95106,0.30902,0
0.25969,0.67145,0.3608,-1.4759e-20,2792,-1.456,0.74178,0
0.2542,0.36158,0.51779,-1.8705e-19,2798,-1.0172,0.51827,0
0.25299,0,0,0,2800,-0.89101,0.45399,0
0.18956,0.80139,0.28213,1.2496e-23,2809,-1.7284,1.0589,0
0.21177,0.72046,0.39884,1.6093e-20,2813,-1.393,0.85347,0
0.20873,0.63236,0.52702,6.3867e-20,2816,-1.1717,0.71792,0
0.074654,0.50803,0.59286,2.5078e-19,2840,-0.92341,0.67086,0
0.05686,0,0,0,2842,-0.80902,0.58779,0
0.097714,0.93485,0.17574,2.5517e-20,2844,-2.2843,1.9505,0
0.1056,0.82927,0.45328,-4.8837e-20,2855,-1.2411,1.0599,0
0.0664,0.77882,0.59291,-1.2122e-20,2858,-1.0442,0.89178,0
0.13689,0.90577,0.0074692,4.9506e-22,2912,-4.3358,0,0
0.1644,0.87437,0.038952,-5.523e-21,2951,-3.5732,0.46918,0
0.15461,0.88435,0.066875,-1.3493e-20,3011,-3.47,0.92747,0
0.057583,0.98566,0.078822,2.8468e-21,3372,-3.8187,3.4878,0
-0.014374,1.0527,0.10158,8.6621e-22,4180,-1.5637,4.1771,0
-0.38964,0,0,0,4394,0.64945,-0.76041,0
-0.42756,0,0,0,4402,0.45399,-0.89101,0
-0.4612,0,0,0,4406,0.30902,-0.95106,0
-0.49707,0,0,0,4410,0.15643,-0.98769,0
-0.46417,0.73073,-0.1056,-3.4145e-20,4436,0.095424,-1.212,0
-0.39247,0.25437,0.0083431,3.5683e-21,4441,0.67593,-1.1031,0
-0.39181,0.51532,-0.0066849,1.5159e-20,4453,0.62391,-1.2246,0
-0.40329,1.1401,-0.26343,1.4298e-19,4459,-8.2717e-17,-1.3725,0
-0.36733,1.0698,-0.12168,-3.176e-20,4477,0.47729,-1.4687,0
-0.35622,0.33889,0.03952,-1.5008e-20,4483,1.1532,-1.1532,0
-0.35578,0.81472,-0.025824,-2.2708e-20,4485,0.85347,-1.393,0
-0.24755,1.2167,-0.26322,-3.0891e-20,4514,-1.8199e-16,-1.8196,0
-0.16914,1.1669,-0.21419,6.1052e-20,4558,-2.7552e-16,-2.2408,0
-0.24033,1.1119,-0.02772,2.6536e-20,4559,1.5316,-1.7937,0
-0.15848,1.1514,-0.04844,-1.7852e-21,4615,2.1213,-2.1213,0
-0.35302,0,0,0,4627,0.98769,-0.15643,0
-0.3424,0,0,0,4631,0.95106,-0.30902,0
-0.34578,0,0,0,4635,0.89101,-0.45399,0
-0.3694,0,0,0,4641,0.76041,-0.64945,0
-0.34866,-0.007396,0.082793,-1.61e-20,4646,1.0857,-0.35279,0
-0.37001,-0.017037,-0.015701,1.7557e-20,4651,0.86777,-0.74111,0
-0.35944,-0.022247,0.17804,-3.9597e-21,4653,1.201,-0.19028,0
-0.3528,-0.028396,0.046695,-8.8506e-21,4657,1.0838,-0.5522,0
-0.35135,-0.047619,0.13159,4.765e-22,4664,1.2306,-0.39989,0
-0.36912,0.01251,0.0050174,2.8243e-21,4669,0.98326,-0.83971,0
-0.35339,-0.051016,0.080429,1.0869e-20,4675,1.2246,-0.62391,0
-0.3632,-0.090856,0.22642,1.7896e-21,4680,1.4391,-0.22804,0
-0.35157,-0.090139,0.15892,1.4796e-21,4682,1.3864,-0.45054,0
-0.36497,0.086462,0.031991,7.7351e-21,4687,1.1075,-0.94578,0
-0.3867,-0.1535,0.26449,-8.5062e-21,4715,1.8155,-0.14304,0
-0.31723,-0.0072808,0.14656,2.3335e-20,4729,1.7142,-0.87328,0
-0.36467,-0.21354,0.22072,8.7004e-21,4743,2.1071,-0.33402,0
-0.30917,-0.15669,0.18886,2.2158e-20,4745,2.0308,-0.65999,0
-0.28406,0.052452,0.15077,6.4605e-20,4747,1.9027,-0.96929,0
-0.28153,0.42641,0.097574,6.5954e-20,4749,1.7261,-1.2538,0
-0.25634,-0.13605,0.14666,5.5735e-21,4772,2.3614,-0.76747,0
-0.23422,-0.12101,0.12175,7.0392e-20,4781,2.4799,-0.80599,0
-0.11416,0.14708,-0.025966,8.1706e-21,4818,2.9753,-1.1514,0
-0.26904,-0.15948,-0.24485,3.4496e-20,4825,3.3622,-0.47016,0
-0.082936,0.6248,-0.033756,-2.2652e-20,4830,2.9641,-1.5704,0
-0.11128,1.0299,-0.045282,5.4269e-21,4832,2.6869,-1.9499,0
-0.175,-0.05313,-0.35538,-5.9392e-21,4846,3.7419,-0.70079,0
-0.077444,0.4047,-0.14055,4.709e-21,4849,3.5057,-1.3635,0
-0.24043,0.034065,-0.58764,2.8658e-20,4864,4.2628,-0.23492,0
-0.17509,0.071553,-0.4649,-2.1776e-20,4866,4.1971,-0.69968,0
-0.11964,0.33821,-0.29064,-1.7e-20,4868,4.0596,-1.1477,0
-0.096486,0.68497,-0.15211,6.9242e-21,4870,3.8541,-1.5676,0
-0.2201,0.15822,-0.53229,2.9448e-20,4885,4.728,-0.4678,0
-0.16353,0.67044,-0.2058,2.5764e-20,4889,4.4592,-1.3602,0
-0.1228,1.0733,-0.084069,1.9423e-21,4892,4.0873,-1.9478,0
-0.21723,0.63484,-0.22225,-2.8963e-20,4898,4.812,-1.1452,0
-0.26611,0.61528,-0.19579,5.4991e-21,4907,5.1561,-0.92345,0
-0.29647,0.60051,-0.12543,4.3142e-21,4916,5.492,-0.6965,0
-0.21156,1.1438,0.040873,-5.805e-20,4921,5.0459,-1.7602,0
-0.29184,0.93035,0.10222,3.1186e-20,4928,5.6516,-1.1424,0
-0.30046,0.79014,0.19533,6.7374e-21,4936,6.08,-0.69506,0
-0.24659,1.1656,0.22609,4.1193e-20,4940,5.762,-1.5616,0
-0.26997,0.95157,0.35298,-5.3866e-20,4947,6.3357,-0.91989,0
-0.21015,1.2265,0.28525,-1.3079e-20,4951,5.9608,-1.7579,0
-0.11005,0.85439,0.52448,1.5336e-20,4986,7.7527,-0.69096,0
-0.083454,0.75224,0.48744,-1.2052e-20,5005,8.5472,-0.46122,0
-0.063225,0.82927,0.42108,-7.9353e-21,5008,8.3977,-1.1332,0
-0.037854,0.86106,0.33171,1.163e-20,5021,8.5295,-1.7514,0
-0.062882,0.69458,0.39661,-8.8913e-21,5027,9.2813,-0.91101,0
-0.050625,0.58719,0.15184,8.9318e-20,5059,10.499,-1.3395,0
-0.10424,0.75201,-0.3562,1.3347e-20,5075,11.684,-0.45582,0
-0.023,0.64092,-0.095952,3.6626e-20,5081,11.32,-1.7443,0
-0.075261,0.82214,-0.47056,1.3975e-20,5095,12.738,-0.454,0
-0.10598,1.2341,0.084486,2.0363e-23,5561,5.0613,-2.97,0
-0.10421,1.2244,0.11652,-1.9554e-20,5591,5.3695,-2.97,0
-0.099517,1.2068,0.14771,-5.7669e-21,5621,5.6893,-2.97,0
-0.076011,1.1671,0.11814,6.3239e-21,5623,5.6893,-3.4878,0
-0.055803,1.0743,0.22354,-5.7873e-21,5741,7.0919,-2.97,0
-0.027954,1.0579,0.1145,-1.1688e-21,5746,7.0919,-4.4072,0
-0.024162,1.0553,0.09753,-1.7691e-21,5747,7.0919,-4.7572,0
-0.015149,1.0494,0.0564,7.4497e-22,5750,7.0919,-5.9596,0
-0.029546,0.99289,0.21945,2.1474e-21,5801,7.874,-2.97,0
-0.018517,1.0075,0.15157,3.119e-21,5804,7.874,-3.7739,0
-0.0043645,0.84459,0.2014,-3.7397e-21,5889,9.1598,-2.5172,0
0.0080288,0.94009,0.091959,-4.0706e-21,5895,9.1598,-4.08,0
0.008535,0.75459,0.122,2.6553e-22,5949,10.099,-2.5172,0
0.020904,0.85852,0.056931,-6.7468e-22,5953,10.099,-3.4878,0
0.017308,0.96183,0.019537,3.3192e-22,5958,10.099,-5.1314,0
0.024306,0.74743,-0.024034,-1.6804e-21,6011,11.109,-2.97,0
0.03044,0.8948,-0.041098,-7.5081e-22,6015,11.109,-4.08,0
0.014835,0.75755,-0.20309,-2.0624e-20,6070,12.196,-2.736,0
0.029049,0.98119,-0.089264,0,6077,12.196,-4.7572,0
0.021678,1.0137,-0.041256,7.2177e-22,6080,12.196,-5.9596,0
-0.080954,1.0907,-0.22639,6.3007e-20,6745,-0.57975,-2.4134,0
0.074846,0.93229,-0.25372,-4.2666e-20,6748,-1.5316,-1.7937,0
0.10509,0.87129,-0.33441,-7.0381e-20,6789,-1.3571,-1.3571,0
0.091039,0.8428,-0.43141,4.6362e-20,6819,-1.1532,-1.1532,0
0.022288,0.77773,-0.60222,4.9679e-20,6859,-0.91393,-0.91393,0
-0.12433,0.92191,-0.5975,7.7007e-20,6860,-0.76021,-1.0465,0
-0.3538,0.98615,-0.47445,-1.9289e-20,6873,-0.46551,-1.1238,0
-0.45224,0.95013,-0.2864,4.6311e-20,6876,-0.19028,-1.201,0
-0.51643,0.33901,-0.060898,-4.8695e-20,6897,-0.083909,-1.066,0
-0.15799,0,0,0,6898,-0.64945,-0.76041,0
-0.31982,0,0,0,6901,-0.5225,-0.85264,0
-0.43888,0,0,0,6903,-0.38268,-0.92388,0
-0.5227,0,0,0,6906,-0.15643,-0.98769,0
-0.5275,0,0,0,6907,-0.078459,-0.99692,0
0.13754,0.88805,-0.15887,-1.8277e-20,6923,-2.3204,-1.6853,0
0.21076,0.81331,-0.09062,7.2081e-21,6929,-2.6029,-0.84595,0
0.32633,0.65059,-0.11968,-1.0346e-20,6991,-1.87,-0.44916,0
0.25311,0.7236,-0.23853,-2.1238e-22,6994,-1.7142,-0.87328,0
0.1839,0.79261,-0.29675,4.8071e-20,6996,-1.5553,-1.1297,0
0.4129,0.51442,-0.037634,4.8119e-20,7016,-1.6271,-0.12817,0
0.35749,0.57129,-0.21622,-6.1578e-20,7019,-1.5541,-0.50503,0
0.24671,0.66177,-0.38942,5.7321e-20,7031,-1.3165,-0.80663,0
0.46733,0.36866,-0.13821,-4.0712e-20,7044,-1.3568,-0.21499,0
0.41885,0.37354,-0.32204,-5.4934e-20,7055,-1.2306,-0.39989,0
0.24402,0.55352,-0.51384,7.2867e-20,7058,-1.1031,-0.67593,0
0.098116,0.70166,-0.58546,8.708e-20,7060,-0.98326,-0.83971,0
0.51808,0.14263,-0.15968,1.9932e-20,7071,-1.1273,-0.17859,0
0.37892,0.16027,-0.28771,-1.4235e-19,7083,-0.98812,-0.40929,0
0.54386,0,0,0,7089,-0.98769,-0.15643,0
0.50538,0,0,0,7090,-0.97237,-0.23345,0
0.21809,0,0,0,7094,-0.85264,-0.5225,0
0.029109,0,0,0,7096,-0.76041,-0.64945,0
0.16741,0.8708,-0.019577,6.1967e-21,7368,-3.5732,-0.46918,0
0.15533,0.88228,-0.062032,1.6948e-20,7371,-3.3916,-1.1488,0
0.071229,0.97331,-0.066797,-2.9567e-21,8062,-4.1311,-3.4878,0
-0.0094166,1.0469,-0.12442,1.2745e-20,8451,-1.1464,-3.8396,0
-0.050902,1.0871,-0.12096,1.9568e-20,8570,-0.23491,-3.8016,0
-0.033525,1.0765,-0.093943,-3.4244e-21,8573,-0.23383,-4.5663,0
