"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.49564,0,0,0,82,0.70711,0.70711,0
-0.48394,0.017069,0.044272,-3.8925e-20,87,0.85936,0.85936,0
-0.48348,0.23556,0.010809,1.6718e-20,92,0.89178,1.0442,0
-0.4789,0.76385,-0.027822,-2.8809e-21,101,1.2866,1.2866,0
-0.3925,1.2776,-0.0599,-2.2607e-20,112,1.5316,1.7937,0
-0.29724,1.2445,-0.082467,-4.2074e-21,120,1.8605,2.1789,0
-0.5027,0.11022,0.0037159,-2.6894e-21,126,0.71472,0.98382,0
-0.53533,0,0,0,145,0.5225,0.85264,0
-0.50125,0.48496,-0.010117,-2.3753e-20,149,0.71792,1.1717,0
-0.42914,1.2596,0.023666,-8.4464e-20,155,1.0047,1.6399,0
-0.53054,0.2742,-0.016162,2.3339e-20,168,0.5522,1.0838,0
-0.52221,0.77955,0.019591,-2.2196e-20,191,0.52598,1.2698,0
-0.59898,0,0,0,208,0.30902,0.95106,0
-0.56447,0.49513,-0.0016408,4.7686e-20,210,0.37591,1.1568,0
-0.43384,1.3162,0.12041,1.3087e-20,216,0.5338,1.6426,0
-0.58132,0.61413,0.023142,8.1337e-20,231,0.28397,1.1826,0
-0.53797,1.0373,0.097369,-4.9865e-20,233,0.32087,1.3362,0
-0.39404,1.3297,0.15062,-7.5916e-20,238,0.42578,1.7727,0
-0.63017,0.56319,0.05078,-1.2824e-21,272,0.089562,1.1377,0
-0.57474,1.0538,0.16459,1.9197e-20,274,0.1015,1.289,0
-0.67532,0,0,0,292,0,1,0
-0.36958,0,0,0,313,1,0,0
-0.39427,-0.040126,0.16563,-5.3706e-21,319,1.212,0.095424,0
-0.37671,-0.056784,0.14055,-2.6838e-20,320,1.2925,0,0
-0.38173,-0.098007,0.10843,-6.4975e-20,324,1.4555,0,0
-0.405,-0.088219,0.13491,6.374e-21,325,1.4519,0.11435,0
-0.42926,-0.13833,0.02098,3.1029e-20,333,1.8155,0.14304,0
-0.39854,-0.20669,-0.12893,1.6059e-20,338,2.1297,0,0
-0.36767,-0.20826,-0.39513,-1.8193e-20,348,2.7283,0,0
-0.40917,0,0,0,355,0.98769,0.15643,0
-0.48219,-0.069542,-0.097579,-1.7821e-20,367,2.1071,0.33402,0
-0.4297,-0.042663,0.18808,1.653e-20,378,1.1826,0.28397,0
-0.43309,-0.046878,0.19425,2.2748e-20,379,1.258,0.30208,0
-0.44523,-0.047963,0.17066,-1.5743e-21,381,1.4172,0.34035,0
-0.5011,0.059645,0.061903,1.9779e-20,406,1.7344,0.56364,0
-0.53051,0.20757,-0.12822,-6.8316e-21,410,2.137,0.69452,0
-0.49755,0.35013,-0.29721,-8.7092e-20,413,2.4799,0.80599,0
-0.47027,0.39562,-0.34714,6.7584e-20,414,2.6029,0.84595,0
-0.45707,0,0,0,418,0.92388,0.38268,0
-0.53346,0.29855,-0.072199,1.0081e-20,430,1.973,0.81724,0
-0.46233,-0.035839,0.15362,8.4289e-21,441,1.0838,0.5522,0
-0.47225,0.034725,0.15368,3.5853e-20,444,1.2989,0.66178,0
-0.51828,0.60954,-0.17342,1.7792e-20,453,2.1054,1.0726,0
-0.47504,0,0,0,460,0.85264,0.5225,0
-0.50397,0.32525,0.027666,2.367e-20,469,1.5546,0.95244,0
-0.47281,-0.021537,0.098823,-8.6258e-21,483,0.98382,0.71472,0
-0.47135,0.049074,0.10399,-2.0102e-21,485,1.1114,0.8074,0
-0.49951,0.78028,-0.092914,-3.2221e-20,493,1.7261,1.2538,0
-0.34548,-0.1202,-0.53519,-3.8715e-20,523,3.187,0.23587,0
-0.31913,-0.033033,-0.47155,-7.8257e-21,528,3.8141,0,0
-0.33385,0.11893,-0.27091,-5.4593e-20,532,4.2681,0,0
-0.28076,0.022131,-0.35101,-4.5252e-20,533,4.2628,0.23492,0
-0.28203,0.44427,0.32826,3.1445e-20,540,5.282,0,0
-0.20856,0.4106,0.39268,-7.268e-20,543,5.5544,0.23377,0
-0.14769,0.52634,0.54767,2.9608e-20,547,6.1409,0.23326,0
-0.13599,0.61438,0.58435,2.6651e-20,548,6.4555,0,0
-0.12057,0.56166,0.55329,4.1832e-20,554,7.4555,0,0
-0.20179,0.62388,0.1793,-6.4906e-21,561,8.5669,0.23111,0
-0.18428,0.77964,-0.27726,5.8415e-21,565,9.382,0.23039,0
-0.08844,0.82893,-0.49576,-2.8433e-21,570,10.726,0,0
-0.082144,0.71986,-0.38965,-1.8588e-20,626,12.738,0.454,0
-0.16072,0.034219,-0.44352,3.6461e-20,641,4.1971,0.69968,0
-0.14345,0.064105,-0.21836,-7.8565e-21,643,4.6868,0.69847,0
-0.093799,0.46199,0.51444,-1.5203e-20,649,6.3905,0.6943,0
-0.16093,0.57619,0.49411,2.3584e-20,653,7.7527,0.69096,0
-0.060969,0.82625,-0.42662,8.3588e-21,662,11.654,0.68139,0
-0.28125,0.40835,-0.46364,8.9393e-20,675,3.2568,0.92918,0
-0.17973,0.30177,-0.46841,-3.8234e-20,677,3.6808,0.9279,0
-0.072859,0.15843,0.007137,-5.7185e-20,683,5.1561,0.92345,0
-0.33049,0.67574,-0.39792,-1.7965e-21,712,2.9753,1.1514,0
-0.075551,0.36192,-0.3639,1.7934e-20,717,4.0596,1.1477,0
-0.029567,0.33097,0.32099,5.912e-20,724,5.9526,1.1414,0
-0.19233,1.0266,-0.31985,4.488e-21,733,9.2192,1.1304,0
-0.00077159,0.39103,-0.23136,1.5913e-20,757,4.4592,1.3602,0
0.020865,0.2553,0.010616,6.6706e-22,760,5.2716,1.3574,0
-0.083372,0.59396,0.46929,-4.2038e-21,766,7.19,1.3508,0
-0.20293,0.94747,0.05304,-3.1008e-20,769,8.319,1.347,0
-0.076118,0.98164,-0.42355,-1.8049e-20,774,10.499,1.3395,0
-0.15419,0.85866,-0.30151,-4.6427e-20,791,3.3928,1.5691,0
-0.062532,0.73005,-0.25086,-8.1872e-21,793,3.8541,1.5676,0
0.04487,0.42077,-0.086895,3.3355e-20,797,4.8843,1.5643,0
0.023393,0.40361,0.28425,-4.4488e-20,801,6.0767,1.5606,0
-0.038522,0.89351,-0.35237,1.9012e-21,814,11.41,1.5437,0
-0.25058,1.0727,-0.25928,8.6405e-20,828,2.8331,1.7658,0
-0.092384,0.93789,-0.19184,3.9886e-20,871,3.586,1.9485,0
-0.018252,0.83949,-0.12775,-4.3574e-21,873,4.0873,1.9478,0
0.057331,0.6853,0.0083288,3.5528e-21,876,4.9116,1.9466,0
0.068395,0.59533,0.11746,4.4453e-21,878,5.5135,1.9457,0
-0.0036801,0.96194,0.22219,-1.1016e-20,961,6.7218,2.3126,0
0.040251,0.92352,0.07896,-1.3522e-20,996,5.0613,2.5172,0
0.04705,0.94459,0.15752,-6.7552e-21,998,5.6893,2.5172,0
-0.062068,1.2048,0.072333,-3.2217e-20,1003,7.4758,2.5172,0
-0.036354,1.0791,-0.25144,-1.8138e-21,1049,10.099,2.736,0
-0.013623,0.97245,-0.23961,-7.7048e-21,1051,11.109,2.736,0
-0.049862,1.1775,-0.18922,1.0068e-20,1087,9.1598,2.97,0
0.0051599,0.88773,-0.17807,5.5504e-21,1093,12.196,2.97,0
0.0095638,1.0163,0.05379,9.1102e-21,1116,5.0613,3.2202,0
-0.0032808,1.1362,0.046247,8.3829e-22,1201,6.7218,3.7739,0
-0.016247,1.1157,-0.1094,4.1415e-21,1247,9.1598,4.08,0
0.0038069,0.99863,-0.13492,4.9132e-22,1251,11.109,4.08,0
-0.0072192,1.1047,0.0096203,-3.2746e-22,1321,6.7218,4.7572,0
0.016427,0.96115,-0.076582,0,1333,12.196,4.7572,0
-0.13825,1.1405,0.11278,3.8157e-20,2145,-4.3934e-16,3.1819,0
-0.10121,1.1116,0.086764,-1.8953e-20,2175,-4.2301e-16,3.807,0
-0.080553,1.0955,0.072813,-9.6269e-21,2195,-4.1015e-16,4.2993,0
0.067315,0.92731,0.28038,4.7717e-20,2456,-1.5845,1.5845,0
0.036462,0.88635,0.46207,-5.0963e-20,2468,-1.1532,1.1532,0
-0.096657,0.9311,0.60769,-4.6928e-20,2475,-0.89178,1.0442,0
-0.1799,0.85401,0.65754,-5.4726e-22,2479,-0.78951,0.92446,0
