"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.29641,0,0,0,4635,0.89101,-0.45399,0
-0.29666,0,0,0,4641,0.76041,-0.64945,0
-0.31423,-0.0055432,0.053598,-3.3229e-20,4646,1.0857,-0.35279,0
-0.29699,-0.021827,-0.011087,7.7029e-21,4651,0.86777,-0.74111,0
-0.34098,-0.027471,0.10486,-6.5414e-21,4653,1.201,-0.19028,0
-0.29852,-0.023568,0.021381,-5.9753e-22,4657,1.0838,-0.5522,0
-0.31304,-0.040164,0.050254,-1.0389e-21,4664,1.2306,-0.39989,0
-0.29191,-0.01208,-0.0042452,-5.0662e-23,4669,0.98326,-0.83971,0
-0.29286,-0.044632,0.013183,1.0814e-20,4675,1.2246,-0.62391,0
-0.34011,-0.094308,0.069208,2.8798e-20,4680,1.4391,-0.22804,0
-0.30756,-0.073,0.024766,-8.0859e-22,4682,1.3864,-0.45054,0
-0.28136,0.040576,0.0022922,6.1704e-21,4687,1.1075,-0.94578,0
-0.36333,-0.17921,-0.0026276,1.0256e-20,4715,1.8155,-0.14304,0
-0.2447,0.021611,-0.041706,2.8627e-20,4729,1.7142,-0.87328,0
-0.3161,-0.19627,-0.12525,-8.2351e-21,4743,2.1071,-0.33402,0
-0.25545,-0.069687,-0.11365,2.6375e-20,4745,2.0308,-0.65999,0
-0.22326,0.097908,-0.065977,3.1068e-20,4747,1.9027,-0.96929,0
-0.21605,0.38417,-0.027435,2.7303e-20,4749,1.7261,-1.2538,0
-0.22901,0.018823,-0.18769,-3.6066e-21,4772,2.3614,-0.76747,0
-0.22358,0.06408,-0.20924,8.3713e-21,4781,2.4799,-0.80599,0
-0.2343,0.47513,-0.18957,-9.2836e-21,4818,2.9753,-1.1514,0
-0.29768,0.048189,-0.41417,-3.2406e-20,4825,3.3622,-0.47016,0
-0.22412,0.89186,-0.079085,1.0157e-20,4830,2.9641,-1.5704,0
-0.19901,1.195,-0.053019,-1.2204e-20,4832,2.6869,-1.9499,0
-0.33815,0.3725,-0.25906,-4.8835e-21,4846,3.7419,-0.70079,0
-0.28952,0.82612,-0.075454,1.4744e-20,4849,3.5057,-1.3635,0
-0.36238,0.23386,-0.23285,-4.098e-20,4864,4.2628,-0.23492,0
-0.38776,0.54451,-0.090965,-1.9064e-20,4866,4.1971,-0.69968,0
-0.35982,0.82891,0.00309,-6.0669e-22,4868,4.0596,-1.1477,0
-0.30762,1.0938,0.059355,4.7561e-20,4870,3.8541,-1.5676,0
-0.39153,0.55525,0.10629,1.8147e-21,4885,4.728,-0.4678,0
-0.34665,1.0822,0.20834,-1.0795e-20,4889,4.4592,-1.3602,0
-0.25605,1.2966,0.15666,-8.1976e-21,4892,4.0873,-1.9478,0
-0.35448,1.0141,0.30698,2.0842e-21,4898,4.812,-1.1452,0
-0.33457,0.93359,0.41067,8.2296e-21,4907,5.1561,-0.92345,0
-0.28985,0.84344,0.49975,-9.5046e-21,4916,5.492,-0.6965,0
-0.23114,1.2115,0.35876,2.2654e-20,4921,5.0459,-1.7602,0
-0.22384,1.0116,0.51313,1.137e-20,4928,5.6516,-1.1424,0
-0.18316,0.83344,0.57477,5.0377e-20,4936,6.08,-0.69506,0
-0.16557,1.0653,0.44607,-1.5497e-20,4940,5.762,-1.5616,0
-0.13796,0.86073,0.53838,-4.4691e-20,4947,6.3357,-0.91989,0
-0.12718,1.0388,0.40514,-2.6767e-20,4951,5.9608,-1.7579,0
-0.080045,0.61757,0.44561,7.7905e-21,4986,7.7527,-0.69096,0
-0.12515,0.51424,0.31247,-4.6359e-20,5005,8.5472,-0.46122,0
-0.052705,0.55991,0.30633,-1.7374e-20,5008,8.3977,-1.1332,0
-0.0091014,0.63394,0.19683,3.0326e-20,5021,8.5295,-1.7514,0
-0.084783,0.54704,-0.0012861,-2.347e-20,5027,9.2813,-0.91101,0
-0.037495,0.7058,-0.35485,6.0235e-20,5059,10.499,-1.3395,0
-0.0758,0.7989,-0.49113,1.6882e-21,5075,11.684,-0.45582,0
-0.029586,0.78978,-0.42301,3.5812e-20,5081,11.32,-1.7443,0
-0.10908,0.77272,-0.43962,7.0461e-21,5095,12.738,-0.454,0
-0.10806,1.1505,0.19184,-4.1126e-21,5561,5.0613,-2.97,0
-0.093934,1.1181,0.20645,-1.9409e-20,5591,5.3695,-2.97,0
-0.078503,1.0826,0.21529,-1.7583e-21,5621,5.6893,-2.97,0
-0.060934,1.074,0.16487,3.4087e-21,5623,5.6893,-3.4878,0
-0.017042,0.93234,0.1864,-1.8421e-21,5741,7.0919,-2.97,0
-0.0072128,0.99052,0.087805,-8.1866e-22,5746,7.0919,-4.4072,0
-0.0061569,0.99979,0.073029,-2.9193e-21,5747,7.0919,-4.7572,0
-0.0034564,1.0213,0.039137,6.243e-23,5750,7.0919,-5.9596,0
0.0075549,0.86464,0.13168,1.938e-21,5801,7.874,-2.97,0
0.0098036,0.92448,0.082589,3.2121e-21,5804,7.874,-3.7739,0
0.023161,0.70414,0.024849,-2.4631e-21,5889,9.1598,-2.5172,0
0.030291,0.91651,-0.018705,-1.9227e-21,5895,9.1598,-4.08,0
0.025428,0.67897,-0.12907,1.356e-24,5949,10.099,-2.5172,0
0.040144,0.86548,-0.11715,-8.585e-22,5953,10.099,-3.4878,0
0.027344,0.99581,-0.04785,1.025e-21,5958,10.099,-5.1314,0
0.02457,0.81507,-0.25306,2.0484e-21,6011,11.109,-2.97,0
0.03209,1.0147,-0.14517,9.0945e-22,6015,11.109,-4.08,0
-0.021,0.94989,-0.31469,-2.6053e-20,6070,12.196,-2.736,0
0.018003,1.1095,-0.066827,0,6077,12.196,-4.7572,0
0.018456,1.0716,-0.025068,6.1694e-22,6080,12.196,-5.9596,0
-0.054739,1.0956,-0.23691,5.673e-20,6745,-0.57975,-2.4134,0
0.093706,0.93387,-0.26028,-3.9003e-20,6748,-1.5316,-1.7937,0
0.12415,0.8717,-0.34068,-6.7285e-20,6789,-1.3571,-1.3571,0
0.1111,0.84245,-0.43724,4.4406e-20,6819,-1.1532,-1.1532,0
0.043223,0.77613,-0.6057,4.9046e-20,6859,-0.91393,-0.91393,0
-0.097417,0.91826,-0.60086,7.465e-20,6860,-0.76021,-1.0465,0
-0.31408,0.97449,-0.47529,-1.727e-20,6873,-0.46551,-1.1238,0
-0.39855,0.92815,-0.28834,4.3727e-20,6876,-0.19028,-1.201,0
-0.45503,0.32074,-0.059911,-3.9833e-20,6897,-0.083909,-1.066,0
-0.13283,0,0,0,6898,-0.64945,-0.76041,0
-0.28665,0,0,0,6901,-0.5225,-0.85264,0
-0.39648,0,0,0,6903,-0.38268,-0.92388,0
-0.46568,0,0,0,6906,-0.15643,-0.98769,0
-0.46593,0,0,0,6907,-0.078459,-0.99692,0
0.1505,0.88965,-0.164,-1.8013e-20,6923,-2.3204,-1.6853,0
0.21896,0.81402,-0.095383,7.5523e-21,6929,-2.6029,-0.84595,0
0.33391,0.65091,-0.12497,-1.1924e-20,6991,-1.87,-0.44916,0
0.26526,0.7241,-0.24399,7.2887e-22,6994,-1.7142,-0.87328,0
0.19937,0.79311,-0.30249,4.6132e-20,6996,-1.5553,-1.1297,0
0.41764,0.51453,-0.043034,4.9091e-20,7016,-1.6271,-0.12817,0
0.36663,0.57163,-0.22158,-6.1037e-20,7019,-1.5541,-0.50503,0
0.26086,0.66197,-0.39466,5.5037e-20,7031,-1.3165,-0.80663,0
0.47338,0.36892,-0.1436,-4.0197e-20,7044,-1.3568,-0.21499,0
0.42761,0.37397,-0.32692,-5.3053e-20,7055,-1.2306,-0.39989,0
0.25795,0.55355,-0.518,7.2574e-20,7058,-1.1031,-0.67593,0
0.11647,0.70077,-0.58913,8.6088e-20,7060,-0.98326,-0.83971,0
0.52385,0.14284,-0.16305,1.8573e-20,7071,-1.1273,-0.17859,0
0.38874,0.16009,-0.28827,-1.3906e-19,7083,-0.98812,-0.40929,0
0.54952,0,0,0,7089,-0.98769,-0.15643,0
0.51224,0,0,0,7090,-0.97237,-0.23345,0
0.23165,0,0,0,7094,-0.85264,-0.5225,0
0.047717,0,0,0,7096,-0.76041,-0.64945,0
0.17218,0.87117,-0.023327,6.5837e-21,7368,-3.5732,-0.46918,0
0.16272,0.88318,-0.065905,1.6246e-20,7371,-3.3916,-1.1488,0
0.080082,0.97537,-0.068874,-2.9647e-21,8062,-4.1311,-3.4878,0
0.0056506,1.0536,-0.1281,1.3095e-20,8451,-1.1464,-3.8396,0
-0.0354,1.0977,-0.1247,1.746e-20,8570,-0.23491,-3.8016,0
-0.021667,1.0858,-0.094098,-3.0754e-21,8573,-0.23383,-4.5663,0
