"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.54174,0.28231,0.021211,2.4561e-21,410,2.137,0.69452,0
-0.55444,0.45812,-0.16296,-2.9227e-20,413,2.4799,0.80599,0
-0.54386,0.52089,-0.23086,5.7179e-20,414,2.6029,0.84595,0
-0.44284,0,0,0,418,0.92388,0.38268,0
-0.52388,0.34146,0.052203,3.0414e-20,430,1.973,0.81724,0
-0.43889,-0.033733,0.16327,5.5361e-21,441,1.0838,0.5522,0
-0.4406,0.038023,0.2024,2.0304e-20,444,1.2989,0.66178,0
-0.52707,0.6444,-0.071881,-4.4188e-21,453,2.1054,1.0726,0
-0.45042,0,0,0,460,0.85264,0.5225,0
-0.46558,0.31356,0.094829,3.024e-20,469,1.5546,0.95244,0
-0.44328,-0.027386,0.098144,-9.1168e-21,483,0.98382,0.71472,0
-0.43702,0.033833,0.11798,3.6796e-21,485,1.1114,0.8074,0
-0.4792,0.77448,-0.031248,-1.3744e-21,493,1.7261,1.2538,0
-0.42186,0.042002,-0.43197,-5.6017e-20,523,3.187,0.23587,0
-0.28934,-0.045118,-0.59276,2.1776e-20,528,3.8141,0,0
-0.26008,0.013445,-0.58467,-3.3704e-20,532,4.2681,0,0
-0.24018,0.045805,-0.61009,-4.216e-20,533,4.2628,0.23492,0
-0.28235,0.32385,-0.093216,4.1253e-20,540,5.282,0,0
-0.22912,0.31605,0.0090449,-6.3577e-20,543,5.5544,0.23377,0
-0.19018,0.48132,0.33948,2.8317e-20,547,6.1409,0.23326,0
-0.18297,0.62818,0.49728,9.0149e-20,548,6.4555,0,0
-0.10703,0.68483,0.55695,1.3568e-21,554,7.4555,0,0
-0.13294,0.60297,0.5231,2.5224e-21,561,8.5669,0.23111,0
-0.18779,0.64876,0.2308,-1.1877e-20,565,9.382,0.23039,0
-0.13705,0.79454,-0.38334,-9.3218e-21,570,10.726,0,0
-0.066536,0.81653,-0.4347,-7.2266e-21,626,12.738,0.454,0
-0.18642,0.30979,-0.54867,-1.6973e-20,641,4.1971,0.69968,0
-0.13205,0.19378,-0.49897,4.5885e-21,643,4.6868,0.69847,0
-0.10008,0.42389,0.33077,-2.5299e-20,649,6.3905,0.6943,0
-0.094095,0.60912,0.5554,9.5093e-21,653,7.7527,0.69096,0
-0.08424,0.90356,-0.466,6.5453e-21,662,11.654,0.68139,0
-0.39176,0.63487,-0.46739,8.5672e-20,675,3.2568,0.92918,0
-0.27122,0.58361,-0.51375,-5.1865e-20,677,3.6808,0.9279,0
-0.069208,0.21384,-0.33231,-4.7206e-20,683,5.1561,0.92345,0
-0.43443,0.84697,-0.38859,1.9242e-20,712,2.9753,1.1514,0
-0.14933,0.64272,-0.44383,6.804e-21,717,4.0596,1.1477,0
-0.02676,0.29211,0.028251,7.2108e-20,724,5.9526,1.1414,0
-0.2006,0.85749,0.15588,1.06e-20,733,9.2192,1.1304,0
-0.058785,0.64093,-0.33231,2.5166e-20,757,4.4592,1.3602,0
0.006893,0.38784,-0.21611,-2.3823e-20,760,5.2716,1.3574,0
-0.026359,0.52023,0.42391,2.9334e-21,766,7.19,1.3508,0
-0.10835,0.69881,0.46436,-3.6917e-20,769,8.319,1.347,0
-0.14407,1.0646,-0.38906,-1.914e-20,774,10.499,1.3395,0
-0.24391,1.0048,-0.37164,-5.0302e-20,791,3.3928,1.5691,0
-0.14644,0.88466,-0.35421,-1.1757e-20,793,3.8541,1.5676,0
0.0024171,0.61519,-0.21284,-1.149e-20,797,4.8843,1.5643,0
0.033347,0.3791,0.044685,-3.954e-20,801,6.0767,1.5606,0
-0.069809,0.99976,-0.39845,2.4473e-21,814,11.41,1.5437,0
-0.31725,1.1753,-0.2836,9.0447e-20,828,2.8331,1.7658,0
-0.16038,1.0208,-0.27518,5.0594e-20,871,3.586,1.9485,0
-0.083079,0.91214,-0.24194,-1.2823e-21,873,4.0873,1.9478,0
0.012762,0.76164,-0.12364,-9.8621e-21,876,4.9116,1.9466,0
0.051868,0.64727,-0.028397,-1.1609e-20,878,5.5135,1.9457,0
0.056204,0.73876,0.20462,-5.2792e-21,961,6.7218,2.3126,0
0.017642,0.87787,-0.034941,-6.8108e-21,996,5.0613,2.5172,0
0.049129,0.85434,0.063969,-2.7327e-21,998,5.6893,2.5172,0
0.01229,0.94304,0.24089,-2.9176e-21,1003,7.4758,2.5172,0
-0.063641,1.1972,-0.21747,-1.8148e-21,1049,10.099,2.736,0
-0.034668,1.0738,-0.25486,-1.3885e-20,1051,11.109,2.736,0
-0.057223,1.2567,-0.078439,9.1632e-21,1087,9.1598,2.97,0
-0.0079229,0.96853,-0.21601,6.7256e-21,1093,12.196,2.97,0
0.00070214,0.96278,-0.0097713,1.2124e-20,1116,5.0613,3.2202,0
0.019084,1.0587,0.082235,5.4089e-22,1201,6.7218,3.7739,0
-0.013628,1.1564,-0.049977,1.7284e-21,1247,9.1598,4.08,0
-0.005556,1.0598,-0.13717,4.9909e-22,1251,11.109,4.08,0
0.0037984,1.0676,0.033242,1.8452e-22,1321,6.7218,4.7572,0
0.0089285,1.0012,-0.099116,0,1333,12.196,4.7572,0
-0.13517,1.1498,0.11448,3.7739e-20,2145,-4.3934e-16,3.1819,0
-0.099863,1.1198,0.086086,-1.9061e-20,2175,-4.2301e-16,3.807,0
-0.080031,1.1025,0.070895,-9.7798e-21,2195,-4.1015e-16,4.2993,0
0.069872,0.93105,0.28558,4.6992e-20,2456,-1.5845,1.5845,0
0.038456,0.89046,0.46843,-5.0332e-20,2468,-1.1532,1.1532,0
-0.095012,0.93564,0.61407,-4.5513e-20,2475,-0.89178,1.0442,0
-0.17935,0.8579,0.66289,1.2337e-21,2479,-0.78951,0.92446,0
-0.26376,0,0,0,2484,-0.64945,0.76041,0
-0.09947,1.0092,0.51636,7.8533e-20,2499,-0.90709,1.2487,0
-0.23537,1.0776,0.58959,4.3679e-21,2522,-0.71792,1.1717,0
-0.44027,0,0,0,2527,-0.5225,0.85264,0
-0.059857,1.0645,0.26611,-1.7988e-20,2533,-1.0726,2.1054,0
-0.40993,1.0385,0.564,-1.9985e-20,2545,-0.5522,1.0838,0
-0.57016,0,0,0,2569,-0.38268,0.92388,0
-0.40264,1.2353,0.48565,4.3792e-21,2585,-0.42475,1.3071,0
-0.51658,1.0838,0.44595,-6.4982e-20,2587,-0.37591,1.1568,0
-0.66006,0,0,0,2632,-0.15643,0.98769,0
-0.21317,1.2087,0.21335,-6.3831e-20,2639,-0.17623,2.2362,0
-0.30387,1.2707,0.27786,-1.0353e-20,2643,-0.14304,1.8155,0
-0.49826,1.2754,0.32816,-1.6231e-19,2648,-0.10781,1.369,0
-0.5898,0.99353,0.23691,3.6223e-20,2650,-0.095424,1.212,0
-0.6242,0.72192,0.15143,6.4103e-20,2651,-0.089562,1.1377,0
0.24874,0.77415,0.014714,-1.3593e-22,2660,-2.5997,0,0
0.3129,0.68604,0.019279,-1.4317e-22,2668,-2.1297,0,0
0.40893,0.51927,0.090517,-4.1953e-20,2679,-1.6271,0.12817,0
0.48639,0.34925,0.032944,-1.246e-21,2684,-1.3725,0,0
0.52696,0.20257,0.035709,1.4436e-20,2688,-1.2153,0,0
0.56134,0.049424,0.023718,-1.3277e-21,2692,-1.0692,0,0
0.57157,0,0,0,2695,-1,0,0
0.45469,0.3797,0.20172,3.902e-20,2711,-1.3568,0.21499,0
0.50075,0.15291,0.22336,-2.7596e-20,2714,-1.1273,0.17859,0
0.52485,0,0,0,2716,-0.98769,0.15643,0
0.36847,0.55919,0.21151,-8.7305e-20,2729,-1.5885,0.38151,0
0.1994,0.82528,0.11641,-6.3154e-21,2740,-2.6029,0.84595,0
0.29013,0.68691,0.20404,1.4514e-20,2747,-1.8296,0.59459,0
0.33682,0.59069,0.26669,5.8093e-20,2750,-1.5541,0.50503,0
0.37929,0.45509,0.35489,-4.8317e-20,2753,-1.3071,0.42475,0
0.39841,0.23835,0.3921,9.7153e-20,2756,-1.0857,0.35279,0
0.41202,0,0,0,2758,-0.95106,0.30902,0
0.2541,0.67337,0.36138,-1.3969e-20,2792,-1.456,0.74178,0
0.24729,0.3639,0.52108,-1.9081e-19,2798,-1.0172,0.51827,0
0.2458,0,0,0,2800,-0.89101,0.45399,0
0.18351,0.80308,0.28161,8.3968e-22,2809,-1.7284,1.0589,0
0.20486,0.72276,0.39925,1.5682e-20,2813,-1.393,0.85347,0
0.20109,0.63507,0.52856,6.5626e-20,2816,-1.1717,0.71792,0
0.064138,0.51166,0.59647,2.5578e-19,2840,-0.92341,0.67086,0
0.045883,0,0,0,2842,-0.80902,0.58779,0
0.091804,0.93552,0.17407,2.6658e-20,2844,-2.2843,1.9505,0
0.095899,0.83243,0.45321,-5.041e-20,2855,-1.2411,1.0599,0
0.055515,0.78269,0.59417,-1.2132e-20,2858,-1.0442,0.89178,0
0.13841,0.90577,0.0069118,9.2289e-22,2912,-4.3358,0,0
0.16471,0.87446,0.0383,-5.2613e-21,2951,-3.5732,0.46918,0
0.15368,0.88452,0.06613,-1.4141e-20,3011,-3.47,0.92747,0
0.054313,0.98526,0.077851,2.8671e-21,3372,-3.8187,3.4878,0
-0.020636,1.051,0.099426,1.1955e-21,4180,-1.5637,4.1771,0
-0.34112,0,0,0,4394,0.64945,-0.76041,0
-0.3783,0,0,0,4402,0.45399,-0.89101,0
-0.41226,0,0,0,4406,0.30902,-0.95106,0
-0.44952,0,0,0,4410,0.15643,-0.98769,0
-0.41979,0.70556,-0.1079,-2.3498e-20,4436,0.095424,-1.212,0
-0.34407,0.22719,0.0013538,4.4067e-21,4441,0.67593,-1.1031,0
-0.34399,0.48115,-0.016007,1.3705e-20,4453,0.62391,-1.2246,0
-0.36502,1.1208,-0.26897,1.3266e-19,4459,-8.2717e-17,-1.3725,0
-0.32516,1.0443,-0.13441,-3.1435e-20,4477,0.47729,-1.4687,0
-0.30251,0.29016,0.024311,-1.6885e-20,4483,1.1532,-1.1532,0
-0.30866,0.77603,-0.041755,-1.775e-20,4485,0.85347,-1.393,0
-0.2189,1.2105,-0.27416,-2.8561e-20,4514,-1.8199e-16,-1.8196,0
-0.14639,1.1654,-0.22474,5.5686e-20,4558,-2.7552e-16,-2.2408,0
-0.21044,1.1055,-0.065215,1.8442e-20,4559,1.5316,-1.7937,0
-0.16186,1.1899,-0.078964,-3.3029e-21,4615,2.1213,-2.1213,0
-0.34841,0,0,0,4627,0.98769,-0.15643,0
-0.32483,0,0,0,4631,0.95106,-0.30902,0
-0.31482,0,0,0,4635,0.89101,-0.45399,0
-0.3241,0,0,0,4641,0.76041,-0.64945,0
-0.33006,-0.0017363,0.090235,-3.198e-20,4646,1.0857,-0.35279,0
-0.32515,-0.01785,-0.007242,1.2045e-20,4651,0.86777,-0.74111,0
-0.35402,-0.020659,0.17096,-6.1748e-21,4653,1.201,-0.19028,0
-0.31994,-0.023368,0.054226,-3.8072e-21,4657,1.0838,-0.5522,0
-0.33071,-0.041113,0.11947,-5.8872e-22,4664,1.2306,-0.39989,0
-0.32228,-0.0015607,0.0099459,1.0607e-21,4669,0.98326,-0.83971,0
-0.3169,-0.050482,0.070281,9.3634e-21,4675,1.2246,-0.62391,0
-0.35588,-0.089873,0.17896,1.7255e-20,4680,1.4391,-0.22804,0
-0.32775,-0.082678,0.12048,1.522e-21,4682,1.3864,-0.45054,0
-0.31432,0.056185,0.027515,7.4948e-21,4687,1.1075,-0.94578,0
-0.38478,-0.16403,0.15516,-1.0586e-21,4715,1.8155,-0.14304,0
-0.26868,-0.017874,0.066729,3.0734e-20,4729,1.7142,-0.87328,0
-0.34453,-0.21533,0.057939,1.5373e-21,4743,2.1071,-0.33402,0
-0.27399,-0.13479,0.043389,2.9791e-20,4745,2.0308,-0.65999,0
-0.23791,0.042379,0.048496,5.4656e-20,4747,1.9027,-0.96929,0
-0.23182,0.37353,0.037912,5.1191e-20,4749,1.7261,-1.2538,0
-0.22695,-0.091223,-0.036317,7.8119e-22,4772,2.3614,-0.76747,0
-0.21016,-0.064118,-0.068318,5.1641e-20,4781,2.4799,-0.80599,0
-0.14851,0.28181,-0.16173,4.3954e-21,4818,2.9753,-1.1514,0
-0.24773,-0.11472,-0.41289,2.6871e-20,4825,3.3622,-0.47016,0
-0.13739,0.73255,-0.093224,-2.4927e-21,4830,2.9641,-1.5704,0
-0.14413,1.1006,-0.072094,-1.9965e-21,4832,2.6869,-1.9499,0
-0.2231,0.12413,-0.40137,-6.001e-21,4846,3.7419,-0.70079,0
-0.17397,0.61577,-0.1639,1.2066e-20,4849,3.5057,-1.3635,0
-0.27177,0.059559,-0.52155,-2.5437e-20,4864,4.2628,-0.23492,0
-0.27107,0.31057,-0.3477,-3.538e-20,4866,4.1971,-0.69968,0
-0.24518,0.61446,-0.19308,-5.9645e-21,4868,4.0596,-1.1477,0
-0.21178,0.90595,-0.08547,2.2568e-20,4870,3.8541,-1.5676,0
-0.32164,0.37546,-0.24389,5.0736e-20,4885,4.728,-0.4678,0
-0.28415,0.91768,-0.017641,1.2797e-20,4889,4.4592,-1.3602,0
-0.20866,1.2252,0.025804,-3.8168e-21,4892,4.0873,-1.9478,0
-0.32467,0.8764,0.042634,-1.6114e-20,4898,4.812,-1.1452,0
-0.34464,0.83246,0.13303,5.1546e-21,4907,5.1561,-0.92345,0
-0.33568,0.78092,0.24188,-5.7408e-21,4916,5.492,-0.6965,0
-0.25017,1.2439,0.23428,-1.6288e-20,4921,5.0459,-1.7602,0
-0.28752,1.0417,0.37875,2.5679e-20,4928,5.6516,-1.1424,0
-0.25739,0.87115,0.47721,4.5209e-20,4936,6.08,-0.69506,0
-0.2202,1.1671,0.39364,5.5981e-21,4940,5.762,-1.5616,0
-0.20393,0.95359,0.52348,-5.7365e-20,4947,6.3357,-0.91989,0
-0.17452,1.157,0.38692,-2.6093e-20,4951,5.9608,-1.7579,0
-0.083162,0.75387,0.48165,1.0155e-20,4986,7.7527,-0.69096,0
-0.093104,0.62528,0.46554,-3.1305e-20,5005,8.5472,-0.46122,0
-0.051504,0.71193,0.37415,-1.1244e-20,5008,8.3977,-1.1332,0
-0.021462,0.75786,0.27463,1.9808e-20,5021,8.5295,-1.7514,0
-0.07806,0.55929,0.30016,-1.7135e-20,5027,9.2813,-0.91101,0
-0.046352,0.61662,-0.13097,7.8787e-20,5059,10.499,-1.3395,0
-0.078303,0.80584,-0.47308,6.5749e-21,5075,11.684,-0.45582,0
-0.019959,0.72179,-0.30417,3.2689e-20,5081,11.32,-1.7443,0
-0.07825,0.8073,-0.48091,9.1015e-21,5095,12.738,-0.454,0
-0.11535,1.2043,0.15082,-1.9206e-21,5561,5.0613,-2.97,0
-0.10629,1.1801,0.17599,-2.1357e-20,5591,5.3695,-2.97,0
-0.09478,1.1503,0.19687,-4.0031e-21,5621,5.6893,-2.97,0
-0.072802,1.1251,0.15284,5.2678e-21,5623,5.6893,-3.4878,0
-0.037651,1.0001,0.21827,-3.4906e-21,5741,7.0919,-2.97,0
-0.018725,1.0217,0.10894,-1.0375e-21,5746,7.0919,-4.4072,0
-0.016118,1.0252,0.091876,-2.4234e-21,5747,7.0919,-4.7572,0
-0.0097191,1.0336,0.051299,4.4868e-22,5750,7.0919,-5.9596,0
-0.011632,0.9232,0.18886,2.0322e-21,5801,7.874,-2.97,0
-0.0050464,0.96019,0.12698,3.3095e-21,5804,7.874,-3.7739,0
0.010878,0.77142,0.12662,-4.0917e-21,5889,9.1598,-2.5172,0
0.019702,0.91601,0.042899,-3.2686e-21,5895,9.1598,-4.08,0
0.018798,0.68768,0.014675,1.4984e-22,5949,10.099,-2.5172,0
0.032505,0.84397,-0.026648,-9.561e-22,5953,10.099,-3.4878,0
0.023653,0.96883,-0.017196,7.4766e-22,5958,10.099,-5.1314,0
0.029195,0.75118,-0.14388,-3.1605e-22,6011,11.109,-2.97,0
0.035168,0.93255,-0.10882,-3.6758e-22,6015,11.109,-4.08,0
0.0057426,0.83812,-0.31358,-2.2891e-20,6070,12.196,-2.736,0
0.026033,1.0471,-0.1004,0,6077,12.196,-4.7572,0
0.021021,1.0449,-0.042361,8.3579e-22,6080,12.196,-5.9596,0
-0.063032,1.0896,-0.23277,5.882e-20,6745,-0.57975,-2.4134,0
0.087711,0.93043,-0.25604,-4.0022e-20,6748,-1.5316,-1.7937,0
0.11842,0.86846,-0.33571,-6.835e-20,6789,-1.3571,-1.3571,0
0.10558,0.83909,-0.43184,4.5021e-20,6819,-1.1532,-1.1532,0
0.038814,0.77267,-0.6003,4.858e-20,6859,-0.91393,-0.91393,0
-0.10363,0.91491,-0.59604,7.5055e-20,6860,-0.76021,-1.0465,0
-0.32431,0.97367,-0.47235,-1.8193e-20,6873,-0.46551,-1.1238,0
-0.41459,0.93124,-0.2859,4.4298e-20,6876,-0.19028,-1.201,0
-0.47396,0.32628,-0.059906,-4.3737e-20,6897,-0.083909,-1.066,0
-0.13702,0,0,0,6898,-0.64945,-0.76041,0
-0.2935,0,0,0,6901,-0.5225,-0.85264,0
-0.40683,0,0,0,6903,-0.38268,-0.92388,0
-0.48239,0,0,0,6906,-0.15643,-0.98769,0
-0.48484,0,0,0,6907,-0.078459,-0.99692,0
0.14619,0.88727,-0.16033,-1.8108e-20,6923,-2.3204,-1.6853,0
0.21602,0.81279,-0.091309,7.4564e-21,6929,-2.6029,-0.84595,0
0.33128,0.64981,-0.11944,-1.1608e-20,6991,-1.87,-0.44916,0
0.26149,0.722,-0.23868,6.0472e-22,6994,-1.7142,-0.87328,0
0.1947,0.79041,-0.29736,4.6855e-20,6996,-1.5553,-1.1297,0
0.4157,0.5141,-0.036692,4.8973e-20,7016,-1.6271,-0.12817,0
0.36386,0.57003,-0.21542,-6.1502e-20,7019,-1.5541,-0.50503,0
0.25715,0.65927,-0.38868,5.5624e-20,7031,-1.3165,-0.80663,0
0.4714,0.36798,-0.13649,-4.0522e-20,7044,-1.3568,-0.21499,0
0.42558,0.37209,-0.31991,-5.3795e-20,7055,-1.2306,-0.39989,0
0.25519,0.5506,-0.5117,7.0969e-20,7058,-1.1031,-0.67593,0
0.11274,0.6974,-0.58342,8.5164e-20,7060,-0.98326,-0.83971,0
0.52227,0.14199,-0.15686,1.8598e-20,7071,-1.1273,-0.17859,0
0.38753,0.15889,-0.2849,-1.4036e-19,7083,-0.98812,-0.40929,0
0.54809,0,0,0,7089,-0.98769,-0.15643,0
0.511,0,0,0,7090,-0.97237,-0.23345,0
0.23021,0,0,0,7094,-0.85264,-0.5225,0
0.045308,0,0,0,7096,-0.76041,-0.64945,0
0.17021,0.87071,-0.020233,6.4729e-21,7368,-3.5732,-0.46918,0
0.16,0.88208,-0.062861,1.6452e-20,7371,-3.3916,-1.1488,0
0.077007,0.97371,-0.067628,-2.9558e-21,8062,-4.1311,-3.4878,0
0.0010113,1.0489,-0.12735,1.2878e-20,8451,-1.1464,-3.8396,0
-0.039769,1.0911,-0.12493,1.8003e-20,8570,-0.23491,-3.8016,0
-0.024934,1.0806,-0.095783,-3.1503e-21,8573,-0.23383,-4.5663,0
